step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
53,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000007,,,13.0,0.1645569620253163,56.0,0.7088607594936702,0.0,0.0,0.009011433313848525,0.05357142857142857,0.0,0,3,19,20,,26,56,31,4.000000000000001,0.05063291139240503,6.000000000000003,0.07594936708860756,20,30,31
54,C,all_agents,,,40,30,10,0,23,7,0.35829500028700234,0.23593230142504457,0.9292723417458274,0.057101625308348426,255,30,0.75,0,0.0,0.0,31.225,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,C,participants_only,,,30,30,0,0,23,7,0.4058249980700849,0.26301460031378393,0.9292723417458274,0.06523260136398262,255,30,1.0,0,0.0,0.0,24.966666666666665,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,C,nonparticipants_only,,,10,0,10,0,0,0,0.21570500693775468,0.20118936228708895,0.4750460278363076,0.005599488870327859,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,,,15.0,0.20380434782608672,47.0,0.6385869565217385,0.0,0.0,0.008553651928942667,0.10638297872340426,0.0,0,5,50,13,,30,47,33,5.600000000000002,0.07608695652173908,6.000000000000003,0.08152173913043473,28,30,39
55,C,all_agents,,,40,30,10,0,23,7,0.3601577617931859,0.23553297672657944,0.9321014480759943,0.05790432444591912,262,30,0.75,0,0.0,0.0,31.0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,C,participants_only,,,30,30,0,0,23,7,0.40816369421665566,0.2625676943201938,0.9321014480759943,0.06616810385374078,262,30,1.0,0,0.0,0.0,24.666666666666668,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,C,nonparticipants_only,,,10,0,10,0,0,0,0.21613996452277687,0.20159879848023718,0.47267079769712605,0.005458151648293265,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.50000000000007,,,12.5,0.15923566878980877,56.0,0.7133757961783433,0.0,0.0,0.008327941058440445,0.125,0.0,0,7,19,21,,25,56,31,4.000000000000001,0.05095541401273882,6.000000000000003,0.07643312101910825,20,30,31
56,C,all_agents,,,40,30,10,0,23,7,0.3616411397939449,0.23861738785508244,0.9348173901529545,0.058551787582421425,267,30,0.75,0,0.0,0.0,31.225,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,C,participants_only,,,30,30,0,0,23,7,0.409997517347053,0.26346030215616656,0.9348173901529545,0.06694248116276644,267,30,1.0,0,0.0,0.0,24.966666666666665,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,C,nonparticipants_only,,,10,0,10,0,0,0,0.21657200713462074,0.20193628001232689,0.4703074437086404,0.005319635840681566,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.10000000000008,,,14.5,0.19835841313269473,47.0,0.6429548563611485,0.0,0.0,0.007932429565667228,0.10638297872340426,0.0,0,5,48,13,,29,47,32,5.600000000000002,0.07660738714090282,6.000000000000003,0.08207934336525302,28,30,39
57,C,all_agents,,,40,30,10,0,23,7,0.3632482728318761,0.2382711761181912,0.9374246945468363,0.05937367895916635,272,30,0.75,0,0.0,0.0,31.0,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,C,participants_only,,,30,30,0,0,23,7,0.4119971779991971,0.2624421857148249,0.9374246945468363,0.06793158826625531,272,30,1.0,0,0.0,0.0,24.666666666666668,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,C,nonparticipants_only,,,10,0,10,0,0,0,0.21700155732991327,0.2034596200524861,0.4679559064900972,0.005182481977750033,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.50000000000007,,,10.5,0.1372549019607842,56.0,0.732026143790849,0.0,0.0,0.007822074324902744,0.08928571428571429,0.0,0,5,17,22,,21,56,30,4.000000000000001,0.052287581699346365,6.000000000000003,0.07843137254901957,20,30,30
58,C,all_agents,,,40,30,10,0,23,7,0.364759125996284,0.2384410469740279,0.9399277067649628,0.059992873895928375,279,30,0.75,0,0.0,0.0,31.225,2120,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,C,participants_only,,,30,30,0,0,23,7,0.4138694627255645,0.26244980761698605,0.9399277067649628,0.06866036530087673,279,30,1.0,0,0.0,0.0,24.966666666666665,2120,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,C,nonparticipants_only,,,10,0,10,0,0,0,0.2174281158084428,0.20479109494441716,0.4656161269576467,0.005048497597123602,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.10000000000008,,,14.5,0.19835841313269473,47.0,0.6429548563611485,0.0,0.0,0.008041890412504853,0.14893617021276595,0.0,0,7,49,13,,29,47,32,5.600000000000002,0.07660738714090282,6.000000000000003,0.08207934336525302,28,30,38
59,C,all_agents,,,40,30,10,0,22,8,0.3664874086289908,0.23876256002695873,0.9423305984943643,0.0608140701596634,284,30,0.75,0,0.0,0.0,31.0,2167,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,C,participants_only,,,30,30,0,0,22,8,0.4160326264295873,0.2621472291950997,0.9423305984943643,0.06962735515852454,284,30,1.0,0,0.0,0.0,24.666666666666668,2167,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,C,nonparticipants_only,,,10,0,10,0,0,0,0.2178517552272016,0.20647951147593913,0.46328804632285847,0.004917471880177558,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.50000000000006,,,10.5,0.13725490196078421,56.0,0.7320261437908492,0.0,0.0,0.00821659907245181,0.08928571428571429,0.0,0,5,17,22,,21,56,30,4.000000000000001,0.05228758169934638,6.000000000000003,0.07843137254901958,20,30,29
60,C,all_agents,,,40,30,10,0,22,8,0.3679141306563454,0.23916165391327293,0.9446373745545897,0.06144231922895133,288,30,0.75,0,0.0,0.0,31.225,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,C,participants_only,,,30,30,0,0,22,8,0.4177948639323361,0.26242732839095906,0.9446373745545897,0.0703736247993215,288,30,1.0,0,0.0,0.0,24.966666666666665,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,C,nonparticipants_only,,,10,0,10,0,0,0,0.21827193082837318,0.20655822095072562,0.46097160609124416,0.0047913518920345115,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,C,step_totals,,,,,,,,,,,,,,,,,,,,,72.40000000000009,,,14.0,0.1933701657458561,47.0,0.6491712707182312,0.0,0.0,0.00787640886785534,0.0851063829787234,0.0,0,4,47,14,,28,47,32,5.400000000000002,0.07458563535911596,6.000000000000003,0.08287292817679551,27,30,38
60,C,reachability,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,C,all_agents,,,40,30,10,0,21,9,0.36947259736763693,0.23942785363140906,0.9468518795724061,0.062213259924134144,297,30,0.75,0,0.0,0.0,31.0,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,C,participants_only,,,30,30,0,0,21,9,0.41973358741066075,0.26201567432243755,0.9468518795724061,0.07129080429637283,297,30,1.0,0,0.0,0.0,24.666666666666668,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,C,nonparticipants_only,,,10,0,10,0,0,0,0.21868962723856553,0.20686343867875945,0.45866674806078794,0.004666621366158832,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.60000000000008,,,10.0,0.13227513227513213,56.0,0.7407407407407399,0.0,0.0,0.00780057620651585,0.16071428571428573,0.0,0,9,17,23,,20,56,28,3.600000000000001,0.04761904761904758,6.000000000000003,0.07936507936507932,18,30,27
62,C,all_agents,,,40,30,10,0,21,9,0.37080231546824094,0.2409700210139366,0.9489778043895098,0.06282935071968981,305,30,0.75,0,0.0,0.0,31.225,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,C,participants_only,,,30,30,0,0,21,9,0.4213681883029728,0.2630593696295784,0.9489778043895098,0.07203020832197123,305,30,1.0,0,0.0,0.0,24.966666666666665,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,C,nonparticipants_only,,,10,0,10,0,0,0,0.21910469696404522,0.20818634231366834,0.456373414320484,0.0045438879663862565,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,C,step_totals,,,,,,,,,,,,,,,,,,,,,72.10000000000008,,,13.5,0.18723994452149773,47.0,0.6518723994452142,0.0,0.0,0.0076199617673824846,0.1702127659574468,0.0,0,8,47,14,,27,47,31,5.600000000000002,0.07766990291262131,6.000000000000003,0.08321775312066569,28,30,35
63,C,all_agents,,,40,30,10,0,21,9,0.3722971472320736,0.24040248375559525,0.9510186922139294,0.06366797820729106,314,30,0.75,0,0.0,0.0,31.0,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,C,participants_only,,,30,30,0,0,21,9,0.42322394137239716,0.2624046303423304,0.9510186922139294,0.07304165082747212,314,30,1.0,0,0.0,0.0,24.666666666666668,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,C,nonparticipants_only,,,10,0,10,0,0,0,0.21951676481110297,0.207473199413568,0.45409154724888157,0.004424500009817156,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.40000000000006,,,9.0,0.12096774193548376,56.0,0.7526881720430101,0.0,0.0,0.007762086016111784,0.16071428571428573,0.0,0,9,16,24,,18,56,27,3.400000000000001,0.04569892473118277,6.000000000000003,0.08064516129032255,17,30,26
64,C,all_agents,,,40,30,10,0,21,9,0.373580489038332,0.2418195970660024,0.9529779445253722,0.06428193128406456,321,30,0.75,0,0.0,0.0,31.225,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,C,participants_only,,,30,30,0,0,21,9,0.4247986008511148,0.2619771825312519,0.9529779445253722,0.07378026789911939,321,30,1.0,0,0.0,0.0,24.966666666666665,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,C,nonparticipants_only,,,10,0,10,0,0,0,0.21992615359998374,0.20770498202321688,0.45182108951263716,0.00430738170689946,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.40000000000006,,,13.0,0.1820728291316525,47.0,0.6582633053221283,0.0,0.0,0.007575906154589528,0.14893617021276595,0.0,0,7,47,15,,26,47,30,5.400000000000002,0.0756302521008403,6.000000000000003,0.08403361344537812,27,30,34
65,C,all_agents,,,40,30,10,0,21,9,0.3749635098071675,0.24198280695302704,0.9548588267443573,0.06507029559154025,330,30,0.75,0,0.0,0.0,31.0,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,C,participants_only,,,30,30,0,0,21,9,0.426507111621066,0.2611214098967123,0.9548588267443573,0.07473572948394436,330,30,1.0,0,0.0,0.0,24.666666666666668,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,C,nonparticipants_only,,,10,0,10,0,0,0,0.22033270436547214,0.20703023798821912,0.44956198406507397,0.004193079258931304,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.90000000000006,,,8.5,0.11502029769959395,56.0,0.7577807848443837,0.0,0.0,0.007479491517174665,0.16071428571428573,0.0,0,9,16,25,,17,56,27,3.400000000000001,0.04600811907983759,6.000000000000003,0.081190798376184,17,30,26
66,C,all_agents,,,40,30,10,0,21,9,0.37607225504521274,0.2437974049648336,0.956664473674583,0.06560660476669783,332,30,0.75,0,0.0,0.0,31.225,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,C,participants_only,,,30,30,0,0,21,9,0.42785084294290676,0.2614837401848624,0.956664473674583,0.07539094183248196,332,30,1.0,0,0.0,0.0,24.966666666666665,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,C,nonparticipants_only,,,10,0,10,0,0,0,0.22073649135213044,0.20699655002875947,0.4473141741447486,0.004081327593194628,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.40000000000008,,,13.0,0.18207282913165246,47.0,0.6582633053221282,0.0,0.0,0.007004500723713067,0.0425531914893617,0.0,0,2,47,15,,26,47,30,5.400000000000002,0.07563025210084029,6.000000000000003,0.0840336134453781,27,30,34
67,C,all_agents,,,40,30,10,0,21,9,0.3774692538701688,0.24366678083505966,0.9583978947275996,0.06638089732715251,335,30,0.75,0,0.0,0.0,31.0,2520,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,C,participants_only,,,30,30,0,0,21,9,0.4295797233680376,0.26051575394543613,0.9583978947275996,0.07632218182803505,335,30,1.0,0,0.0,0.0,24.666666666666668,2520,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,C,nonparticipants_only,,,10,0,10,0,0,0,0.22113784537656203,0.20685356670371774,0.44507760327402485,0.003971031449045003,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.90000000000008,,,8.5,0.11502029769959393,56.0,0.7577807848443835,0.0,0.0,0.007535277171574005,0.05357142857142857,0.0,0,3,16,25,,17,56,26,3.400000000000001,0.04600811907983758,6.000000000000003,0.08119079837618398,17,30,25
68,C,all_agents,,,40,30,10,0,21,9,0.3786051349650255,0.24481226056791322,0.9600619789384957,0.06690116364597422,348,30,0.75,0,0.0,0.0,31.225,2563,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,C,participants_only,,,30,30,0,0,21,9,0.43096149807397127,0.2607703388100384,0.9600619789384957,0.07694853316680422,348,30,1.0,0,0.0,0.0,24.966666666666665,2563,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,C,nonparticipants_only,,,10,0,10,0,0,0,0.22153604563818818,0.20705582693033014,0.4428522152576547,0.0038647899875348746,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.40000000000008,,,13.0,0.18207282913165246,47.0,0.6582633053221282,0.0,0.0,0.0071126799464387635,0.2765957446808511,0.0,0,13,47,15,,26,47,30,5.400000000000002,0.07563025210084029,6.000000000000003,0.0840336134453781,27,30,34
69,C,all_agents,,,40,30,10,0,21,9,0.37986964642765925,0.24517596406432768,0.9616594997809558,0.06767719430686564,358,30,0.75,0,0.0,0.0,31.0,2610,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,C,participants_only,,,30,30,0,0,21,9,0.4325155919166346,0.25984393748111134,0.9616594997809558,0.077896516886311,358,30,1.0,0,0.0,0.0,24.666666666666668,2610,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,C,nonparticipants_only,,,10,0,10,0,0,0,0.22193180996073328,0.20664729456001601,0.4406379541813665,0.0037600796513916584,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.90000000000006,,,8.5,0.11502029769959395,56.0,0.7577807848443837,0.0,0.0,0.0071149377453818856,0.17857142857142858,0.0,0,10,15,25,,17,56,26,3.400000000000001,0.04600811907983759,6.000000000000003,0.081190798376184,17,30,25
70,C,all_agents,,,40,30,10,0,21,9,0.38090208071160725,0.24670364612024465,0.9631931197897176,0.06819843248309586,368,30,0.75,0,0.0,0.0,31.225,2653,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,C,participants_only,,,30,30,0,0,21,9,0.43376117738629516,0.2608905363746419,0.9631931197897176,0.07853552531324037,368,30,1.0,0,0.0,0.0,24.966666666666665,2653,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,C,nonparticipants_only,,,10,0,10,0,0,0,0.22232479068754368,0.2059614520983542,0.43843476441045964,0.0036581447774943327,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.20000000000007,,,13.0,0.18258426966292116,47.0,0.6601123595505611,0.0,0.0,0.006799969918238948,0.2127659574468085,0.0,0,10,47,15,,26,47,29,5.200000000000002,0.0730337078651685,6.000000000000003,0.08426966292134827,26,30,33
70,C,reachability,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,C,all_agents,,,40,30,10,0,21,9,0.3820543083487075,0.2460481998339262,0.9646653949981289,0.06892201252502118,375,30,0.75,0,0.0,0.0,31.0,2698,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,C,participants_only,,,30,30,0,0,21,9,0.4351672465106816,0.2600428621359707,0.9646653949981289,0.07942634793433913,375,30,1.0,0,0.0,0.0,24.666666666666668,2698,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,C,nonparticipants_only,,,10,0,10,0,0,0,0.22271549386278527,0.20566508608742395,0.43624259058840736,0.0035571958946952037,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.40000000000006,,,8.0,0.10899182561307892,56.0,0.7629427792915525,0.0,0.0,0.0068220519592035195,0.125,0.0,0,7,14,25,,16,56,26,3.400000000000001,0.04632152588555855,6.000000000000003,0.08174386920980924,17,30,25
72,C,all_agents,,,40,30,10,0,21,9,0.38287991194168147,0.246854618221086,0.9660787791982037,0.06935317644782105,379,30,0.75,0,0.0,0.0,31.225,2738,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,C,participants_only,,,30,30,0,0,21,9,0.4361387663505768,0.2599358220043064,0.9660787791982037,0.07997176622700163,379,30,1.0,0,0.0,0.0,24.966666666666665,2738,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,C,nonparticipants_only,,,10,0,10,0,0,0,0.22310334871499565,0.20548043790023446,0.4340613776354653,0.0034593402349044596,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.20000000000009,,,13.0,0.18258426966292113,47.0,0.660112359550561,0.0,0.0,0.006116378916933983,0.0851063829787234,0.0,0,4,47,15,,26,47,29,5.200000000000002,0.07303370786516848,6.000000000000003,0.08426966292134824,26,30,33
73,C,all_agents,,,40,30,10,0,21,9,0.38385917561621563,0.24562034512998054,0.9674356280302756,0.07006948973535282,386,30,0.75,0,0.0,0.0,31.0,2784,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,C,participants_only,,,30,30,0,0,21,9,0.4373161160768536,0.25873305873373603,0.9674356280302756,0.08087387997738348,386,30,1.0,0,0.0,0.0,24.666666666666668,2784,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,C,nonparticipants_only,,,10,0,10,0,0,0,0.22348835423430163,0.2064310989918477,0.431891070747288,0.003364585208314501,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,C,step_totals,,,,,,,,,,,,,,,,,,,,,72.90000000000006,,,7.5,0.1028806584362139,56.0,0.7681755829903971,0.0,0.0,0.006321870143493672,0.125,0.0,0,7,12,25,,15,56,25,3.400000000000001,0.04663923182441698,6.000000000000003,0.08230452674897117,17,30,25
74,C,all_agents,,,40,30,10,0,21,9,0.38486038476914186,0.2475626686064586,0.9687382029090645,0.07054944753420545,393,30,0.75,0,0.0,0.0,31.225,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,C,participants_only,,,30,30,0,0,21,9,0.4385235450233743,0.25871358200925454,0.9687382029090645,0.08145646328359082,393,30,1.0,0,0.0,0.0,24.966666666666665,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,C,nonparticipants_only,,,10,0,10,0,0,0,0.22387090400644435,0.207529350372527,0.42973161539355154,0.003271583064392027,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,C,step_totals,,,,,,,,,,,,,,,,,,,,,70.80000000000008,,,13.0,0.18361581920903933,47.0,0.6638418079096038,0.0,0.0,0.006757989987478393,0.14893617021276595,0.0,0,7,47,16,,26,47,28,4.800000000000002,0.06779661016949147,6.000000000000003,0.08474576271186435,24,30,32
75,C,all_agents,,,40,30,10,0,21,9,0.38605799067297686,0.24716674831378246,0.969988674792702,0.07129730327893279,397,30,0.75,0,0.0,0.0,31.0,2877,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,C,participants_only,,,30,30,0,0,21,9,0.43999371673405363,0.2580909943889991,0.969988674792702,0.08236648940361183,397,30,1.0,0,0.0,0.0,24.666666666666668,2877,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,C,nonparticipants_only,,,10,0,10,0,0,0,0.22425081248974685,0.2074837933669752,0.4275829573165838,0.003180994356069616,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.40000000000006,,,8.0,0.10899182561307892,56.0,0.7629427792915525,0.0,0.0,0.006985060410282815,0.07142857142857142,0.0,0,4,14,25,,16,56,25,3.400000000000001,0.04632152588555855,6.000000000000003,0.08174386920980924,17,30,24
76,C,all_agents,,,40,30,10,0,21,9,0.3869627980197667,0.24830255529763873,0.971189127800994,0.0717289101306902,405,30,0.75,0,0.0,0.0,31.225,2920,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,C,participants_only,,,30,30,0,0,21,9,0.4410742826896823,0.2589942902451943,0.971189127800994,0.08289569709440749,405,30,1.0,0,0.0,0.0,24.966666666666665,2920,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,C,nonparticipants_only,,,10,0,10,0,0,0,0.22462834401002,0.2075433502743334,0.42544504253000087,0.003091915961348255,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.00000000000007,,,13.0,0.1830985915492956,47.0,0.6619718309859148,0.0,0.0,0.0064288271504035115,0.1702127659574468,0.0,0,8,47,15,,26,47,28,5.000000000000002,0.07042253521126755,6.000000000000003,0.08450704225352108,25,30,32
77,C,all_agents,,,40,30,10,0,21,9,0.3883698150389808,0.24706104252115052,0.9723415626889542,0.07251263439658706,414,30,0.75,0,0.0,0.0,31.0,2974,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,C,participants_only,,,30,30,0,0,21,9,0.4428252205142508,0.2583671328852566,0.9723415626889542,0.08382059867894483,414,30,1.0,0,0.0,0.0,24.666666666666668,2974,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,C,nonparticipants_only,,,10,0,10,0,0,0,0.225003598613171,0.20808230384081478,0.42331781731735085,0.0030040473238010412,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,C,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000007,,,7.5,0.10316368638239329,56.0,0.7702888583218699,0.0,0.0,0.007768697423241694,0.16071428571428573,0.0,0,9,11,25,,15,56,23,3.2000000000000006,0.04401650618982115,6.000000000000003,0.08253094910591467,16,30,24
78,C,all_agents,,,40,30,10,0,21,9,0.3892737018312332,0.24696647515167586,0.973447900181396,0.07292230121996826,421,30,0.75,0,0.0,0.0,31.225,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,C,participants_only,,,30,30,0,0,21,9,0.44390631753633736,0.2585614475779314,0.973447900181396,0.08431753114676904,421,30,1.0,0,0.0,0.0,24.966666666666665,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,C,nonparticipants_only,,,10,0,10,0,0,0,0.22537585471592084,0.2098257443091472,0.4212012282307641,0.0029199390541868233,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,C,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000007,,,12.5,0.1773049645390069,47.0,0.666666666666666,0.0,0.0,0.006509077824597226,0.14893617021276595,0.0,0,7,47,16,,25,47,28,5.000000000000002,0.07092198581560279,6.000000000000003,0.08510638297872336,25,30,32
79,C,all_agents,,,40,30,10,0,21,9,0.3904970528827807,0.24573164277591747,0.9745099841741403,0.0737119887622928,426,30,0.75,0,0.0,0.0,31.0,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,C,participants_only,,,30,30,0,0,21,9,0.44541410403527654,0.2582897114847486,0.9745099841741403,0.08527350172147799,426,30,1.0,0,0.0,0.0,24.666666666666668,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,C,nonparticipants_only,,,10,0,10,0,0,0,0.22574589942529302,0.21135069124133637,0.4190952220896103,0.0028368597973070678,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,C,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000006,,,7.5,0.10316368638239332,56.0,0.7702888583218701,0.0,0.0,0.007170090640270431,0.08928571428571429,0.0,0,5,11,25,,15,56,23,3.2000000000000006,0.044016506189821156,6.000000000000003,0.08253094910591469,16,30,24
80,C,all_agents,,,40,30,10,0,20,10,0.39131956649134975,0.24666691568344717,0.9755295848071747,0.07406557143419389,428,30,0.75,0,0.0,0.0,31.225,3113,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,C,participants_only,,,30,30,0,0,20,10,0.4463883296449731,0.2582685807901586,0.9755295848071747,0.08570500459438371,428,30,1.0,0,0.0,0.0,24.966666666666665,3113,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,C,nonparticipants_only,,,10,0,10,0,0,0,0.2261132770304797,0.2113064850918572,0.41699974597916223,0.0027564478503860667,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,C,step_totals,,,,,,,,,,,,,,,,,,,,,70.10000000000007,,,12.5,0.17831669044222523,47.0,0.6704707560627668,0.0,0.0,0.0062837460712013215,0.0425531914893617,0.0,0,2,46,16,,25,47,28,4.600000000000001,0.0656205420827389,6.000000000000003,0.08559201141226815,23,30,32
80,C,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,C,all_agents,,,40,30,10,0,20,10,0.392381936070375,0.24543358110502994,0.9765084014148877,0.07478538111707683,436,30,0.75,0,0.0,0.0,31.0,3163,,,,,,,,,,,,,,,,,,,,,,,,,,,
