step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.17080299543495597,0.15990665698164494,0.4303832469695922,0.005670654182951227,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.00000000000009,,,19.0,0.2317073170731705,52.0,0.634146341463414,0.0,0.0,0.013952200959236922,0.07692307692307693,0.0,0,4,14,31,,38,52,36,5.200000000000002,0.06341463414634142,5.8000000000000025,0.07073170731707312,26,29,45
20,D,all_agents,,,40,24,10,6,24,0,0.25622684677898755,0.2020590644644705,0.7747302518274953,0.02093814137775955,91,29,0.725,0,0.0,0.0,31.175,614,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,24,0,6,24,0,0.28446495410171874,0.23377602181673016,0.7747302518274953,0.02290189099606103,91,29,0.9666666666666667,0,0.0,0.0,24.9,614,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.17151252481079393,0.15961033447843942,0.42823133073474423,0.005478204060814069,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000009,,,19.0,0.23341523341523315,50.0,0.6142506142506136,0.0,0.0,0.014377762214503487,0.12,0.0,0,6,7,50,,38,50,35,6.600000000000003,0.08108108108108103,5.8000000000000025,0.0712530712530712,33,29,37
20,D,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,25,10,5,25,0,0.26020115382561704,0.20104876914214814,0.7837410417543955,0.02204586092228039,93,29,0.725,0,0.0,0.0,31.1,649,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,25,0,5,25,0,0.28952935930620466,0.23352584865990128,0.7837410417543955,0.02418960056605811,93,29,0.9666666666666667,0,0.0,0.0,24.8,649,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.17221653738385417,0.1602514755359984,0.4260901740810705,0.0052929183504084,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.30000000000008,,,18.5,0.227552275522755,52.0,0.63960639606396,0.0,0.0,0.013753704695171266,0.038461538461538464,0.0,0,2,15,31,,37,52,36,5.000000000000002,0.06150061500615002,5.8000000000000025,0.07134071340713403,25,29,45
22,D,all_agents,,,40,27,10,3,27,0,0.2643810298374925,0.20972080200067045,0.7923914000842197,0.02316982475274543,96,29,0.725,0,0.0,0.0,31.15,688,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,27,0,3,27,0,0.29486948457681317,0.233918090385921,0.7923914000842197,0.02547072209468711,96,29,0.9666666666666667,0,0.0,0.0,24.866666666666667,688,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.17291566561953045,0.16199280198093804,0.42395972321066516,0.005112582258221124,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000009,,,19.0,0.23341523341523315,50.0,0.6142506142506136,0.0,0.0,0.014417598017075171,0.06,0.0,0,3,7,50,,38,50,35,6.600000000000003,0.08108108108108103,5.8000000000000025,0.0712530712530712,33,29,37
23,D,all_agents,,,40,29,10,1,29,0,0.26848257374587503,0.20875549060577436,0.8006957440808509,0.024321148126850194,103,29,0.725,0,0.0,0.0,31.075,727,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,participants_only,,,30,29,0,1,29,0,0.3001070278822939,0.2330976037271376,0.8006957440808509,0.02678116771906493,103,29,0.9666666666666667,0,0.0,0.0,24.766666666666666,727,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,nonparticipants_only,,,10,0,10,0,0,0,0.1736092113366183,0.16254019017733407,0.42183992459461184,0.004939816157088442,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.30000000000007,,,18.5,0.22755227552275503,52.0,0.6396063960639601,0.0,0.0,0.014161063857610755,0.1346153846153846,0.0,0,7,15,31,,37,52,35,5.000000000000002,0.06150061500615003,5.8000000000000025,0.07134071340713405,25,29,44
