step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.16729994240211193,0.13744514798011293,0.47780947668624113,0.009110801566643366,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.3000000000001,,,19.5,0.21836506159014535,0.0,0.0,59.0,0.6606942889137731,0.014743292017468563,0.15254237288135594,0.0,0,9,16,19,,39,37,59,6.000000000000003,0.06718924972004475,4.800000000000002,0.053751399776035796,30,24,41
14,C,all_agents,,,40,16,10,14,16,0,0.24081285726598312,0.1932013125569153,0.7496769179605219,0.01924605517095715,77,26,0.65,0,0.0,0.0,31.55,471,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,16,0,14,16,0,0.26506866024186504,0.21117672893447714,0.7496769179605219,0.02036658160913066,77,26,0.8666666666666667,0,0.0,0.0,25.4,471,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.16804544833833746,0.13749498842217928,0.4754204293028099,0.008824348120379006,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.40000000000008,,,19.0,0.2363184079601988,0.0,0.0,51.0,0.6343283582089546,0.016561760174844085,0.13725490196078433,0.0,0,7,14,37,,38,35,51,5.400000000000002,0.06716417910447757,5.000000000000002,0.06218905472636812,27,25,40
15,C,all_agents,,,40,19,10,11,19,0,0.24521476783814797,0.19457517449259593,0.759689841242101,0.020194536226155694,81,26,0.65,0,0.0,0.0,31.3,504,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,19,0,11,19,0,0.2706915995712872,0.21569499267059133,0.759689841242101,0.02147983536004786,81,26,0.8666666666666667,0,0.0,0.0,25.066666666666666,504,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.16878427263873025,0.13773435712865523,0.4730433271562959,0.00854981136257491,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.60000000000008,,,19.0,0.21939953810623536,0.0,0.0,57.0,0.6581986143187061,0.014005796655159353,0.07017543859649122,0.0,0,4,15,21,,38,36,57,5.600000000000002,0.06466512702078518,5.000000000000002,0.05773672055427249,28,25,42
16,C,all_agents,,,40,22,10,8,22,0,0.24975667766514192,0.19417040569746613,0.7693022475924169,0.021213256546996528,88,26,0.65,0,0.0,0.0,31.35,543,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,22,0,8,22,0,0.2765028925904506,0.21904465151889585,0.7693022475924169,0.022662559635288904,88,26,0.8666666666666667,0,0.0,0.0,25.133333333333333,543,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.16951803288921605,0.13823127924258688,0.4706781105205144,0.00828102712814978,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000008,,,18.5,0.23388116308470266,0.0,0.0,50.0,0.6321112515802775,0.0159149436448466,0.14,0.0,0,7,14,40,,37,33,50,5.400000000000002,0.06826801517067,5.200000000000002,0.06573957016434888,27,26,39
17,C,all_agents,,,40,25,10,5,25,0,0.2540970867562996,0.1939647632093126,0.7785301576887202,0.022248113841862694,95,27,0.675,0,0.0,0.0,31.1,578,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,25,0,5,25,0,0.2820477926910197,0.22260627720194304,0.7785301576887202,0.023864284721045206,95,27,0.9,0,0.0,0.0,24.8,578,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.17024496895213942,0.1403725254415201,0.4683247199679118,0.008024697657324824,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.40000000000008,,,19.0,0.21990740740740722,0.0,0.0,57.0,0.6597222222222217,0.013895232312977436,0.12280701754385964,0.0,0,7,15,22,,38,36,57,5.400000000000002,0.06249999999999997,5.000000000000002,0.05787037037037034,27,25,43
18,C,all_agents,,,40,29,10,1,29,0,0.2584260576552111,0.19364086521241403,0.7873889513811715,0.023287482558405428,99,28,0.7,0,0.0,0.0,31.25,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,29,0,1,29,0,0.2875791741572015,0.22149324581593333,0.7873889513811715,0.025058786515899493,99,28,0.9333333333333333,0,0.0,0.0,25.0,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.1709667081492397,0.14151750497350662,0.4659830963680722,0.007774720264579681,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.30000000000008,,,17.5,0.226390685640362,0.0,0.0,49.0,0.6338939197930136,0.0156884844925994,0.08163265306122448,0.0,0,4,13,41,,35,32,49,5.400000000000002,0.06985769728331173,5.400000000000002,0.06985769728331173,27,27,39
19,C,all_agents,,,40,29,10,1,29,0,0.26255226465594467,0.195473166989849,0.7958933933259247,0.024363436696313107,103,29,0.725,0,0.0,0.0,31.1,653,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,29,0,1,29,0,0.2928420938805194,0.22827704758463196,0.7958933933259247,0.02630368790968242,103,29,0.9666666666666667,0,0.0,0.0,24.8,653,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.17168277698222037,0.14438979233090965,0.46365318088623186,0.007532998002758336,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000008,,,19.0,0.2224824355971895,0.0,0.0,56.0,0.6557377049180322,0.013467646822328339,0.07142857142857142,0.0,0,4,15,21,,38,36,56,5.200000000000002,0.06088992974238873,5.200000000000002,0.06088992974238873,26,26,44
20,C,all_agents,,,40,29,10,1,29,0,0.26656684964976596,0.19729643084836906,0.8040576575928877,0.025575034686892706,112,30,0.75,0,0.0,0.0,31.25,693,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,29,0,1,29,0,0.29795828441290756,0.22713566234670882,0.8040576575928877,0.027724437607681687,112,30,1.0,0,0.0,0.0,25.0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.17239254536034102,0.14658084803649551,0.4613349149818007,0.007301759806662818,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.7000000000001,,,17.5,0.22522522522522492,0.0,0.0,49.0,0.6306306306306299,0.014647620975965354,0.1836734693877551,0.0,0,9,13,40,,35,33,49,5.400000000000002,0.06949806949806943,5.8000000000000025,0.07464607464607458,27,29,39
20,C,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,29,10,1,29,0,0.2709349792810468,0.19881233797788356,0.8118953512891722,0.026821958092749093,116,30,0.75,0,0.0,0.0,31.075,735,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,29,0,1,29,0,0.3035476487372242,0.2292791788999405,0.8118953512891722,0.029149090442690193,116,30,1.0,0,0.0,0.0,24.766666666666666,735,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.17309697091251466,0.14687138915994807,0.45902824040689166,0.0070775265342311764,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.50000000000009,,,18.5,0.21637426900584775,0.0,0.0,56.0,0.6549707602339174,0.014183317218756262,0.07142857142857142,0.0,0,4,15,20,,37,36,56,5.000000000000002,0.05847953216374265,6.000000000000003,0.07017543859649118,25,30,44
22,C,all_agents,,,40,30,10,0,30,0,0.2748457155246421,0.20058227052771188,0.8194195372376053,0.02804177172592088,124,30,0.75,0,0.0,0.0,31.25,776,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,30,0,0,30,0,0.30852879083196794,0.22813278300544082,0.8194195372376053,0.03056460832903695,124,30,1.0,0,0.0,0.0,25.0,776,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.17379648960266444,0.14818351292477727,0.4567330992048572,0.006858667170664826,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000007,,,17.5,0.225225225225225,0.0,0.0,49.0,0.6306306306306301,0.014358074261695384,0.16326530612244897,0.0,0,8,14,40,,35,33,49,5.200000000000002,0.06692406692406688,6.000000000000003,0.07722007722007718,26,30,39
23,C,all_agents,,,40,30,10,0,30,0,0.2787660213152195,0.20443364549379126,0.8266427557481011,0.02924757950833708,130,30,0.75,0,0.0,0.0,31.075,815,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,30,0,0,30,0,0.3135249921949043,0.23114161327729774,0.8266427557481011,0.031946457748997764,130,30,1.0,0,0.0,0.0,24.766666666666666,815,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.17448910867616493,0.15227603088354125,0.45444943370883295,0.006652712106977681,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.5000000000001,,,18.5,0.2163742690058477,0.0,0.0,56.0,0.6549707602339173,0.01293041751739002,0.10714285714285714,0.0,0,6,15,20,,37,36,56,5.000000000000002,0.058479532163742645,6.000000000000003,0.07017543859649118,25,30,43
24,C,all_agents,,,40,30,10,0,30,0,0.2822898251509537,0.20446531341760998,0.833577045518177,0.030508126653237728,137,30,0.75,0,0.0,0.0,31.25,855,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,30,0,0,30,0,0.31799414391588593,0.22998590521091125,0.833577045518177,0.033427643606826755,137,30,1.0,0,0.0,0.0,25.0,855,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.17517686885615716,0.15375330124513858,0.45217718654028877,0.006451995250855985,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.20000000000007,,,17.0,0.22020725388601015,0.0,0.0,49.0,0.6347150259067351,0.013297158486543694,0.14285714285714285,0.0,0,7,14,40,,34,32,49,5.200000000000002,0.06735751295336784,6.000000000000003,0.07772020725388597,26,30,38
25,C,all_agents,,,40,30,10,0,30,0,0.28621175321931275,0.2099006615140885,0.84023396369745,0.03176036476375648,144,30,0.75,0,0.0,0.0,31.075,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,30,0,0,30,0,0.3229958118008569,0.23672945330073725,0.84023396369745,0.03484911851883625,144,30,1.0,0,0.0,0.0,24.766666666666666,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.1758595774746804,0.15523832855951908,0.4499163006075873,0.006257299909751537,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
