step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
9,C,all_agents,,,40,9,10,21,9,0,0.20274179407826648,0.16757894789663497,0.5854415601123129,0.011809883980361115,34,19,0.475,0,0.0,0.0,32.575,240,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,participants_only,,,30,9,0,21,9,0,0.2090823979416795,0.17295922334896768,0.5854415601123129,0.011829936726407713,34,19,0.6333333333333333,0,0.0,0.0,26.766666666666666,240,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,nonparticipants_only,,,10,0,10,0,0,0,0.18371998248802754,0.15679767008612422,0.524934023140089,0.011267286653988594,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.10000000000008,19.5,0.2213393870601587,,,0.0,0.0,59.0,0.6696935300794545,0.015722386640702003,0.0847457627118644,0.0,0,5,29,17,39,,37,59,6.400000000000003,0.07264472190692392,3.2000000000000006,0.036322360953461946,32,16,33
10,C,all_agents,,,40,9,10,21,9,0,0.2074032579208749,0.1716349063149379,0.5825143523117513,0.011922350810119997,38,21,0.525,0,0.0,0.0,32.55,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,9,0,21,9,0,0.2150777819751945,0.17664611775066658,0.5825143523117513,0.012020344809737493,38,21,0.7,0,0.0,0.0,26.733333333333334,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.18437968575791613,0.15681714532757346,0.5223093530243885,0.010921588977743549,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.40000000000008,18.5,0.2245145631067959,0.1,0.0012135922330097078,0.0,0.0,54.0,0.6553398058252421,0.01549056293773882,0.07407407407407407,0.0,0,4,44,13,37,1,35,54,6.200000000000003,0.07524271844660191,3.600000000000001,0.04368932038834949,31,18,30
10,C,reachability,0.325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,10,10,20,10,0,0.21326591548649165,0.1746716533815208,0.5796017805501925,0.012279282634037495,41,21,0.525,0,0.0,0.0,32.375,302,,,,,,,,,,,,,,,,,,,,,,,,,,,
