step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
79,A,participants_only,,,30,30,0,0,20,10,0.43917708838406033,0.2645355384804917,0.9741826067951944,0.08654759942089349,541,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3126,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,A,nonparticipants_only,,,10,0,10,0,0,0,0.20064454136508997,0.19709247341286662,0.34626779795173124,0.0009832038356469052,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000006,,,8.5,0.11691884456671242,0.0,0.0,55.0,0.756533700137551,0.007034724360814568,0.14545454545454545,0.0,0,8,24,14,,17,21,55,6.000000000000003,0.08253094910591469,3.2000000000000006,0.044016506189821156,30,16,26
80,A,all_agents,,,40,30,10,0,20,10,0.38046444030279525,0.23404407412467806,0.9752153025233866,0.07630168539220712,547,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3170,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,A,participants_only,,,30,30,0,0,20,10,0.44023668670860144,0.26321286078808925,0.9752153025233866,0.08712500273369787,547,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3170,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,A,nonparticipants_only,,,10,0,10,0,0,0,0.2011477010853767,0.1987509090048905,0.3445364589619726,0.0009590760829779308,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.0065693278545945625,0.1276595744680851,0.0,0,6,17,45,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,28
80,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,A,all_agents,,,40,30,10,0,20,10,0.38161065373467334,0.23411236153872778,0.9762066904224511,0.07703037946368356,552,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3220,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,A,participants_only,,,30,30,0,0,20,10,0.4415982133653476,0.2629661142042731,0.9762066904224511,0.08800147850931825,552,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3220,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,A,nonparticipants_only,,,10,0,10,0,0,0,0.2016479748426504,0.19987486863262008,0.34281377666716273,0.0009349946014550312,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000006,,,8.5,0.11691884456671242,0.0,0.0,55.0,0.756533700137551,0.006782357085071328,0.09090909090909091,0.0,0,5,24,14,,17,21,55,6.000000000000003,0.08253094910591469,3.2000000000000006,0.044016506189821156,30,16,25
82,A,all_agents,,,40,30,10,0,20,10,0.3823523107348546,0.23522621786297665,0.9771584228055531,0.07745849760522007,559,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,A,participants_only,,,30,30,0,0,20,10,0.44242141185013595,0.26165128363325174,0.9771584228055531,0.08854069046440842,559,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,A,nonparticipants_only,,,10,0,10,0,0,0,0.2021450073890106,0.2005357783249458,0.3410997077838269,0.000912356122080326,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.00596779779598406,0.14893617021276595,0.0,0,7,17,45,,23,31,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,30
83,A,all_agents,,,40,30,10,0,20,10,0.38349011597379745,0.2351157544251924,0.978072085893331,0.07818115222990135,566,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3312,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,A,participants_only,,,30,30,0,0,20,10,0.44377378253763605,0.2611253167629386,0.978072085893331,0.08940837134992505,566,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3312,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,A,nonparticipants_only,,,10,0,10,0,0,0,0.20263911628228168,0.20045668177330725,0.33939420924490776,0.0008900494172694613,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000006,,,8.5,0.11691884456671242,0.0,0.0,55.0,0.756533700137551,0.006762376125750078,0.12727272727272726,0.0,0,7,24,14,,17,22,55,6.000000000000003,0.08253094910591469,3.2000000000000006,0.044016506189821156,30,16,25
84,A,all_agents,,,40,30,10,0,20,10,0.38438340175782376,0.23604202099730884,0.9789492024575978,0.0786284982029474,574,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3357,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,A,participants_only,,,30,30,0,0,20,10,0.44480124852777964,0.25981969017912393,0.9789492024575978,0.08994684781241011,574,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3357,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,A,nonparticipants_only,,,10,0,10,0,0,0,0.20312986144795606,0.20093238294830712,0.33769723819868325,0.0008696548747448317,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.006510334042973798,0.1702127659574468,0.0,0,8,17,45,,23,31,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,30
85,A,all_agents,,,40,30,10,0,20,10,0.3855584840579291,0.2349983840002583,0.9797912343592938,0.07934621596518228,581,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3408,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,A,participants_only,,,30,30,0,0,20,10,0.44620550226594313,0.25973060852959534,0.9797912343592938,0.09079916928578169,581,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3408,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,A,nonparticipants_only,,,10,0,10,0,0,0,0.20361742943388672,0.20096418845048794,0.3360087520076898,0.000850626193105669,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000007,,,8.5,0.1169188445667124,0.0,0.0,55.0,0.7565337001375508,0.006895791896576621,0.12727272727272726,0.0,0,7,24,14,,17,22,55,6.000000000000003,0.08253094910591467,3.2000000000000006,0.04401650618982115,30,16,24
86,A,all_agents,,,40,30,10,0,20,10,0.38626849527905527,0.23702133561292527,0.9805995849849221,0.07971890589325216,589,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3451,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,A,participants_only,,,30,30,0,0,20,10,0.4469905250839407,0.25843195548694736,0.9805995849849221,0.09126626420836377,589,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3451,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,A,nonparticipants_only,,,10,0,10,0,0,0,0.20410240586439884,0.20204662235012033,0.3343287082476514,0.000830852104412537,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005890604472602539,0.1702127659574468,0.0,0,8,17,45,,23,31,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,30
87,A,all_agents,,,40,30,10,0,20,10,0.38726833626687895,0.23672250551526258,0.9813756015855252,0.08037145603524741,594,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3497,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,A,participants_only,,,30,30,0,0,20,10,0.44816298167320534,0.2594400024374253,0.9813756015855252,0.09205870405165935,594,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3497,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,A,nonparticipants_only,,,10,0,10,0,0,0,0.20458440004789974,0.20290368658491087,0.3326570647064131,0.0008118179160648257,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000006,,,8.5,0.11691884456671242,0.0,0.0,55.0,0.756533700137551,0.006324909874716945,0.09090909090909091,0.0,0,5,24,14,,17,22,55,6.000000000000003,0.08253094910591469,3.2000000000000006,0.044016506189821156,30,16,24
88,A,all_agents,,,40,30,10,0,20,10,0.3879833372766939,0.23799497589915822,0.9821205775221041,0.08075564212342712,598,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,A,participants_only,,,30,30,0,0,20,10,0.4489566241755781,0.25814280242523824,0.9821205775221041,0.09253875160879825,598,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,A,nonparticipants_only,,,10,0,10,0,0,0,0.20506347658004134,0.20423974620835794,0.33099377938288105,0.0007934130842700201,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005921778533391718,0.0851063829787234,0.0,0,4,17,45,,23,31,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,30
89,A,all_agents,,,40,30,10,0,20,10,0.3889030097958171,0.23799387292521285,0.98283575442122,0.08143153830829725,605,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3592,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,A,participants_only,,,30,30,0,0,20,10,0.45002424655011586,0.2592247905408121,0.98283575442122,0.09337322712842332,605,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3592,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,A,nonparticipants_only,,,10,0,10,0,0,0,0.20553929953292066,0.20427357839105975,0.32933881048596664,0.0007768048594184906,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000007,,,8.0,0.11080332409972288,0.0,0.0,55.0,0.7617728531855947,0.006125241096327285,0.12727272727272726,0.0,0,7,24,14,,16,22,55,6.000000000000003,0.0831024930747922,3.2000000000000006,0.04432132963988916,30,16,24
90,A,all_agents,,,40,30,10,0,20,10,0.3895183485891732,0.23788108574140482,0.9835223242443711,0.08177207392671153,607,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3634,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,A,participants_only,,,30,30,0,0,20,10,0.45068703776017005,0.2579286665881081,0.9835223242443711,0.09380946753413139,607,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3634,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,A,nonparticipants_only,,,10,0,10,0,0,0,0.20601228107618294,0.20433255817597967,0.3276921164335368,0.0007605906856757273,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005587480928383202,0.0425531914893617,0.0,0,2,17,45,,23,31,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,30
90,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,A,all_agents,,,40,30,10,0,20,10,0.3903727236450293,0.2369735763630702,0.9841814312745963,0.08243713426269486,615,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,A,participants_only,,,30,30,0,0,20,10,0.45166953426603584,0.258496977419493,0.9841814312745963,0.09463854572788427,615,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,A,nonparticipants_only,,,10,0,10,0,0,0,0.20648229178200947,0.2046290450697578,0.3260536558513691,0.000745311959436087,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000006,,,8.0,0.1108033240997229,0.0,0.0,55.0,0.761772853185595,0.00591406389019129,0.14545454545454545,0.0,0,8,24,14,,16,22,55,6.000000000000003,0.08310249307479221,3.2000000000000006,0.04432132963988917,30,16,24
92,A,all_agents,,,40,30,10,0,20,10,0.3910723739794419,0.23866933627771397,0.9848141740236125,0.08279525973217472,618,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3729,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,A,participants_only,,,30,30,0,0,20,10,0.4524466242091592,0.2572044925323955,0.9848141740236125,0.09508317109536706,618,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3729,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,A,nonparticipants_only,,,10,0,10,0,0,0,0.20694962329028987,0.20504400994431562,0.32442338757211225,0.0007299425474781878,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005892262642538386,0.06382978723404255,0.0,0,3,17,45,,23,31,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,30
93,A,all_agents,,,40,30,10,0,20,10,0.3920499395895253,0.23783316382981626,0.985421607062668,0.08349431808087412,628,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3781,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,A,participants_only,,,30,30,0,0,20,10,0.45359508583920793,0.25918261275863075,0.985421607062668,0.0959366163638457,628,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3781,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,A,nonparticipants_only,,,10,0,10,0,0,0,0.2074145008404771,0.20580300793361894,0.3228012706342517,0.0007137629092213341,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000006,,,8.0,0.1108033240997229,0.0,0.0,55.0,0.761772853185595,0.00633206589426806,0.18181818181818182,0.0,0,10,24,14,,16,22,55,6.000000000000003,0.08310249307479221,3.2000000000000006,0.04432132963988917,30,16,24
94,A,all_agents,,,40,30,10,0,20,10,0.3926377673635684,0.23856246957410765,0.9860047427801613,0.08382471793355915,636,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3826,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,A,participants_only,,,30,30,0,0,20,10,0.454225036154043,0.25788669969483763,0.9860047427801613,0.09636089741385052,636,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3826,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,A,nonparticipants_only,,,10,0,10,0,0,0,0.20787596099214448,0.20711783724935295,0.3211872642810804,0.0007002793678429991,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005517915929664649,0.1702127659574468,0.0,0,8,17,45,,23,31,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,30
95,A,all_agents,,,40,30,10,0,20,10,0.39351497341723113,0.23811078993462031,0.9865645530689549,0.08445911853657556,643,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,A,participants_only,,,30,30,0,0,20,10,0.4552416563752705,0.26013143971879915,0.9865645530689549,0.09714267986720751,643,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,A,nonparticipants_only,,,10,0,10,0,0,0,0.20833492454311303,0.20715050209540836,0.31958132795967503,0.0006862338766520515,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000007,,,8.0,0.11080332409972288,0.0,0.0,55.0,0.7617728531855947,0.00600406537069229,0.12727272727272726,0.0,0,7,24,14,,16,22,55,6.000000000000003,0.0831024930747922,3.2000000000000006,0.04432132963988916,30,16,24
96,A,all_agents,,,40,30,10,0,20,10,0.3940751664826891,0.23932294741898874,0.9871019709461967,0.08474022688733672,649,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,3919,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,A,participants_only,,,30,30,0,0,20,10,0.4558365670990404,0.2588307825202052,0.9871019709461967,0.09750469125471732,649,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,3919,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,A,nonparticipants_only,,,10,0,10,0,0,0,0.2087909646336353,0.2072125154438324,0.31798342131987667,0.0006731865120736901,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.005434378490226101,0.1276595744680851,0.0,0,6,17,45,,23,31,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,29
97,A,all_agents,,,40,30,10,0,20,10,0.3950311238044551,0.23830192470702155,0.9876178921083488,0.08542802495702323,655,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,3972,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,A,participants_only,,,30,30,0,0,20,10,0.4569600839555289,0.2594287388681177,0.9876178921083488,0.09834303174425188,655,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,3972,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,A,nonparticipants_only,,,10,0,10,0,0,0,0.20924424335123368,0.20749370384623322,0.3163935042132773,0.0006606513306178262,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000007,,,8.0,0.11080332409972288,0.0,0.0,55.0,0.7617728531855947,0.00627149291667708,0.10909090909090909,0.0,0,6,24,14,,16,21,55,6.000000000000003,0.0831024930747922,3.2000000000000006,0.04432132963988916,30,16,24
98,A,all_agents,,,40,30,10,0,20,10,0.39562975853336163,0.2393524555599217,0.9881131764240149,0.08572446847311942,661,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4016,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,A,participants_only,,,30,30,0,0,20,10,0.45760795534989923,0.25813159517377715,0.9881131764240149,0.09871836874425831,661,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4016,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,A,nonparticipants_only,,,10,0,10,0,0,0,0.20969516808374863,0.20783805450873222,0.3148115366922109,0.0006472050921490218,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005581572030065345,0.1276595744680851,0.0,0,6,17,45,,23,31,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,29
99,A,all_agents,,,40,30,10,0,20,10,0.39643152379879615,0.2381556932821221,0.9885886493670543,0.08641038385148853,673,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4069,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,A,participants_only,,,30,30,0,0,20,10,0.45852762204664077,0.2584418031262379,0.9885886493670543,0.09957857982520968,673,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4069,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,A,nonparticipants_only,,,10,0,10,0,0,0,0.2101432290552622,0.20860240998223328,0.3132374790087498,0.0006346909190533688,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000007,,,7.5,0.10489510489510478,0.0,0.0,55.0,0.7692307692307685,0.00583647302032559,0.21818181818181817,0.0,0,12,25,13,,15,20,55,6.000000000000003,0.08391608391608386,3.0000000000000004,0.041958041958041925,30,15,23
100,A,all_agents,,,40,30,10,0,20,10,0.3969672321341953,0.23978923586219675,0.9890451033923721,0.08667989819365253,684,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4114,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,A,participants_only,,,30,30,0,0,20,10,0.4590935040791627,0.25714959411060667,0.9890451033923721,0.09992674551329651,684,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4114,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,A,nonparticipants_only,,,10,0,10,0,0,0,0.21058841629929317,0.20989662340146364,0.31167129161370605,0.0006232722453600692,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005374372770438259,0.23404255319148937,0.0,0,11,17,44,,23,30,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,28
100,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,A,all_agents,,,40,30,10,0,20,10,0.39779513492521346,0.23859028968288576,0.9894832992566772,0.08736300993943713,691,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4168,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,A,participants_only,,,30,30,0,0,20,10,0.4600498399940721,0.25827845326055854,0.9894832992566772,0.10077745112374106,691,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4168,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,A,nonparticipants_only,,,10,0,10,0,0,0,0.2110310197186376,0.20992816118834617,0.31011293515563754,0.0006119067479984806,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,,,7.5,0.10489510489510481,0.0,0.0,55.0,0.7692307692307686,0.005929756230581236,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08391608391608389,3.0000000000000004,0.04195804195804193,30,15,23
102,A,all_agents,,,40,30,10,0,20,10,0.39838200183852185,0.23907598051079373,0.9899039672864102,0.08765327638058477,699,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4215,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,A,participants_only,,,30,30,0,0,20,10,0.4606857269676148,0.2569870609942557,0.9899039672864102,0.1011435494646995,699,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4215,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,A,nonparticipants_only,,,10,0,10,0,0,0,0.211470826451243,0.21001290984466636,0.30856237047985935,0.0006014071487017535,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.0055641349647425516,0.1702127659574468,0.0,0,8,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,28
103,A,all_agents,,,40,30,10,0,20,10,0.39916549097542975,0.2380663424465761,0.9903078085949537,0.08832167054223306,708,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4268,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,A,participants_only,,,30,30,0,0,20,10,0.46158459130797896,0.25638184286301924,0.9903078085949537,0.10198077980339258,708,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4268,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,A,nonparticipants_only,,,10,0,10,0,0,0,0.21190818997778219,0.21025952119711178,0.30701955862746005,0.0005906137228563907,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.005802871273113046,0.16363636363636364,0.0,0,9,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,22
104,A,all_agents,,,40,30,10,0,20,10,0.3997200380725024,0.23915805624980638,0.9906954962511556,0.08859390360779729,714,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4314,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,A,participants_only,,,30,30,0,0,20,10,0.46217911711757476,0.2550999336487041,0.9906954962511556,0.10232712483943504,714,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4314,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,A,nonparticipants_only,,,10,0,10,0,0,0,0.21234280093728522,0.2105181092414176,0.30548446083432274,0.000580601250980793,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005462995232471287,0.1276595744680851,0.0,0,6,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,28
105,A,all_agents,,,40,30,10,0,20,10,0.4004368047203142,0.23829098157599699,0.9910676764011094,0.0892306748642987,721,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4367,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,A,participants_only,,,30,30,0,0,20,10,0.46299071959778065,0.2538244339804606,0.9910676764011094,0.10313225287015308,721,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4367,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,A,nonparticipants_only,,,10,0,10,0,0,0,0.2127750600879147,0.21130522220605727,0.3039570385301511,0.0005700336487676383,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
