step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
50,B,nonparticipants_only,,,10,0,10,0,0,0,0.20023503820513014,0.17086170691250252,0.35990616285209187,0.0033574613443868727,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,13.5,0.18881118881118866,,,0.0,0.0,47.0,0.6573426573426568,0.008799490539439372,0.19148936170212766,0.0,0,9,13,50,27,,32,47,5.000000000000002,0.0699300699300699,6.000000000000003,0.08391608391608389,25,30,36
50,B,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,all_agents,,,40,30,10,0,24,6,0.34430925540650514,0.23128690738949675,0.9175272641524533,0.05678363168982525,330,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,participants_only,,,30,30,0,0,24,6,0.39216216965620315,0.26664640880519364,0.9175272641524533,0.06546110006816784,330,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,nonparticipants_only,,,10,0,10,0,0,0,0.20075051265741137,0.17111422843305704,0.3581066320378314,0.0032724097285301195,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.80000000000007,12.0,0.15624999999999986,,,0.0,0.0,55.0,0.7161458333333327,0.009018513825365095,0.03636363636363636,0.0,0,2,22,20,24,,29,55,3.800000000000001,0.04947916666666664,6.000000000000003,0.07812499999999997,19,30,33
52,B,all_agents,,,40,30,10,0,24,6,0.34581370884116347,0.23182132103741257,0.9208261735863552,0.05750129420973644,339,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,B,participants_only,,,30,30,0,0,24,6,0.3939974811333329,0.2653131767611677,0.9208261735863552,0.0663182272597009,339,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,B,nonparticipants_only,,,10,0,10,0,0,0,0.20126239196465537,0.1716929404352899,0.3563160988776422,0.003190384112199533,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,13.5,0.18881118881118866,,,0.0,0.0,47.0,0.6573426573426568,0.008027511499139814,0.19148936170212766,0.0,0,9,13,50,27,,31,47,5.000000000000002,0.0699300699300699,6.000000000000003,0.08391608391608389,25,30,35
53,B,all_agents,,,40,30,10,0,24,6,0.3477422022081664,0.23095665067634474,0.923993126642901,0.05844700134975265,344,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,B,participants_only,,,30,30,0,0,24,6,0.39639932246274284,0.2662195717091187,0.923993126642901,0.06742235512898373,344,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,B,nonparticipants_only,,,10,0,10,0,0,0,0.20177084144443722,0.17373522324484714,0.354534518383254,0.0031107557944396913,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.30000000000007,11.5,0.15072083879423315,,,0.0,0.0,55.0,0.720838794233289,0.00865807465397023,0.09090909090909091,0.0,0,5,22,20,23,,29,55,3.800000000000001,0.04980340760157271,6.000000000000003,0.07863695937090429,19,30,33
54,B,all_agents,,,40,30,10,0,24,6,0.34924474027976754,0.23131524355472666,0.927033401577185,0.05916305321341527,351,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,B,participants_only,,,30,30,0,0,24,6,0.3982343088187905,0.2648884738505731,0.927033401577185,0.06827316554531686,351,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,B,nonparticipants_only,,,10,0,10,0,0,0,0.20227603466269853,0.17468839514655873,0.35276184579133774,0.003032982310034915,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.70000000000007,13.5,0.18828451882845168,,,0.0,0.0,47.0,0.6555090655509059,0.00802167718150596,0.14893617021276595,0.0,0,7,13,50,27,,31,47,5.200000000000002,0.07252440725244068,6.000000000000003,0.08368200836820079,26,30,35
55,B,all_agents,,,40,30,10,0,24,6,0.3510117381903775,0.23116665014762774,0.9299520655140976,0.060097288187506294,357,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,B,participants_only,,,30,30,0,0,24,6,0.4004229544144361,0.26356403148132024,0.9299520655140976,0.06937829247699988,357,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,B,nonparticipants_only,,,10,0,10,0,0,0,0.2027780895182017,0.17528794997365638,0.35099803656238104,0.0029566558541374677,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000007,10.5,0.1394422310756971,,,0.0,0.0,55.0,0.7304116865869847,0.008302610149464896,0.10909090909090909,0.0,0,6,22,20,21,,28,55,3.800000000000001,0.05046480743691896,6.000000000000003,0.07968127490039836,19,30,30
56,B,all_agents,,,40,30,10,0,24,6,0.35242516531724416,0.23247589216561504,0.9325928898302923,0.0608007341200518,365,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,B,participants_only,,,30,30,0,0,24,6,0.40214136366026304,0.2622462113239136,0.9325928898302923,0.07021967001182816,365,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,B,nonparticipants_only,,,10,0,10,0,0,0,0.20327657028818769,0.17576467876003898,0.34924304637956916,0.0028835219125340553,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,B,step_totals,,,,,,,,,,,,,,,,,,,,,70.10000000000008,12.5,0.1783166904422252,,,0.0,0.0,47.0,0.6704707560627667,0.0079523475682124,0.1702127659574468,0.0,0,8,16,49,25,,31,47,4.600000000000001,0.06562054208273889,6.000000000000003,0.08559201141226813,23,30,34
57,B,all_agents,,,40,30,10,0,24,6,0.35399863729552933,0.23325277886347087,0.9352891742370806,0.06168147101202904,371,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2123,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,B,participants_only,,,30,30,0,0,24,6,0.404074351426758,0.260934980267294,0.9352891742370806,0.07127384419886591,371,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2123,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,B,nonparticipants_only,,,10,0,10,0,0,0,0.20377149490184351,0.17647740170520237,0.3474968311476713,0.0028134257024880482,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000007,10.5,0.1394422310756971,,,0.0,0.0,55.0,0.7304116865869847,0.007700258090113119,0.10909090909090909,0.0,0,6,22,20,21,,28,55,3.800000000000001,0.05046480743691896,6.000000000000003,0.07968127490039836,19,30,30
58,B,all_agents,,,40,30,10,0,24,6,0.3554120890936861,0.232797343470376,0.9378776072675974,0.062350774029902634,375,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2165,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,B,participants_only,,,30,30,0,0,24,6,0.40579491875003837,0.25963030536595755,0.9378776072675974,0.07206605266383764,375,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2165,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,B,nonparticipants_only,,,10,0,10,0,0,0,0.20426360012462907,0.17818253320424648,0.34575934699193295,0.0027437838379254075,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000006,12.5,0.17882689556509282,,,0.0,0.0,47.0,0.6723891273247491,0.007993336707832244,0.0851063829787234,0.0,0,4,16,48,25,,30,47,4.400000000000001,0.06294706723891269,6.000000000000003,0.0858369098712446,22,30,34
59,B,all_agents,,,40,30,10,0,24,6,0.3572197473087443,0.2323514478414454,0.9403625029768935,0.06322437810377574,377,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,B,participants_only,,,30,30,0,0,24,6,0.4080422081312585,0.2583321538391278,0.9403625029768935,0.07307529657298326,377,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,B,nonparticipants_only,,,10,0,10,0,0,0,0.20475236484120143,0.17943391021020338,0.34403055025697327,0.002676552407481234,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000008,10.5,0.13944223107569706,,,0.0,0.0,55.0,0.7304116865869846,0.008461138172193756,0.03636363636363636,0.0,0,2,22,20,21,,28,55,3.800000000000001,0.05046480743691895,6.000000000000003,0.07968127490039835,19,30,30
60,B,all_agents,,,40,30,10,0,24,6,0.3584213243409885,0.23250731092410876,0.9427480028578178,0.0638598494837783,386,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,B,participants_only,,,30,30,0,0,24,6,0.40948227455414504,0.25704049306993215,0.9427480028578178,0.07384781753161569,386,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,B,nonparticipants_only,,,10,0,10,0,0,0,0.20523847370151885,0.1797844772132914,0.3423103975056884,0.0026092977002207156,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000006,12.5,0.17882689556509282,,,0.0,0.0,47.0,0.6723891273247491,0.007288739283946349,0.19148936170212766,0.0,0,9,16,47,25,,29,47,4.400000000000001,0.06294706723891269,6.000000000000003,0.0858369098712446,22,30,34
60,B,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,all_agents,,,40,30,10,0,23,7,0.3601851785734088,0.2318963315259513,0.9450380827435051,0.0647444429361257,392,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2302,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,participants_only,,,30,30,0,0,23,7,0.41167335481046147,0.25575529060458246,0.9450380827435051,0.07487290513238175,392,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2302,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,nonparticipants_only,,,10,0,10,0,0,0,0.20572064986225064,0.18025196433191584,0.34059884551816,0.0025466688407439603,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.60000000000007,10.0,0.13404825737265405,,,0.0,0.0,55.0,0.7372654155495972,0.008426202047704716,0.10909090909090909,0.0,0,6,23,19,20,,27,55,3.600000000000001,0.048257372654155466,6.000000000000003,0.08042895442359246,18,30,30
62,B,all_agents,,,40,30,10,0,22,8,0.3614681651579483,0.23131938888479459,0.9472365594337648,0.06536318975839771,400,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,B,participants_only,,,30,30,0,0,22,8,0.4132243443931385,0.2544765141515596,0.9472365594337648,0.07560741172776624,400,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,B,nonparticipants_only,,,10,0,10,0,0,0,0.2061996274523776,0.1811199941564221,0.3388958512905692,0.002486098781990518,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000006,12.5,0.17882689556509282,,,0.0,0.0,47.0,0.6723891273247491,0.007590942658085772,0.1702127659574468,0.0,0,8,16,47,25,,29,47,4.400000000000001,0.06294706723891269,6.000000000000003,0.0858369098712446,22,30,33
63,B,all_agents,,,40,30,10,0,22,8,0.3630141384087385,0.23053428237088855,0.9493470970564143,0.0662344669772018,406,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,B,participants_only,,,30,30,0,0,22,8,0.4151269295685967,0.2532041315808018,0.9493470970564143,0.07664088889685931,406,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,B,nonparticipants_only,,,10,0,10,0,0,0,0.20667576492916376,0.18279981323396227,0.3372013720341164,0.002426285188577308,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000007,9.5,0.12820512820512808,,,0.0,0.0,55.0,0.7422402159244258,0.007807469090324772,0.10909090909090909,0.0,0,6,23,19,19,,27,55,3.600000000000001,0.04858299595141698,6.000000000000003,0.0809716599190283,18,30,30
64,B,all_agents,,,40,30,10,0,22,8,0.3642384106723121,0.2316370579567797,0.9513732131741577,0.066814133086617,409,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2436,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,B,participants_only,,,30,30,0,0,22,8,0.4166015184360284,0.25193811092289775,0.9513732131741577,0.07732885391719263,409,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2436,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,B,nonparticipants_only,,,10,0,10,0,0,0,0.20714908738116325,0.18403871128784471,0.3355153651739458,0.002367229938795378,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000008,12.5,0.1788268955650928,,,0.0,0.0,47.0,0.6723891273247489,0.007409679446078457,0.06382978723404255,0.0,0,3,16,47,25,,29,47,4.400000000000001,0.06294706723891268,6.000000000000003,0.08583690987124458,22,30,32
65,B,all_agents,,,40,30,10,0,22,8,0.3657620626159749,0.23053404176540376,0.9533182846471914,0.06767723387808079,412,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,B,participants_only,,,30,30,0,0,22,8,0.41847634334256306,0.2506784203682833,0.9533182846471914,0.07835104973040855,412,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,B,nonparticipants_only,,,10,0,10,0,0,0,0.20761922043621048,0.18432900828012694,0.3338377883480761,0.0023102416108390284,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.90000000000006,9.5,0.12855209742895793,,,0.0,0.0,55.0,0.7442489851150197,0.007769043427476823,0.05454545454545454,0.0,0,3,23,17,19,,26,55,3.400000000000001,0.04600811907983759,6.000000000000003,0.081190798376184,17,30,30
66,B,all_agents,,,40,30,10,0,22,8,0.36698286945258035,0.23197028409354203,0.9551855532613037,0.06824970377704863,420,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,B,participants_only,,,30,30,0,0,22,8,0.4199484849883596,0.2494250282664419,0.9551855532613037,0.0790261829320816,420,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,B,nonparticipants_only,,,10,0,10,0,0,0,0.20808602284524247,0.18478263347333657,0.3321685994063357,0.0022559891629418422,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000006,12.5,0.17882689556509282,,,0.0,0.0,47.0,0.6723891273247491,0.007417110749224219,0.1702127659574468,0.0,0,8,17,46,25,,28,47,4.400000000000001,0.06294706723891269,6.000000000000003,0.0858369098712446,22,30,31
67,B,all_agents,,,40,30,10,0,22,8,0.36831322952444856,0.23081043267307433,0.9569781311308516,0.06903629368517718,427,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,B,participants_only,,,30,30,0,0,22,8,0.421567678511438,0.2484818583771563,0.9569781311308516,0.07996987473163332,427,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,B,nonparticipants_only,,,10,0,10,0,0,0,0.20854988256348,0.18569818970928123,0.330507756409304,0.0022031145029143403,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.20000000000007,9.0,0.12295081967213102,,,0.0,0.0,55.0,0.7513661202185785,0.007244240425935042,0.12727272727272726,0.0,0,7,24,17,18,,26,55,3.2000000000000006,0.043715846994535484,6.000000000000003,0.08196721311475405,16,30,30
68,B,all_agents,,,40,30,10,0,22,8,0.36924195293829665,0.2320591970082464,0.9586990058856175,0.06950844639056228,429,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2615,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,B,participants_only,,,30,30,0,0,22,8,0.42265234269241964,0.2472394490852705,0.9586990058856175,0.0805500174643858,429,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2615,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,B,nonparticipants_only,,,10,0,10,0,0,0,0.20901078367592768,0.18728018170218028,0.3288552176272575,0.0021516963648438203,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.40000000000006,12.0,0.17291066282420733,,,0.0,0.0,47.0,0.6772334293948121,0.006500555907953235,0.0425531914893617,0.0,0,2,17,46,24,,28,47,4.400000000000001,0.06340057636887604,6.000000000000003,0.08645533141210371,22,30,31
69,B,all_agents,,,40,30,10,0,22,8,0.37061849541934494,0.23089890102320518,0.9603510456501928,0.07030304402682276,438,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,B,participants_only,,,30,30,0,0,22,8,0.4243350946169499,0.24668660979820284,0.9603510456501928,0.08149489729614195,438,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,B,nonparticipants_only,,,10,0,10,0,0,0,0.2094686978265301,0.18850697082980505,0.3272109415391212,0.0021018078665916034,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.20000000000006,9.0,0.12295081967213105,,,0.0,0.0,55.0,0.7513661202185786,0.007405106106429498,0.16363636363636364,0.0,0,9,24,17,18,,26,55,3.2000000000000006,0.04371584699453549,6.000000000000003,0.08196721311475406,16,30,30
70,B,all_agents,,,40,30,10,0,22,8,0.37170287901601046,0.23118377509273313,0.9619370038241851,0.07081061933072282,447,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,B,participants_only,,,30,30,0,0,22,8,0.42562915645472865,0.2466473885970294,0.9619370038241851,0.08209798262395361,447,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,B,nonparticipants_only,,,10,0,10,0,0,0,0.2099240466998557,0.1887387849373032,0.3255748868314256,0.0020520086702591252,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.40000000000008,12.0,0.1729106628242073,,,0.0,0.0,47.0,0.6772334293948119,0.007057495682860002,0.19148936170212766,0.0,0,9,17,46,24,,28,47,4.400000000000001,0.06340057636887603,6.000000000000003,0.0864553314121037,22,30,31
70,B,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,all_agents,,,40,30,10,0,22,8,0.37290703224956395,0.23028350999366176,0.9634595236712177,0.07162851673039147,452,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,participants_only,,,30,30,0,0,22,8,0.4270840214411174,0.24565453227072098,0.9634595236712177,0.08309570726380566,452,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,nonparticipants_only,,,10,0,10,0,0,0,0.2103760646749036,0.1891789592388326,0.3239470123972685,0.0020051912358085224,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000007,8.0,0.11080332409972288,,,0.0,0.0,55.0,0.7617728531855947,0.006975360828024104,0.09090909090909091,0.0,0,5,25,17,16,,25,55,3.2000000000000006,0.04432132963988916,6.000000000000003,0.0831024930747922,16,30,29
72,B,all_agents,,,40,30,10,0,22,8,0.3740811540597992,0.230939373722616,0.964921142724369,0.07213036282719383,456,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,B,participants_only,,,30,30,0,0,22,8,0.42849979264682797,0.24486110333974187,0.964921142724369,0.08367505162531431,456,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,B,nonparticipants_only,,,10,0,10,0,0,0,0.21082523829871297,0.19014199303141333,0.3223272773352821,0.0019596377248445097,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.40000000000006,12.0,0.17291066282420733,,,0.0,0.0,47.0,0.6772334293948121,0.0073830523584289,0.0851063829787234,0.0,0,4,17,46,24,,28,47,4.400000000000001,0.06340057636887604,6.000000000000003,0.08645533141210371,22,30,31
73,B,all_agents,,,40,30,10,0,22,8,0.37522331887887883,0.2302310258623817,0.9663242970153942,0.0728886561571296,461,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,B,participants_only,,,30,30,0,0,22,8,0.4298740016212734,0.245061291251087,0.9663242970153942,0.08459930397203345,461,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,B,nonparticipants_only,,,10,0,10,0,0,0,0.21127127065169476,0.19162769830975274,0.3207156409486057,0.0019163472218994807,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000007,8.0,0.11080332409972288,,,0.0,0.0,55.0,0.7617728531855947,0.006781974115012291,0.09090909090909091,0.0,0,5,25,17,16,,25,55,3.2000000000000006,0.04432132963988916,6.000000000000003,0.0831024930747922,16,30,28
74,B,all_agents,,,40,30,10,0,22,8,0.37612075709385934,0.2305001810698057,0.9676713251347785,0.07334916534608156,467,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2892,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,B,participants_only,,,30,30,0,0,22,8,0.43092283168710543,0.24383598479483157,0.9676713251347785,0.08516111460609514,467,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2892,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,B,nonparticipants_only,,,10,0,10,0,0,0,0.21171453331412116,0.19284273756493323,0.31911206274386267,0.0018741090093563212,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,B,step_totals,,,,,,,,,,,,,,,,,,,,,69.40000000000006,12.0,0.17291066282420733,,,0.0,0.0,47.0,0.6772334293948121,0.006440708067097356,0.1276595744680851,0.0,0,6,17,46,24,,28,47,4.400000000000001,0.06340057636887604,6.000000000000003,0.08645533141210371,22,30,31
75,B,all_agents,,,40,30,10,0,22,8,0.37722761012540995,0.22991899542063052,0.9689644721293873,0.07408726003490886,477,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,B,participants_only,,,30,30,0,0,22,8,0.4322516863362675,0.24312539493220173,0.9689644721293873,0.08606186693873699,477,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,B,nonparticipants_only,,,10,0,10,0,0,0,0.21215538149283739,0.19308634522312607,0.31751650243014334,0.0018316517691253497,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000006,8.0,0.1108033240997229,,,0.0,0.0,55.0,0.761772853185595,0.00667372235326005,0.18181818181818182,0.0,0,10,25,17,16,,25,55,3.2000000000000006,0.04432132963988917,6.000000000000003,0.08310249307479221,16,30,28
76,B,all_agents,,,40,30,10,0,22,8,0.3781797513728284,0.22952235653509045,0.9702058932442118,0.07451567432921229,484,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,B,participants_only,,,30,30,0,0,22,8,0.4333752799241601,0.2419097679575407,0.9702058932442118,0.08657090308737521,484,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,B,nonparticipants_only,,,10,0,10,0,0,0,0.21259316571883344,0.19287917133511492,0.3159289199179926,0.0017914315899931102,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
