step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
9,C,nonparticipants_only,,,10,0,10,0,0,0,0.16431240734312808,0.13935202265488644,0.41840314157477365,0.006563374672494936,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.40000000000008,0.2,0.002237136465324383,59.0,0.6599552572706929,20.0,0.22371364653243828,0.0,0.0,0.013724185877173226,0.11864406779661017,0.0,0,7,14,27,2,59,40,38,6.400000000000003,0.07158836689038028,3.800000000000001,0.04250559284116329,32,19,34
10,C,all_agents,,,40,11,10,19,11,0,0.21776797160503183,0.18642387091416113,0.717268865229801,0.014448238097874279,42,24,0.6,0,0.0,0.0,32.375,274,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,11,0,19,11,0,0.23533106270763673,0.19691352522483652,0.717268865229801,0.015934044133978528,42,24,0.8,0,0.0,0.0,26.5,274,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.16507869829721716,0.13948516920608123,0.4163111258668998,0.006289273960620747,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.1000000000001,,,56.0,0.65040650406504,19.5,0.22648083623693355,0.0,0.0,0.015265708214573698,0.07142857142857142,0.0,0,4,12,38,,56,39,38,6.400000000000003,0.07433217189314746,4.200000000000001,0.04878048780487801,32,21,29
10,C,reachability,0.425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,13,10,17,13,0,0.2229832817968684,0.18645554325422806,0.713682520903652,0.015015128857212899,51,24,0.6,0,0.0,0.0,32.1,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,participants_only,,,30,13,0,17,13,0,0.24203159774316804,0.19814747346742673,0.713682520903652,0.0165599919810437,51,24,0.8,0,0.0,0.0,26.133333333333333,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.16583833395796965,0.14076887475755623,0.4142295702375653,0.006026479401039878,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.8000000000001,,,59.0,0.6570155902004448,20.0,0.22271714922048974,0.0,0.0,0.015617398925608286,0.15254237288135594,0.0,0,9,13,26,,59,40,38,6.200000000000003,0.06904231625835185,4.600000000000001,0.05122494432071265,31,23,33
12,C,all_agents,,,40,13,10,17,13,0,0.2274026857159514,0.1900966880217866,0.725135220067506,0.015629447228552664,53,24,0.6,0,0.0,0.0,32.15,337,,,,,,,,,,,,,,,,,,,,,,,,,,,
