step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
26,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.30000000000007,,,16.5,0.2107279693486588,51.0,0.6513409961685818,0.0,0.0,0.014051675401212686,0.13725490196078433,0.0,0,7,16,38,,33,51,31,6.000000000000003,0.07662835249042142,4.800000000000002,0.061302681992337134,30,24,30
27,A,all_agents,,,40,30,10,0,29,1,0.2879958517238078,0.22619863650325506,0.7658024999740469,0.02742827398126209,207,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,924,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,participants_only,,,30,30,0,0,29,1,0.3138176631087845,0.24326292139188854,0.7658024999740469,0.03246794890754274,207,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,924,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,nonparticipants_only,,,10,0,10,0,0,0,0.21053041756887783,0.1915927904511323,0.5093460602557414,0.00430805788400439,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.8000000000001,,,19.0,0.22405660377358466,54.0,0.6367924528301879,0.0,0.0,0.013129297496120046,0.05555555555555555,0.0,0,3,11,25,,38,54,37,6.000000000000003,0.07075471698113203,5.8000000000000025,0.0683962264150943,30,29,51
28,A,all_agents,,,40,30,10,0,29,1,0.29153851543010373,0.22567779166608054,0.7751703999750851,0.028772367352335595,215,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,966,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,participants_only,,,30,30,0,0,29,1,0.3183846866892114,0.24759555957694973,0.7751703999750851,0.03409267268454982,215,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,966,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,nonparticipants_only,,,10,0,10,0,0,0,0.21100000165278052,0.1932433510992774,0.5067993299544626,0.004162848420412828,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.80000000000007,,,16.0,0.20565552699228773,51.0,0.6555269922879171,0.0,0.0,0.013256106520511596,0.1568627450980392,0.0,0,8,16,38,,32,51,31,6.000000000000003,0.07712082262210794,4.800000000000002,0.06169665809768634,30,24,29
29,A,all_agents,,,40,30,10,0,28,2,0.29512214771980516,0.2258824572438581,0.7841635839760817,0.029847732956803694,220,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,participants_only,,,30,30,0,0,28,2,0.32300743987266656,0.24832527011786884,0.7841635839760817,0.03534618706423507,220,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,nonparticipants_only,,,10,0,10,0,0,0,0.211466271261221,0.1952479836953585,0.5042653333046904,0.004021296413104357,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.40000000000009,,,19.0,0.22511848341232205,54.0,0.6398104265402836,0.0,0.0,0.012307873093882659,0.09259259259259259,0.0,0,5,13,25,,38,54,37,6.000000000000003,0.07109004739336489,5.400000000000002,0.06398104265402839,30,27,51
30,A,all_agents,,,40,30,10,0,28,2,0.29863711472230897,0.22475304495763881,0.7927970406170384,0.03124952171768967,225,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,participants_only,,,30,30,0,0,28,2,0.3275397353341574,0.25354719867249054,0.7927970406170384,0.037030186819971875,225,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,nonparticipants_only,,,10,0,10,0,0,0,0.21192925288676356,0.1957605965120761,0.5017440066381669,0.003883188672053685,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.30000000000008,,,15.5,0.2005174644243206,51.0,0.6597671410090549,0.0,0.0,0.013296440067172979,0.09803921568627451,0.0,0,5,16,38,,31,51,30,6.000000000000003,0.07761966364812414,4.800000000000002,0.062095730918499306,30,24,27
30,A,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,all_agents,,,40,30,10,0,27,3,0.30225188152214344,0.22506349726557245,0.8010851589923569,0.0323423775556217,229,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,participants_only,,,30,30,0,0,27,3,0.3322066036845169,0.25350059042240713,0.8010851589923569,0.03828293031775059,229,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,nonparticipants_only,,,10,0,10,0,0,0,0.21238771503502304,0.1961831027105419,0.499235286604976,0.0037532947113351972,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.90000000000009,,,18.5,0.2205005959475564,54.0,0.6436233611442186,0.0,0.0,0.012507769306815726,0.07407407407407407,0.0,0,4,13,25,,37,54,37,6.000000000000003,0.0715137067938021,5.400000000000002,0.06436233611442188,30,27,51
32,A,all_agents,,,40,30,10,0,26,4,0.30538106872183707,0.2239381797792446,0.8090417526326626,0.03371804768009072,237,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,participants_only,,,30,30,0,0,26,4,0.33622732270619476,0.25468923337126925,0.8090417526326626,0.03994172176781808,237,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,nonparticipants_only,,,10,0,10,0,0,0,0.21284230676876398,0.19738491613526465,0.49673911017195116,0.0036291287984986,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.80000000000007,,,15.0,0.19531249999999983,51.0,0.6640624999999994,0.0,0.0,0.012216271923433374,0.1568627450980392,0.0,0,8,16,37,,30,51,28,6.000000000000003,0.07812499999999997,4.800000000000002,0.062499999999999965,30,24,26
33,A,all_agents,,,40,30,10,0,26,4,0.30865345117513,0.2246334432574844,0.8166800825273561,0.03478910739742622,244,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,participants_only,,,30,30,0,0,26,4,0.34043989417863674,0.25845788471207515,0.8166800825273561,0.04117507293277817,244,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,nonparticipants_only,,,10,0,10,0,0,0,0.21329412216460983,0.1985401892270673,0.4942554146210914,0.003506675285588171,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.20000000000007,,,17.0,0.20681265206812632,54.0,0.6569343065693425,0.0,0.0,0.011822650588620393,0.12962962962962962,0.0,0,7,14,23,,34,54,34,6.000000000000003,0.07299270072992697,5.200000000000002,0.06326034063260337,30,26,48
34,A,all_agents,,,40,30,10,0,26,4,0.3116527954125174,0.22614218023304677,0.8240128792262619,0.03611252522816293,248,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,participants_only,,,30,30,0,0,26,4,0.34428971643243417,0.25807620037891166,0.8240128792262619,0.042759317745197006,248,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,nonparticipants_only,,,10,0,10,0,0,0,0.21374203235276704,0.1993836165798733,0.49178413754798594,0.0033901243131372934,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.30000000000007,,,14.5,0.19003931847968528,51.0,0.6684141546526862,0.0,0.0,0.011928187319736749,0.0784313725490196,0.0,0,4,16,37,,29,51,28,6.000000000000003,0.07863695937090429,4.800000000000002,0.06290956749672343,30,24,26
35,A,all_agents,,,40,30,10,0,26,4,0.3150549709876341,0.2293400257082801,0.8310523640572114,0.037233437916417235,255,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,participants_only,,,30,30,0,0,26,4,0.34867792332069414,0.2616622790975234,0.8310523640572114,0.0440294812449719,255,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,nonparticipants_only,,,10,0,10,0,0,0,0.2141861139884539,0.20103522276909497,0.489325216860246,0.003279272847658475,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.20000000000007,,,16.0,0.19704433497536927,54.0,0.6650246305418713,0.0,0.0,0.012394247579942666,0.12962962962962962,0.0,0,7,15,21,,32,54,34,6.000000000000003,0.07389162561576351,5.200000000000002,0.06403940886699504,30,26,48
36,A,all_agents,,,40,30,10,0,26,4,0.31803716093460077,0.23060527940907277,0.837810269494923,0.038589625382523786,261,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1307,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,participants_only,,,30,30,0,0,26,4,0.35250721481414654,0.26257189818462273,0.837810269494923,0.045642852089407535,261,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1307,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,nonparticipants_only,,,10,0,10,0,0,0,0.21462699929596332,0.20036783522228116,0.48687859077594475,0.0031717298883670465,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.30000000000008,,,14.5,0.19003931847968525,51.0,0.668414154652686,0.0,0.0,0.01190576511567701,0.11764705882352941,0.0,0,6,16,37,,29,51,28,6.000000000000003,0.07863695937090427,4.800000000000002,0.06290956749672341,30,24,26
37,A,all_agents,,,40,30,10,0,25,5,0.32105110729134234,0.23236221387511433,0.8442978587151261,0.039651490333525975,271,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,participants_only,,,30,30,0,0,25,5,0.356379914155453,0.2635866705189521,0.8442978587151261,0.046853623168101766,271,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,nonparticipants_only,,,10,0,10,0,0,0,0.21506468669901033,0.20148205971107827,0.48444419782206505,0.0030675966964990083,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.20000000000007,,,16.0,0.19704433497536927,54.0,0.6650246305418713,0.0,0.0,0.011271799543669478,0.18518518518518517,0.0,0,10,15,21,,32,54,34,6.000000000000003,0.07389162561576351,5.200000000000002,0.06403940886699504,30,26,48
38,A,all_agents,,,40,30,10,0,25,5,0.32353811663143894,0.23398482173448915,0.8505259443665211,0.04092881729712491,278,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,participants_only,,,30,30,0,0,25,5,0.35955119031225374,0.26413463045282526,0.8505259443665211,0.04839470074647912,278,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,nonparticipants_only,,,10,0,10,0,0,0,0.21549889558899452,0.20105019098072086,0.4820219768329547,0.002967869237784701,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000008,,,13.0,0.17379679144385007,51.0,0.6818181818181811,0.0,0.0,0.010629219279891305,0.13725490196078433,0.0,0,7,16,36,,26,51,26,6.000000000000003,0.08021390374331545,4.800000000000002,0.06417112299465236,30,24,26
39,A,all_agents,,,40,30,10,0,24,6,0.3263904081235058,0.23721288953143624,0.8565049065918602,0.041977906245668224,285,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,participants_only,,,30,30,0,0,24,6,0.36321061027118934,0.26524356454637155,0.8565049065918602,0.049590296795599016,285,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,nonparticipants_only,,,10,0,10,0,0,0,0.215929801680455,0.20295716622288773,0.47961186694878993,0.0028720071615204604,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.00000000000009,,,16.0,0.19753086419753066,54.0,0.666666666666666,0.0,0.0,0.010840579662405139,0.12962962962962962,0.0,0,7,16,21,,32,54,34,6.000000000000003,0.07407407407407403,5.000000000000002,0.06172839506172835,30,25,47
40,A,all_agents,,,40,30,10,0,25,5,0.3290499298047031,0.237877673646878,0.8622447103281857,0.04326540356391388,295,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,participants_only,,,30,30,0,0,25,5,0.36661409118436245,0.26565137636795083,0.8622447103281857,0.05111633495858036,295,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,nonparticipants_only,,,10,0,10,0,0,0,0.21635744566572515,0.20387928324341714,0.47721380761404597,0.002779814738029366,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000008,,,13.0,0.17379679144385007,51.0,0.6818181818181811,0.0,0.0,0.011209289016608401,0.19607843137254902,0.0,0,10,16,36,,26,51,27,6.000000000000003,0.08021390374331545,4.800000000000002,0.06417112299465236,30,24,26
40,A,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,all_agents,,,40,30,10,0,22,8,0.33194643422136794,0.2368965129789724,0.8677549219150583,0.04425507539238119,301,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,participants_only,,,30,30,0,0,22,8,0.3703345130762082,0.26639233476434243,0.8677549219150583,0.05221550970459632,301,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,nonparticipants_only,,,10,0,10,0,0,0,0.21678219765684742,0.20410821119990752,0.47482773857597577,0.0026900372777506716,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.30000000000008,,,15.5,0.19302615193026132,54.0,0.6724782067247814,0.0,0.0,0.01110592758738878,0.1111111111111111,0.0,0,6,17,21,,31,54,34,6.000000000000003,0.07471980074719796,4.800000000000002,0.05977584059775837,30,24,47
42,A,all_agents,,,40,30,10,0,22,8,0.3342911786841958,0.23893328859654447,0.873044725038456,0.04545229233034164,310,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,participants_only,,,30,30,0,0,22,8,0.37332029356628366,0.2650603730905207,0.873044725038456,0.05364214909634894,310,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,nonparticipants_only,,,10,0,10,0,0,0,0.21720383403793203,0.20337952165159642,0.4724535998830959,0.002603460330569146,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000007,,,13.0,0.1737967914438501,51.0,0.6818181818181812,0.0,0.0,0.010227723501223765,0.17647058823529413,0.0,0,9,16,36,,26,51,27,6.000000000000003,0.08021390374331547,4.800000000000002,0.06417112299465237,30,24,26
43,A,all_agents,,,40,30,10,0,20,10,0.3368121080684288,0.2390900684328926,0.8781229360369177,0.04638978056614606,323,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,participants_only,,,30,30,0,0,20,10,0.37654219203750794,0.26625263687474454,0.8781229360369177,0.05469845908963255,323,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,nonparticipants_only,,,10,0,10,0,0,0,0.21762185616119128,0.20407053290201144,0.4700913318836804,0.0025219901294056277,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.00000000000009,,,15.0,0.1874999999999998,54.0,0.6749999999999993,0.0,0.0,0.01005348485964347,0.24074074074074073,0.0,0,13,16,19,,30,54,33,6.000000000000003,0.07499999999999996,5.000000000000002,0.06249999999999996,30,25,47
44,A,all_agents,,,40,30,10,0,19,11,0.339075216376541,0.24053300137088635,0.882998018595441,0.047565800668603844,330,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,participants_only,,,30,30,0,0,19,11,0.3794214226381207,0.26492137369037083,0.882998018595441,0.05609501393482448,330,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,nonparticipants_only,,,10,0,10,0,0,0,0.218036597591802,0.2045666636372065,0.467740875224262,0.002444364553518796,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.30000000000007,,,12.5,0.168236877523553,51.0,0.6864064602960963,0.0,0.0,0.010074346654945122,0.13725490196078433,0.0,0,7,16,36,,25,51,26,6.000000000000003,0.08075370121130548,4.800000000000002,0.06460296096904437,30,24,26
45,A,all_agents,,,40,30,10,0,17,13,0.34162689814059466,0.24092756925659015,0.8876780978516234,0.04852222545978287,344,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,participants_only,,,30,30,0,0,17,13,0.38268629167178553,0.2686196399430745,0.8876780978516234,0.05716337474282519,344,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,nonparticipants_only,,,10,0,10,0,0,0,0.21844871754702216,0.20630380175540047,0.4654021708481407,0.0023682920448655437,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.80000000000008,,,15.0,0.18796992481202987,54.0,0.6766917293233076,0.0,0.0,0.010192721513353369,0.25925925925925924,0.0,0,14,17,18,,30,54,33,6.000000000000003,0.07518796992481198,4.800000000000002,0.06015037593984958,30,24,47
46,A,all_agents,,,40,30,10,0,17,13,0.34363353933151414,0.24171464653209562,0.8921709739375585,0.04961139580742471,353,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,participants_only,,,30,30,0,0,17,13,0.385225439056879,0.2672765417433591,0.8921709739375585,0.05846394642965965,353,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,nonparticipants_only,,,10,0,10,0,0,0,0.2188578401554195,0.2070706886365234,0.4630751599939,0.002295110467542233,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,step_totals,,,,,,,,,,,,,,,,,,,,,73.40000000000008,,,12.0,0.16348773841961836,51.0,0.694822888283378,0.0,0.0,0.009399018875834022,0.17647058823529413,0.0,0,9,18,35,,24,51,26,6.000000000000003,0.08174386920980921,4.400000000000001,0.059945504087193416,30,22,26
47,A,all_agents,,,40,30,10,0,17,13,0.3460532512847448,0.24052480136080026,0.8964841349800562,0.05052235629068517,358,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1784,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,participants_only,,,30,30,0,0,17,13,0.3883163334047188,0.2672048580712877,0.8964841349800562,0.059476875168783506,358,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1784,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,nonparticipants_only,,,10,0,10,0,0,0,0.21926400492482273,0.20681115178724135,0.4607597841939305,0.0022247823330341426,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000008,,,14.5,0.18377693282636232,54.0,0.684410646387832,0.0,0.0,0.009938521276287799,0.09259259259259259,0.0,0,5,19,17,,29,54,32,6.000000000000003,0.07604562737642581,4.400000000000001,0.05576679340937892,30,22,47
48,A,all_agents,,,40,30,10,0,17,13,0.34804488877751094,0.24200334785099725,0.9006247695808539,0.051687505539655454,364,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,participants_only,,,30,30,0,0,17,13,0.390837464876782,0.26586883378093124,0.9006247695808539,0.060872701730360086,364,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,nonparticipants_only,,,10,0,10,0,0,0,0.21966716047969756,0.2064400345909188,0.45845598527296083,0.00215746213699865,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000006,,,11.0,0.152354570637119,51.0,0.7063711911357334,0.0,0.0,0.009568598364309212,0.11764705882352941,0.0,0,6,19,34,,22,51,26,6.000000000000003,0.08310249307479221,4.200000000000001,0.058171745152354536,30,21,25
49,A,all_agents,,,40,30,10,0,17,13,0.3505034705109091,0.24079333111174228,0.9045997787976198,0.05259050958426558,373,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,participants_only,,,30,30,0,0,17,13,0.393982140997554,0.26701605160623093,0.9045997787976198,0.061861543424558504,373,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,nonparticipants_only,,,10,0,10,0,0,0,0.22006745905097405,0.20676397916317724,0.456163705346596,0.0020926706159517423,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000008,,,14.5,0.18377693282636232,54.0,0.684410646387832,0.0,0.0,0.010076325549788595,0.16666666666666666,0.0,0,9,19,17,,29,54,31,6.000000000000003,0.07604562737642581,4.400000000000001,0.05576679340937892,30,22,46
50,A,all_agents,,,40,30,10,0,17,13,0.3523543520134398,0.24050984623691707,0.908415787645715,0.05365909733178281,377,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,participants_only,,,30,30,0,0,17,13,0.3963175010330346,0.2656809713481998,0.908415787645715,0.0631376382444024,377,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,nonparticipants_only,,,10,0,10,0,0,0,0.22046490495465534,0.2072409908068198,0.453882886819863,0.002030372933294837,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000006,,,11.0,0.152354570637119,51.0,0.7063711911357334,0.0,0.0,0.009126919784487014,0.0784313725490196,0.0,0,4,19,34,,22,51,25,6.000000000000003,0.08310249307479221,4.200000000000001,0.058171745152354536,30,21,25
50,A,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,all_agents,,,40,30,10,0,16,14,0.3543395663735416,0.2393072970057325,0.9120791561398863,0.054551067578149336,388,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,participants_only,,,30,30,0,0,16,14,0.39883285160567383,0.269301384229345,0.9120791561398863,0.06415951267827105,388,30,1.0,53,3.3207547169811322,1.320754716981132,24.733333333333334,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,nonparticipants_only,,,10,0,10,0,0,0,0.22085971067714497,0.20811626419780327,0.45161347238576366,0.001969903108809713,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000008,,,13.0,0.1679586563307492,54.0,0.6976744186046505,0.0,0.0,0.00885984394111093,0.2037037037037037,0.0,0,11,20,17,,26,54,31,6.000000000000003,0.0775193798449612,4.400000000000001,0.0568475452196382,30,22,46
52,A,all_agents,,,40,30,10,0,16,14,0.356099976207569,0.2395650898800264,0.9155959898942909,0.055617619572944685,392,30,0.75,53,3.3207547169811322,1.320754716981132,31.125,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,A,participants_only,,,30,30,0,0,16,14,0.4010493984041941,0.26795487730819834,0.9155959898942909,0.06543773847269715,392,30,1.0,53,3.3207547169811322,1.320754716981132,24.833333333333332,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,A,nonparticipants_only,,,10,0,10,0,0,0,0.22125170961769355,0.2103246628117918,0.44935540502383486,0.0019118562039618077,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,,,10.5,0.1460361613351876,51.0,0.7093184979137683,0.0,0.0,0.008897722151011131,0.0784313725490196,0.0,0,4,20,34,,21,51,26,6.000000000000003,0.08344923504867867,4.400000000000001,0.06119610570236435,30,22,24
53,A,all_agents,,,40,30,10,0,16,14,0.35806031203991995,0.23964908041478983,0.9189721502985193,0.05642692002377752,398,30,0.75,53,3.3207547169811322,1.320754716981132,31.05,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,
