step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
11,A,participants_only,,,30,12,0,18,12,0,0.23801649948715367,0.19820622860426046,0.6512564548011585,0.016657786438150073,117,30,1.0,60,3.9166666666666665,1.5333333333333334,27.333333333333332,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,nonparticipants_only,,,10,0,10,0,0,0,0.16300731954982725,0.1264108205076201,0.5916237526384872,0.010388750721471092,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,step_totals,,,,,,,,,,,,,,,,,,,,,91.80000000000011,,,20.0,0.21786492374727642,60.0,0.6535947712418293,0.0,0.0,0.014528209616153122,0.13333333333333333,0.25423728813559343,3,8,26,11,,40,60,37,6.000000000000003,0.06535947712418295,5.8000000000000025,0.06318082788671019,30,29,30
12,A,all_agents,,,40,14,10,16,14,0,0.22425627854423755,0.17676409267832016,0.6480001725271527,0.016923865714377016,129,30,0.75,61,3.9672131147540983,1.540983606557377,32.925,372,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,participants_only,,,30,14,0,16,14,0,0.24441593953976312,0.20402603843216122,0.6480001725271527,0.01757546414767072,129,30,1.0,61,3.9672131147540983,1.540983606557377,27.233333333333334,372,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,nonparticipants_only,,,10,0,10,0,0,0,0.16377729555766088,0.12696053229499946,0.5886656338752948,0.010092127237041731,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.4000000000001,,,20.0,0.23980815347721793,51.0,0.6115107913669057,0.0,0.0,0.016194355429140283,0.21568627450980393,0.08064516129032266,1,11,49,8,,40,51,37,6.000000000000003,0.07194244604316541,6.400000000000003,0.07673860911270977,30,32,34
13,A,all_agents,,,40,17,10,13,17,0,0.22936284710693336,0.1785910849348224,0.6603171264888025,0.01778028943257843,132,30,0.75,61,3.9672131147540983,1.540983606557377,32.475,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,participants_only,,,30,17,0,13,17,0,0.2509699585771799,0.20507527210471482,0.6603171264888025,0.0185717630028406,132,30,1.0,61,3.9672131147540983,1.540983606557377,26.633333333333333,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,nonparticipants_only,,,10,0,10,0,0,0,0.16454151269619371,0.13029983474018864,0.5857223057059183,0.009803461528740003,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,step_totals,,,,,,,,,,,,,,,,,,,,,91.6000000000001,,,20.0,0.21834061135371158,60.0,0.6550218340611347,0.0,0.0,0.014965935893674386,0.05,0.0,0,3,26,12,,40,60,36,6.000000000000003,0.0655021834061135,5.600000000000002,0.06113537117903926,30,28,28
14,A,all_agents,,,40,18,10,12,18,0,0.23398282803344353,0.17885627336124704,0.6739044414292503,0.018782236965101038,139,30,0.75,63,4.190476190476191,1.5396825396825398,32.475,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,participants_only,,,30,18,0,12,18,0,0.25687755470431306,0.20404989574419125,0.6739044414292503,0.019770349297282046,139,30,1.0,63,4.190476190476191,1.5396825396825398,26.633333333333333,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,nonparticipants_only,,,10,0,10,0,0,0,0.16529864802083483,0.13030595751992813,0.5827936941773887,0.009527877856552097,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.40000000000009,,,20.0,0.24271844660194147,50.0,0.6067961165048537,0.0,0.0,0.015343882321796811,0.1,0.16129032258064532,2,5,50,8,,40,50,37,6.000000000000003,0.07281553398058248,6.400000000000003,0.07766990291262131,30,32,35
15,A,all_agents,,,40,21,10,9,21,0,0.23846705436825483,0.18229806688115818,0.6869482637720803,0.019702562544280454,145,30,0.75,63,4.190476190476191,1.5396825396825398,32.175,475,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,participants_only,,,30,21,0,9,21,0,0.2626057439758157,0.20752760473342535,0.6869482637720803,0.02085384271262855,145,30,1.0,63,4.190476190476191,1.5396825396825398,26.233333333333334,475,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,nonparticipants_only,,,10,0,10,0,0,0,0.16605098554557235,0.1296544277323285,0.5798797257065017,0.009256606007594186,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
