step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.1912726765952085,0.16303766022372723,0.49428984831402645,0.007782974354619771,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.50000000000009,19.5,0.22285714285714264,,,0.0,0.0,58.0,0.6628571428571423,0.013077318650856413,0.06896551724137931,0.0,0,4,20,17,39,,35,58,5.200000000000002,0.05942857142857139,4.800000000000002,0.05485714285714282,26,24,36
22,D,all_agents,,,40,27,10,3,26,1,0.26385613532060315,0.20144321247345276,0.7233137517433785,0.020641370444755225,87,27,0.675,0,0.0,0.0,32.4,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,27,0,3,26,1,0.2878520907396503,0.209842732071371,0.7233137517433785,0.022701815885463685,87,27,0.9,0,0.0,0.0,26.533333333333335,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.19186826906346177,0.1629940079676523,0.49181839907245634,0.007550363604955077,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.60000000000008,17.0,0.21907216494845339,,,0.0,0.0,50.0,0.6443298969072159,0.014989677147381645,0.14,0.0,0,7,48,13,34,,32,50,5.400000000000002,0.06958762886597934,5.200000000000002,0.06701030927835047,27,26,29
23,D,all_agents,,,40,28,10,2,27,1,0.26809453750870954,0.20456825672612616,0.7343812016736434,0.02163066841954834,94,27,0.675,0,0.0,0.0,32.2,707,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,participants_only,,,30,28,0,2,27,1,0.29330621849433547,0.21699951607838885,0.7343812016736434,0.02385719500203636,94,27,0.9,0,0.0,0.0,26.266666666666666,707,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,nonparticipants_only,,,10,0,10,0,0,0,0.19245949455183192,0.16394825864101772,0.4893593070770941,0.007323542374632647,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.90000000000009,19.5,0.22184300341296906,,,0.0,0.0,58.0,0.6598407281001131,0.013449237965714489,0.1206896551724138,0.0,0,7,20,16,39,,35,58,5.200000000000002,0.059158134243458435,5.200000000000002,0.059158134243458435,26,26,36
