step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
18,C,all_agents,,,40,23,10,7,23,0,0.2495223010067348,0.19179446194594976,0.7479281382347056,0.01915976477233928,90,29,0.725,0,0.0,0.0,31.225,559,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,23,0,7,23,0,0.27600026033810093,0.2304497429835332,0.7479281382347056,0.020785864789394724,90,29,0.9666666666666667,0,0.0,0.0,24.966666666666665,559,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.1700884230126364,0.15704608098409326,0.4325459768538615,0.005868476756931194,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.1000000000001,,,19.5,0.2375152253349571,50.0,0.6090133982947618,0.0,0.0,0.01470207666714776,0.02,0.0,0,1,6,50,,39,50,36,6.800000000000003,0.08282582216808765,5.8000000000000025,0.0706455542021924,34,29,40
19,C,all_agents,,,40,24,10,6,24,0,0.2534381639677954,0.1937423284597101,0.7580110127053173,0.020197594797145262,94,29,0.725,0,0.0,0.0,31.15,591,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,24,0,6,24,0,0.2809832201454085,0.22929749426861554,0.7580110127053173,0.022004987855898484,94,29,0.9666666666666667,0,0.0,0.0,24.866666666666667,591,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.17080299543495597,0.15990665698164494,0.4303832469695922,0.005670654182951227,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.10000000000008,,,18.5,0.2253349573690619,52.0,0.6333739342265524,0.0,0.0,0.01341393067296468,0.07692307692307693,0.0,0,4,12,34,,37,52,36,5.8000000000000025,0.07064555420219241,5.8000000000000025,0.07064555420219241,29,29,43
20,C,all_agents,,,40,27,10,3,27,0,0.2576406470807927,0.1964442450005987,0.7676905721971047,0.021325131375091205,98,29,0.725,0,0.0,0.0,31.15,628,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,27,0,3,27,0,0.28635002117079233,0.2284370503766772,0.7676905721971047,0.023310527837292087,98,29,0.9666666666666667,0,0.0,0.0,24.866666666666667,628,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.17151252481079393,0.15961033447843942,0.42823133073474423,0.005478204060814069,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.10000000000011,,,19.5,0.23751522533495706,50.0,0.6090133982947616,0.0,0.0,0.014320853485846764,0.08,0.0,0,4,6,50,,39,50,36,6.800000000000003,0.08282582216808763,5.8000000000000025,0.07064555420219239,34,29,39
20,C,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,29,10,1,29,0,0.26157950480992326,0.19856217809186788,0.7769829493092205,0.022510854080349352,102,30,0.75,0,0.0,0.0,31.075,664,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,29,0,1,29,0,0.291367160618613,0.23115857405967494,0.7769829493092205,0.024700948236021807,102,30,1.0,0,0.0,0.0,24.766666666666666,664,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.17221653738385417,0.1602514755359984,0.4260901740810705,0.0052929183504084,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
