step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
27,C,all_agents,,,40,29,10,1,29,0,0.2711574245423974,0.19463405542592344,0.7775808213196167,0.02787972769419313,119,28,0.7,0,0.0,0.0,31.55,835,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,29,0,1,29,0,0.30507901173584046,0.23150579548378858,0.7775808213196167,0.03092368381617356,119,28,0.9333333333333333,0,0.0,0.0,25.4,835,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,nonparticipants_only,,,10,0,10,0,0,0,0.16939266296206829,0.15192659366178293,0.44937810274563683,0.004939770395583537,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.2000000000001,,,19.0,0.22041763341067258,0.0,0.0,56.0,0.6496519721577718,0.01271498643960687,0.07142857142857142,0.0,0,4,13,29,,38,35,56,5.600000000000002,0.06496519721577722,5.600000000000002,0.06496519721577722,28,28,37
28,C,all_agents,,,40,30,10,0,30,0,0.2749005697353714,0.19650031430146064,0.786477588466832,0.029223107178613223,126,28,0.7,0,0.0,0.0,31.775,877,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,participants_only,,,30,30,0,0,30,0,0.3098328867426981,0.23211951505756745,0.786477588466832,0.032489356427155267,126,28,0.9333333333333333,0,0.0,0.0,25.7,877,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,nonparticipants_only,,,10,0,10,0,0,0,0.17010361871339133,0.15378961972509397,0.44713121223190866,0.004781158174982697,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.1000000000001,,,18.5,0.2431011826544018,0.0,0.0,46.0,0.6044678055190531,0.014062587212843043,0.15217391304347827,0.0,0,7,10,54,,37,36,46,5.600000000000002,0.07358738501971085,6.000000000000003,0.07884362680683306,28,30,37
29,C,all_agents,,,40,30,10,0,30,0,0.27877974836839015,0.19917786217476263,0.7950184849281587,0.030370304496355152,133,28,0.7,0,0.0,0.0,31.525,916,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,participants_only,,,30,30,0,0,30,0,0.31476984224641247,0.23927408677884474,0.7950184849281587,0.03377000120969336,133,28,0.9333333333333333,0,0.0,0.0,25.366666666666667,916,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,nonparticipants_only,,,10,0,10,0,0,0,0.17080946673432307,0.15482366394504088,0.4448955561707491,0.00462777206815418,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.50000000000007,,,18.5,0.21637426900584777,0.0,0.0,56.0,0.6549707602339175,0.012781720027920801,0.125,0.0,0,7,14,29,,37,35,56,5.600000000000002,0.06549707602339179,5.400000000000002,0.06315789473684208,28,27,37
30,C,all_agents,,,40,30,10,0,30,0,0.28213089746332914,0.20218535973631807,0.8032177455310324,0.03163479017911377,144,28,0.7,0,0.0,0.0,31.775,955,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,participants_only,,,30,30,0,0,30,0,0.319004378583323,0.23990023403610816,0.8032177455310324,0.03524819654483273,144,28,0.9333333333333333,0,0.0,0.0,25.7,955,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,nonparticipants_only,,,10,0,10,0,0,0,0.17151045410334775,0.156364715973268,0.44267107838989533,0.004478727763078396,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000009,,,18.5,0.24374176548089563,0.0,0.0,46.0,0.6060606060606053,0.012894617125080193,0.2391304347826087,0.0,0,11,11,52,,37,34,46,5.600000000000002,0.07378129117259546,5.8000000000000025,0.07641633728590244,28,29,37
30,C,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,all_agents,,,40,30,10,0,30,0,0.2858346614863269,0.20408023078499693,0.8110890357097911,0.03283080539109446,148,28,0.7,0,0.0,0.0,31.525,995,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,participants_only,,,30,30,0,0,30,0,0.3237106609636495,0.24540849048542032,0.8110890357097911,0.03659141666810409,148,28,0.9333333333333333,0,0.0,0.0,25.366666666666667,995,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,nonparticipants_only,,,10,0,10,0,0,0,0.1722066630543594,0.1581110474205385,0.44045772299794583,0.004333875523191926,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.80000000000008,,,18.0,0.212264150943396,0.0,0.0,56.0,0.6603773584905654,0.012427517119796082,0.07142857142857142,0.0,0,4,15,27,,36,34,56,5.600000000000002,0.06603773584905656,5.200000000000002,0.0613207547169811,28,26,37
32,C,all_agents,,,40,30,10,0,30,0,0.28916207731784044,0.2052742185939218,0.8186454742813994,0.03410595886659526,154,29,0.725,0,0.0,0.0,31.775,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,participants_only,,,30,30,0,0,30,0,0.3279168779207045,0.246214460651748,0.8186454742813994,0.03806862208135941,154,29,0.9666666666666667,0,0.0,0.0,25.7,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,nonparticipants_only,,,10,0,10,0,0,0,0.1728976755092482,0.15990447252272455,0.4382554343829561,0.0041947543850897745,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000009,,,18.5,0.24374176548089563,0.0,0.0,46.0,0.6060606060606053,0.012852312977855855,0.13043478260869565,0.0,0,6,11,51,,37,34,46,5.600000000000002,0.07378129117259546,5.8000000000000025,0.07641633728590244,28,29,37
33,C,all_agents,,,40,30,10,0,30,0,0.29250423820320115,0.20908727989617615,0.8258996553101434,0.03524312049634252,163,29,0.725,0,0.0,0.0,31.525,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,participants_only,,,30,30,0,0,30,0,0.33214429831388914,0.24790498989749082,0.8258996553101434,0.03935238920960974,163,29,0.9666666666666667,0,0.0,0.0,25.366666666666667,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,nonparticipants_only,,,10,0,10,0,0,0,0.17358405787113712,0.1608880223936261,0.4360641572110413,0.0040593019695933565,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.30000000000008,,,17.5,0.20759193357058106,0.0,0.0,56.0,0.6642941874258593,0.011516604937452851,0.16071428571428573,0.0,0,9,15,27,,35,33,56,5.8000000000000025,0.0688018979833926,5.000000000000002,0.059311981020166035,29,25,36
34,C,all_agents,,,40,30,10,0,29,1,0.295616287472651,0.209198316830291,0.8328636690977377,0.036505938614522046,171,29,0.725,0,0.0,0.0,31.775,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,participants_only,,,30,30,0,0,29,1,0.33606654632858013,0.2504560603849,0.8328636690977377,0.0408201337558779,171,29,0.9666666666666667,0,0.0,0.0,25.7,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,nonparticipants_only,,,10,0,10,0,0,0,0.17426551090486367,0.16164626606611687,0.43388383642498607,0.0039286718923144046,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000009,,,18.5,0.24374176548089563,0.0,0.0,46.0,0.6060606060606053,0.012201508717692468,0.17391304347826086,0.0,0,8,12,50,,37,34,46,5.8000000000000025,0.07641633728590244,5.600000000000002,0.07378129117259546,29,28,37
35,C,all_agents,,,40,30,10,0,28,2,0.2989842906854662,0.21186005533769744,0.8395491223338282,0.037579671567442796,178,30,0.75,0,0.0,0.0,31.525,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,participants_only,,,30,30,0,0,28,2,0.34033171292022263,0.2532405002907615,0.8395491223338282,0.04200011508614534,178,30,1.0,0,0.0,0.0,25.366666666666667,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,nonparticipants_only,,,10,0,10,0,0,0,0.1749420239811969,0.164093958071167,0.43171441724286114,0.0038030291058243986,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.90000000000009,,,17.5,0.20858164481525604,0.0,0.0,56.0,0.6674612634088193,0.011671442802275727,0.125,0.0,0,7,17,27,,35,33,56,5.8000000000000025,0.06912991656734203,4.600000000000001,0.0548271752085816,29,23,36
36,C,all_agents,,,40,30,10,0,26,4,0.30188240378423414,0.21111309860159472,0.845967157440475,0.03882015293394163,188,30,0.75,0,0.0,0.0,31.775,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,participants_only,,,30,30,0,0,26,4,0.343971851694305,0.25245570173414006,0.845967157440475,0.04344722960445519,188,30,1.0,0,0.0,0.0,25.7,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,nonparticipants_only,,,10,0,10,0,0,0,0.17561406005402155,0.16421505128914837,0.42955584515664685,0.0036806634179061097,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000008,,,18.0,0.23746701846965673,0.0,0.0,46.0,0.606860158311345,0.01158298484043106,0.21739130434782608,0.0,0,10,11,50,,36,34,46,6.000000000000003,0.07915567282321895,5.8000000000000025,0.07651715039577832,30,29,37
37,C,all_agents,,,40,30,10,0,25,5,0.3048780112100431,0.21207418665001657,0.8521284711428561,0.039908694678843094,195,30,0.75,0,0.0,0.0,31.525,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,participants_only,,,30,30,0,0,25,5,0.34774341679486565,0.25713890343517204,0.8521284711428561,0.04467482275542219,195,30,1.0,0,0.0,0.0,25.366666666666667,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,nonparticipants_only,,,10,0,10,0,0,0,0.17628179445557565,0.16603292676657225,0.4274080659308636,0.0035609944976898143,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.20000000000007,,,17.0,0.2043269230769229,0.0,0.0,56.0,0.6730769230769225,0.010733953202380488,0.125,0.0,0,7,18,26,,34,33,56,5.8000000000000025,0.06971153846153844,4.400000000000001,0.05288461538461535,29,22,36
38,C,all_agents,,,40,30,10,0,25,5,0.30762342837625095,0.2115120549065394,0.8580433322971418,0.04110926947153725,204,30,0.75,0,0.0,0.0,31.775,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,participants_only,,,30,30,0,0,25,5,0.3511830989394407,0.25707628379046854,0.8580433322971418,0.046073573387018556,204,30,1.0,0,0.0,0.0,25.7,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,nonparticipants_only,,,10,0,10,0,0,0,0.17694441668668162,0.16621841756327183,0.4252710256012093,0.0034470189302098554,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.60000000000008,,,18.0,0.23809523809523783,0.0,0.0,46.0,0.6084656084656078,0.011157433363225567,0.1956521739130435,0.0,0,9,12,50,,36,34,46,6.000000000000003,0.07936507936507932,5.600000000000002,0.07407407407407403,30,28,37
39,C,all_agents,,,40,30,10,0,25,5,0.3103861502241417,0.2128677551813168,0.8637215990052561,0.042103133849617794,207,30,0.75,0,0.0,0.0,31.525,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,participants_only,,,30,30,0,0,25,5,0.35464748432359416,0.26054711384511575,0.8637215990052561,0.047188556915360676,207,30,1.0,0,0.0,0.0,25.366666666666667,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,nonparticipants_only,,,10,0,10,0,0,0,0.17760214792578413,0.16729463994100502,0.4231446704732032,0.0033380762972288398,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.60000000000008,,,16.0,0.1937046004842613,0.0,0.0,56.0,0.6779661016949146,0.01018261635075435,0.05357142857142857,0.0,0,3,17,25,,32,31,56,6.000000000000003,0.07263922518159803,4.600000000000001,0.055690072639225145,30,23,36
40,C,all_agents,,,40,30,10,0,26,4,0.3128851976444844,0.21388549075013705,0.8691727350450459,0.043278746162052725,209,30,0.75,0,0.0,0.0,31.775,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,participants_only,,,30,30,0,0,26,4,0.3577617342856073,0.2622330263643701,0.8691727350450459,0.04857206228793932,209,30,1.0,0,0.0,0.0,25.7,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,nonparticipants_only,,,10,0,10,0,0,0,0.17825558772111572,0.16913241474914814,0.42102894712083716,0.0032319552935683904,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,,,16.5,0.2226720647773277,0.0,0.0,46.0,0.6207827260458832,0.010651899314240976,0.043478260869565216,0.0,0,2,12,50,,33,34,46,6.000000000000003,0.08097165991902829,5.600000000000002,0.07557354925775973,30,28,37
40,C,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,all_agents,,,40,30,10,0,26,4,0.31618284417706083,0.21651771185895624,0.8744058256432441,0.04435345231264894,219,30,0.75,0,0.0,0.0,31.525,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,participants_only,,,30,30,0,0,26,4,0.36194207803910805,0.26129097487061304,0.8744058256432441,0.0497199284841778,219,30,1.0,0,0.0,0.0,25.366666666666667,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,nonparticipants_only,,,10,0,10,0,0,0,0.178905142590919,0.169871464217699,0.41892380238523297,0.0031271339943639825,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.20000000000007,,,15.0,0.1847290640394087,0.0,0.0,56.0,0.6896551724137925,0.011981786846538937,0.17857142857142858,0.0,0,10,19,23,,30,30,56,6.000000000000003,0.07389162561576351,4.200000000000001,0.05172413793103445,30,21,35
42,C,all_agents,,,40,30,10,0,26,4,0.3184707777452983,0.21733090336864833,0.8794295926175143,0.045461533168773625,223,30,0.75,0,0.0,0.0,31.775,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,participants_only,,,30,30,0,0,26,4,0.36477769136499033,0.2622955539226005,0.8794295926175143,0.051029174765866867,223,30,1.0,0,0.0,0.0,25.7,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,nonparticipants_only,,,10,0,10,0,0,0,0.1795500368862222,0.17119294195298423,0.4168291833733068,0.0030266453897144436,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,,,16.0,0.21739130434782586,0.0,0.0,46.0,0.6249999999999993,0.010089840001230988,0.08695652173913043,0.0,0,4,12,50,,32,33,46,6.000000000000003,0.08152173913043473,5.600000000000002,0.07608695652173908,30,28,37
43,C,all_agents,,,40,30,10,0,26,4,0.32140941796812944,0.21861942664622291,0.8842524089128138,0.04652219540354168,232,30,0.75,0,0.0,0.0,31.525,1485,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,participants_only,,,30,30,0,0,26,4,0.36848240232796253,0.2612907851957651,0.8842524089128138,0.05218953160849605,232,30,1.0,0,0.0,0.0,25.366666666666667,1485,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,nonparticipants_only,,,10,0,10,0,0,0,0.18019046488863016,0.17116520935462542,0.4147450374564403,0.002929796510185483,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.30000000000007,,,14.5,0.18057285180572835,0.0,0.0,56.0,0.6973848069738475,0.011075832741318549,0.16071428571428573,0.0,0,9,21,20,,29,30,56,6.000000000000003,0.07471980074719797,3.800000000000001,0.04732254047322538,30,19,34
44,C,all_agents,,,40,30,10,0,26,4,0.32361547014078235,0.22041418948389663,0.8888823125563012,0.047604675446329445,236,30,0.75,0,0.0,0.0,31.775,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,participants_only,,,30,30,0,0,26,4,0.37121202160350036,0.26529131012526674,0.8888823125563012,0.05346487770888762,236,30,1.0,0,0.0,0.0,25.7,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,nonparticipants_only,,,10,0,10,0,0,0,0.18082581575262813,0.17079191069309613,0.4126713122691581,0.0028388881249368616,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.10000000000008,,,15.5,0.2120383036935702,0.0,0.0,46.0,0.6292749658002729,0.0099339512323093,0.08695652173913043,0.0,0,4,12,50,,31,34,46,6.000000000000003,0.08207934336525302,5.600000000000002,0.07660738714090282,30,28,37
45,C,all_agents,,,40,30,10,0,26,4,0.3261567228414816,0.22330589085310873,0.8933270200540492,0.048603569043265925,242,30,0.75,0,0.0,0.0,31.525,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,participants_only,,,30,30,0,0,26,4,0.3743898063132954,0.264349822099809,0.8933270200540492,0.054582749074503494,242,30,1.0,0,0.0,0.0,25.366666666666667,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,nonparticipants_only,,,10,0,10,0,0,0,0.18145747242604032,0.17194518392507227,0.4106079557078123,0.0027488648551657734,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.80000000000008,,,14.0,0.1754385964912279,0.0,0.0,56.0,0.7017543859649116,0.009983414770158686,0.10714285714285714,0.0,0,6,21,19,,28,29,56,6.000000000000003,0.07518796992481198,3.800000000000001,0.04761904761904758,30,19,34
46,C,all_agents,,,40,30,10,0,26,4,0.328120815394467,0.22381414936027022,0.8975939392518872,0.04962679583226586,251,30,0.75,0,0.0,0.0,31.775,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,participants_only,,,30,30,0,0,26,4,0.3767993611762035,0.26452017746948264,0.8975939392518872,0.05580374659001,251,30,1.0,0,0.0,0.0,25.7,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,nonparticipants_only,,,10,0,10,0,0,0,0.18208517804925767,0.17342125663586702,0.40855491592927323,0.002660733725938092,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,,,14.5,0.20166898470097336,0.0,0.0,46.0,0.6397774687065362,0.00935347687552561,0.1956521739130435,0.0,0,9,13,50,,29,33,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,37
47,C,all_agents,,,40,30,10,0,25,5,0.33078519788342564,0.22506590198852827,0.9016901816818117,0.05060523317249221,256,30,0.75,0,0.0,0.0,31.525,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,participants_only,,,30,30,0,0,25,5,0.38014420956928424,0.26474245206471647,0.9016901816818117,0.056869254517708884,256,30,1.0,0,0.0,0.0,25.366666666666667,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,nonparticipants_only,,,10,0,10,0,0,0,0.18270816282584973,0.17485415665807047,0.4065121413496269,0.002577424721585429,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.80000000000008,,,14.0,0.1754385964912279,0.0,0.0,56.0,0.7017543859649116,0.010370827995168919,0.08928571428571429,0.0,0,5,21,18,,28,29,56,6.000000000000003,0.07518796992481198,3.800000000000001,0.04761904761904758,30,19,34
48,C,all_agents,,,40,30,10,0,25,5,0.33266375132254566,0.2248217443157634,0.9056225744145392,0.051600046520721816,260,30,0.75,0,0.0,0.0,31.775,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,participants_only,,,30,30,0,0,25,5,0.38244259924022456,0.26629528783129786,0.9056225744145392,0.05805630274685483,260,30,1.0,0,0.0,0.0,25.7,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,nonparticipants_only,,,10,0,10,0,0,0,0.18332720756950882,0.17551384201676157,0.40447958064287876,0.0024960734421858757,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,,,14.5,0.20166898470097336,0.0,0.0,46.0,0.6397774687065362,0.009098069765254799,0.08695652173913043,0.0,0,4,13,49,,29,33,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,37
49,C,all_agents,,,40,30,10,0,25,5,0.33527348241204596,0.2282970744250313,0.9093976714379576,0.05256070756475696,269,30,0.75,0,0.0,0.0,31.525,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,participants_only,,,30,30,0,0,25,5,0.38571731597239317,0.26732526806303786,0.9093976714379576,0.05909662628026496,269,30,1.0,0,0.0,0.0,25.366666666666667,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,nonparticipants_only,,,10,0,10,0,0,0,0.1839419817310042,0.17526216159330732,0.40245718273966435,0.0024179872870647816,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000008,,,13.5,0.171102661596958,0.0,0.0,56.0,0.7097591888466406,0.010351668446332013,0.16071428571428573,0.0,0,9,23,15,,27,29,56,6.000000000000003,0.07604562737642581,3.400000000000001,0.04309252217997462,30,17,32
50,C,all_agents,,,40,30,10,0,25,5,0.33712399009063165,0.22829565186847617,0.9130217645804393,0.05350492825397599,275,30,0.75,0,0.0,0.0,31.775,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,participants_only,,,30,30,0,0,25,5,0.38798109078389076,0.26818220641063517,0.9130217645804393,0.06021330631636791,275,30,1.0,0,0.0,0.0,25.7,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,nonparticipants_only,,,10,0,10,0,0,0,0.1845526880108545,0.17619106079629723,0.400444896825966,0.0023424577757087416,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,,,14.5,0.20166898470097336,0.0,0.0,46.0,0.6397774687065362,0.009035444649131261,0.13043478260869565,0.0,0,6,13,49,,29,33,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,37
50,C,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,all_agents,,,40,30,10,0,23,7,0.3394797958066935,0.22823586344137964,0.9165008939972217,0.05443647543464197,279,30,0.75,0,0.0,0.0,31.525,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,participants_only,,,30,30,0,0,23,7,0.3909198514133012,0.2680747100946719,0.9165008939972217,0.061241502305899094,279,30,1.0,0,0.0,0.0,25.366666666666667,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,nonparticipants_only,,,10,0,10,0,0,0,0.18515962898687047,0.17815446988351097,0.39844267234183617,0.0022684429711399274,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000006,,,12.5,0.1604621309370987,0.0,0.0,56.0,0.7188703465982023,0.009744975857128323,0.07142857142857142,0.0,0,4,23,14,,25,28,56,6.000000000000003,0.07702182284980742,3.400000000000001,0.043645699614890864,30,17,32
52,C,all_agents,,,40,30,10,0,23,7,0.34121507970640363,0.227936545371886,0.9198408582373329,0.05535304721763437,285,30,0.75,0,0.0,0.0,31.775,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,C,participants_only,,,30,30,0,0,23,7,0.39303265689665795,0.26881497997109693,0.9198408582373329,0.06233123993939231,285,30,1.0,0,0.0,0.0,25.7,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,C,nonparticipants_only,,,10,0,10,0,0,0,0.18576234813564088,0.17952025469043215,0.396450458980127,0.002197733381945054,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,,,14.5,0.20166898470097336,0.0,0.0,46.0,0.6397774687065362,0.008678704817019883,0.13043478260869565,0.0,0,6,13,49,,29,33,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,37
53,C,all_agents,,,40,30,10,0,23,7,0.3434806739636712,0.22988579671087084,0.9230472239078396,0.0562561468851327,288,30,0.75,0,0.0,0.0,31.525,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,C,participants_only,,,30,30,0,0,23,7,0.3958536918045019,0.26998941087802986,0.9230472239078396,0.06332731041731625,288,30,1.0,0,0.0,0.0,25.366666666666667,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,C,nonparticipants_only,,,10,0,10,0,0,0,0.18636162044117904,0.18018500593444897,0.39446820668522636,0.0021274603155103755,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000006,,,12.0,0.15503875968992237,0.0,0.0,56.0,0.7235142118863043,0.009560471015716356,0.05357142857142857,0.0,0,3,23,14,,24,27,56,6.000000000000003,0.07751937984496121,3.400000000000001,0.043927648578811346,30,17,31
54,C,all_agents,,,40,30,10,0,23,7,0.34504640813049914,0.22873636772731648,0.9261253349515259,0.05708678655153198,295,30,0.75,0,0.0,0.0,31.775,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,C,participants_only,,,30,30,0,0,23,7,0.3977429820375732,0.2697620977443467,0.9261253349515259,0.06432116935321676,295,30,1.0,0,0.0,0.0,25.7,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,
