step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
21,A,nonparticipants_only,,,10,0,10,0,0,0,0.18215192873915767,0.1611691588061807,0.614439047653964,0.010533308896758195,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000009,20.0,0.23419203747072576,,,0.0,0.0,54.0,0.6323185011709596,0.015244686080030568,0.2037037037037037,0.0,0,11,29,13,40,,35,54,5.400000000000002,0.06323185011709598,6.000000000000003,0.07025761124121775,27,30,38
22,A,all_agents,,,40,30,10,0,30,0,0.277294126919081,0.21295236876596502,0.7586734393699593,0.026325561852839092,170,30,0.75,55,3.618181818181818,1.4,31.15,752,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,participants_only,,,30,30,0,0,30,0,0.30879196275607945,0.2395088122288957,0.7586734393699593,0.027708012815783212,170,30,1.0,55,3.618181818181818,1.4,24.866666666666667,752,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,nonparticipants_only,,,10,0,10,0,0,0,0.18280061940808576,0.16232305092626975,0.6113668524156941,0.010272845015032705,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.60000000000008,18.0,0.22058823529411742,,,0.0,0.0,52.0,0.6372549019607837,0.013767344740708617,0.15384615384615385,0.0,0,8,45,11,36,,36,52,5.600000000000002,0.06862745098039212,6.000000000000003,0.07352941176470584,28,30,31
23,A,all_agents,,,40,30,10,0,29,1,0.28133472256209385,0.21411891593621435,0.7683265017951609,0.027459467169448026,175,30,0.75,55,3.618181818181818,1.4,31.1,791,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,participants_only,,,30,30,0,0,29,1,0.31396481685329686,0.24556025746059898,0.7683265017951609,0.029013995559819764,175,30,1.0,55,3.618181818181818,1.4,24.8,791,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,nonparticipants_only,,,10,0,10,0,0,0,0.18344443968848495,0.16390033578541616,0.6083100181536156,0.01001920535689925,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000009,19.5,0.22968197879858632,,,0.0,0.0,54.0,0.6360424028268544,0.013413926676381069,0.09259259259259259,0.0,0,5,29,13,39,,35,54,5.400000000000002,0.06360424028268546,6.000000000000003,0.07067137809187275,27,30,38
24,A,all_agents,,,40,30,10,0,29,1,0.2852466598094632,0.21462351090668674,0.7775934417233545,0.02859068151689328,184,30,0.75,55,3.618181818181818,1.4,31.125,832,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,participants_only,,,30,30,0,0,29,1,0.3189678831231244,0.24679485397273923,0.7775934417233545,0.03031446835462907,184,30,1.0,55,3.618181818181818,1.4,24.833333333333332,832,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,nonparticipants_only,,,10,0,10,0,0,0,0.18408298986847957,0.16574221599899389,0.6052684680628475,0.009773870182448218,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
