step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
13,A,step_totals,,,,,,,,,,,,,,,,,,,,,92.4000000000001,,,20.0,0.2164502164502162,60.0,0.6493506493506486,0.0,0.0,0.015900890126209332,0.05,0.08064516129032266,1,3,22,7,,40,60,36,6.600000000000003,0.07142857142857138,5.8000000000000025,0.06277056277056273,33,29,34
14,A,all_agents,,,40,16,10,14,16,0,0.24291407171963902,0.19536046131441942,0.6595823773636166,0.017844559231496453,90,30,0.75,31,2.838709677419355,1.6774193548387097,31.85,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,participants_only,,,30,16,0,14,16,0,0.2587570742261941,0.21677326494166543,0.6595823773636166,0.017711309892573968,90,30,1.0,31,2.838709677419355,1.6774193548387097,25.8,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,nonparticipants_only,,,10,0,10,0,0,0,0.1953850641999739,0.15004692111861612,0.5805136836213087,0.015232298507191398,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.6000000000001,,,20.0,0.23923444976076527,51.0,0.6100478468899515,0.0,0.0,0.016150734786934736,0.11764705882352941,0.0,0,6,43,7,,40,51,37,6.600000000000003,0.07894736842105259,6.000000000000003,0.07177033492822962,33,30,37
15,A,all_agents,,,40,20,10,10,20,0,0.24759087777507674,0.19746212215496123,0.6731990822690719,0.018648541206415962,95,30,0.75,31,2.838709677419355,1.6774193548387097,31.525,456,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,participants_only,,,30,20,0,10,20,0,0.2647963140345054,0.21568939861695713,0.6731990822690719,0.018728310068315025,95,30,1.0,31,2.838709677419355,1.6774193548387097,25.366666666666667,456,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,nonparticipants_only,,,10,0,10,0,0,0,0.1959745689967908,0.14929668651302302,0.5776111152032022,0.014856910178191627,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,step_totals,,,,,,,,,,,,,,,,,,,,,89.60000000000011,,,20.0,0.22321428571428545,57.0,0.6361607142857135,0.0,0.0,0.014298895517647679,0.08771929824561403,0.0,0,5,25,7,,40,57,36,6.600000000000003,0.07366071428571423,6.000000000000003,0.06696428571428566,33,30,37
16,A,all_agents,,,40,22,10,8,22,0,0.2520310339500111,0.19906858021723822,0.6862711189783091,0.019474791952722666,96,30,0.75,31,2.838709677419355,1.6774193548387097,31.575,492,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,participants_only,,,30,22,0,8,22,0,0.2705218489719705,0.22197061894139483,0.6862711189783091,0.019767659662499687,96,30,1.0,31,2.838709677419355,1.6774193548387097,25.433333333333334,492,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,nonparticipants_only,,,10,0,10,0,0,0,0.19655858888413277,0.1485502030804579,0.5747230596271862,0.014493265941275759,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.40000000000009,,,20.0,0.24875621890547236,48.0,0.5970149253731336,0.0,0.0,0.015420217263124855,0.020833333333333332,0.0,0,1,50,8,,40,48,36,6.400000000000003,0.07960199004975119,6.000000000000003,0.07462686567164174,32,30,42
17,A,all_agents,,,40,23,10,7,23,0,0.2564290656245584,0.20117675580694894,0.6988202742191767,0.02038318088132802,103,30,0.75,31,2.838709677419355,1.6774193548387097,31.35,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,participants_only,,,30,23,0,7,23,0,0.27619269171777566,0.22086076584668785,0.6988202742191767,0.02090272511688546,103,30,1.0,31,2.838709677419355,1.6774193548387097,25.133333333333333,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,nonparticipants_only,,,10,0,10,0,0,0,0.19713818734490668,0.14780745206505563,0.5718494443290503,0.01413733717842573,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,step_totals,,,,,,,,,,,,,,,,,,,,,88.0000000000001,,,20.0,0.22727272727272702,56.0,0.6363636363636357,0.0,0.0,0.013827590068150836,0.125,0.0,0,7,26,10,,40,56,35,6.000000000000003,0.06818181818181814,6.000000000000003,0.06818181818181814,30,30,39
18,A,all_agents,,,40,25,10,5,25,0,0.2605502724331838,0.2004453601891516,0.7108674632504096,0.021292514333972064,109,30,0.75,31,2.838709677419355,1.6774193548387097,31.45,561,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,participants_only,,,30,25,0,5,25,0,0.28149614614658325,0.2221137963022478,0.7108674632504096,0.022037872627734247,109,30,1.0,31,2.838709677419355,1.6774193548387097,25.266666666666666,561,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,nonparticipants_only,,,10,0,10,0,0,0,0.1977126512929854,0.14706841480473032,0.5689901971074051,0.01379168394527338,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.00000000000007,,,20.0,0.24999999999999978,48.0,0.5999999999999994,0.0,0.0,0.014556855978118378,0.125,0.0,0,6,50,10,,40,48,36,6.000000000000003,0.07499999999999997,6.000000000000003,0.07499999999999997,30,30,42
19,A,all_agents,,,40,26,10,4,26,0,0.26473832693298877,0.2056280841753675,0.7224327647203932,0.022268091674472915,114,30,0.75,31,2.838709677419355,1.6774193548387097,31.225,595,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,participants_only,,,30,26,0,4,26,0,0.28689027376046344,0.22310660295600582,0.7224327647203932,0.023243143454717098,114,30,1.0,31,2.838709677419355,1.6774193548387097,24.966666666666665,595,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,nonparticipants_only,,,10,0,10,0,0,0,0.19828248645056487,0.14633307273070667,0.566145246121868,0.0134544313547732,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.8000000000001,,,20.0,0.22779043280182207,56.0,0.6378132118451018,0.0,0.0,0.013322361730818631,0.08928571428571429,0.0,0,5,26,11,,40,56,35,5.8000000000000025,0.06605922551252844,6.000000000000003,0.06833712984054666,29,30,39
20,A,all_agents,,,40,26,10,4,26,0,0.26860916741218255,0.2064548338227472,0.7335354541315775,0.0232779956422528,121,30,0.75,32,3.09375,1.65625,31.325,631,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,participants_only,,,30,26,0,4,26,0,0.29186308323890514,0.22643470204080773,0.7335354541315775,0.024498769367258633,121,30,1.0,32,3.09375,1.65625,25.1,631,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,nonparticipants_only,,,10,0,10,0,0,0,0.19884741993201477,0.1463578792762839,0.5633145198912587,0.013126739251919706,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
