step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
22,B,participants_only,,,30,29,0,1,28,1,0.30590401652512283,0.24263384602602425,0.7594861446900422,0.02891576159976715,172,30,1.0,59,4.033898305084746,1.6779661016949152,25.666666666666668,724,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.17377252228313403,0.1627986574011858,0.3920080508884743,0.0038203001971503364,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.80000000000008,,,49.0,0.6218274111675121,18.0,0.22842639593908606,0.0,0.0,0.013853408968394808,0.14285714285714285,0.0,0,7,11,50,,49,36,34,5.8000000000000025,0.07360406091370554,6.000000000000003,0.07614213197969538,29,30,34
23,B,all_agents,,,40,29,10,1,28,1,0.27741044682051375,0.21421265073990814,0.7662519803712032,0.02701131211320201,180,30,0.75,59,4.033898305084746,1.6779661016949152,31.525,766,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,29,0,1,28,1,0.31172759332846933,0.24920697296540312,0.7662519803712032,0.03008147456187571,180,30,1.0,59,4.033898305084746,1.6779661016949152,25.366666666666667,766,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.17445900729664704,0.16440673978582282,0.39004801063403194,0.0036688262337990613,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.9000000000001,,,58.0,0.6524184476940375,19.5,0.21934758155230571,0.0,0.0,0.014081460162583777,0.13793103448275862,0.0,0,8,13,24,,58,39,37,5.400000000000002,0.06074240719910007,6.000000000000003,0.06749156355455563,27,30,34
24,B,all_agents,,,40,30,10,0,29,1,0.2809287581821351,0.21468317722383032,0.7756019011563551,0.028183505855615694,185,30,0.75,59,4.033898305084746,1.6779661016949152,31.725,804,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,29,1,0.3161914650568913,0.24825376050693487,0.7756019011563551,0.03143013201818876,185,30,1.0,59,4.033898305084746,1.6779661016949152,25.633333333333333,804,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.1751406375578666,0.165556996225121,0.38809777058086176,0.003522125414276775,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.8000000000001,,,49.0,0.621827411167512,18.0,0.228426395939086,0.0,0.0,0.012988840270742943,0.10204081632653061,0.0,0,5,11,50,,49,36,34,5.8000000000000025,0.07360406091370553,6.000000000000003,0.07614213197969537,29,30,34
25,B,all_agents,,,40,30,10,0,27,3,0.2848466887014016,0.21454196887883809,0.7845778251101009,0.0293870927896391,194,30,0.75,59,4.033898305084746,1.6779661016949152,31.5,843,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,27,3,0.3211903173044354,0.25501437077589817,0.7845778251101009,0.03277059814079145,194,30,1.0,59,4.033898305084746,1.6779661016949152,25.333333333333332,843,,,,,,,,,,,,,,,,,,,,,,,,,,,
