step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
13,D,all_agents,,,40,19,10,11,19,0,0.22929352831817965,0.178969475399765,0.6869257244432965,0.017158728513651623,52,23,0.575,0,0.0,0.0,31.875,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,participants_only,,,30,19,0,11,19,0,0.24745192972604593,0.1979289741417667,0.6869257244432965,0.01906452028132081,52,23,0.7666666666666667,0,0.0,0.0,25.833333333333332,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,nonparticipants_only,,,10,0,10,0,0,0,0.17481832409458073,0.1466602281819651,0.48555040810431743,0.007484622710373645,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,step_totals,,,,,,,,,,,,,,,,,,,,,90.0000000000001,,,59.0,0.6555555555555548,20.0,0.222222222222222,0.0,0.0,0.013508080527217175,0.06779661016949153,0.0,0,4,13,23,,59,40,39,4.400000000000001,0.04888888888888885,6.600000000000003,0.07333333333333329,22,33,38
14,D,all_agents,,,40,19,10,11,19,0,0.2335750383361775,0.17840115728143868,0.6994486954655647,0.017920940011625627,54,23,0.575,0,0.0,0.0,31.85,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,participants_only,,,30,19,0,11,19,0,0.25292820623873763,0.19830676198769728,0.6994486954655647,0.01998547372073046,54,23,0.7666666666666667,0,0.0,0.0,25.8,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,nonparticipants_only,,,10,0,10,0,0,0,0.17551553462849723,0.14946249620029295,0.48312265606379584,0.007232797589934936,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.60000000000008,,,51.0,0.6249999999999994,20.0,0.24509803921568604,0.0,0.0,0.01453292444046976,0.0392156862745098,0.0,0,2,13,43,,51,40,37,4.600000000000001,0.0563725490196078,6.000000000000003,0.07352941176470584,23,30,38
15,D,all_agents,,,40,21,10,9,21,0,0.23840091286928355,0.181764249307378,0.6959514519882368,0.018721272751486415,60,24,0.6,0,0.0,0.0,31.55,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,participants_only,,,30,21,0,9,21,0,0.2591323905141994,0.20450061347729276,0.6959514519882368,0.020911881014175432,60,24,0.8,0,0.0,0.0,25.4,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,nonparticipants_only,,,10,0,10,0,0,0,0.17620647993453611,0.15165510285217362,0.48070704278347687,0.006991917979319642,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.00000000000009,,,58.0,0.6516853932584263,20.0,0.22471910112359528,0.0,0.0,0.014754265104737246,0.10344827586206896,0.0,0,6,14,24,,58,40,39,4.600000000000001,0.051685393258426936,6.400000000000003,0.07191011235955053,23,32,42
16,D,all_agents,,,40,22,10,8,22,0,0.24278145341538307,0.18420379789014646,0.7081133939087073,0.01967726158642898,64,25,0.625,0,0.0,0.0,31.625,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,participants_only,,,30,22,0,8,22,0,0.26474480974827197,0.2048609170630869,0.7081133939087073,0.02205303631093839,64,25,0.8333333333333334,0,0.0,0.0,25.5,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,nonparticipants_only,,,10,0,10,0,0,0,0.1768913844167164,0.15464713167109914,0.47830350756955947,0.006761269156035322,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.80000000000008,,,51.0,0.6311881188118805,19.0,0.2351485148514849,0.0,0.0,0.014999507026548729,0.0784313725490196,0.0,0,4,13,43,,51,38,35,4.800000000000002,0.05940594059405937,6.000000000000003,0.07425742574257421,24,30,35
17,D,all_agents,,,40,23,10,7,23,0,0.2471376659508682,0.18731990764871728,0.7045728269391638,0.020564688297840986,67,25,0.625,0,0.0,0.0,31.475,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,23,0,7,23,0,0.2703266784564858,0.2042845550980558,0.7045728269391638,0.023088901262403438,67,25,0.8333333333333334,0,0.0,0.0,25.3,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.17757062843401542,0.15443863022562226,0.4759119900317117,0.006539285792325368,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.3000000000001,0.1,0.0011454753722794947,56.0,0.641466208476517,20.0,0.22909507445589894,0.0,0.0,0.013763744054382928,0.05357142857142857,0.0,0,3,12,25,1,56,40,39,5.000000000000002,0.057273768613974756,6.200000000000003,0.07101947308132871,25,31,45
