step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
8,A,all_agents,,,40,8,10,22,8,0,0.2056398891681734,0.16975886598482878,0.5323162851108085,0.012473788580548663,77,29,0.725,33,2.0303030303030303,1.1818181818181819,33.875,245,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,participants_only,,,30,8,0,22,8,0,0.2158591069478429,0.18958790562082498,0.5323162851108085,0.012762204699284355,77,29,0.9666666666666667,33,2.0303030303030303,1.1818181818181819,28.5,245,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,nonparticipants_only,,,10,0,10,0,0,0,0.1749822358291649,0.12440852743367929,0.44424228268160826,0.010355351280001824,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,step_totals,,,,,,,,,,,,,,,,,,,,,91.10000000000011,20.0,0.21953896816684937,0.30000000000000004,0.0032930845225027407,0.0,0.0,58.0,0.6366630076838631,0.014555597951837805,0.05172413793103448,0.0,0,3,4,39,40,3,40,58,7.0000000000000036,0.07683863885839731,5.8000000000000025,0.06366630076838634,35,29,32
9,A,all_agents,,,40,9,10,21,9,0,0.2105559117341602,0.16980372915510789,0.5510236337063762,0.013137201851230514,83,29,0.725,34,2.2058823529411766,1.1764705882352942,33.375,274,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,participants_only,,,30,9,0,21,9,0,0.2221798880682123,0.18898000702380285,0.5510236337063762,0.013624806967791548,83,29,0.9666666666666667,34,2.2058823529411766,1.1764705882352942,27.833333333333332,274,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,nonparticipants_only,,,10,0,10,0,0,0,0.17568398273200395,0.12578610296016016,0.4420210712682002,0.01005298459177217,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,step_totals,,,,,,,,,,,,,,,,,,,,,91.6000000000001,19.5,0.21288209606986877,0.1,0.0010917030567685578,0.0,0.0,60.0,0.6550218340611347,0.014416331361190474,0.08333333333333333,0.08264462809917363,1,5,8,28,39,1,38,60,6.200000000000003,0.06768558951965062,5.8000000000000025,0.06331877729257639,31,29,31
10,A,all_agents,,,40,11,10,19,11,0,0.21533126885294798,0.1732357962183193,0.5689826883581212,0.013782963965016194,89,29,0.725,34,2.2058823529411766,1.1764705882352942,33.025,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,participants_only,,,30,11,0,19,11,0,0.2283153107460652,0.19289656172722408,0.5689826883581212,0.014448508927232992,89,29,0.9666666666666667,34,2.2058823529411766,1.1764705882352942,27.366666666666667,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,nonparticipants_only,,,10,0,10,0,0,0,0.1763791431735963,0.12703323914666598,0.4398109659118592,0.00976330495177912,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,step_totals,,,,,,,,,,,,,,,,,,,,,89.5000000000001,20.0,0.22346368715083775,0.1,0.0011173184357541888,0.0,0.0,57.0,0.6368715083798876,0.014417627995402438,0.10526315789473684,0.0,0,6,6,39,40,1,40,57,6.600000000000003,0.07374301675977649,5.8000000000000025,0.06480446927374298,33,29,33
10,A,reachability,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,all_agents,,,40,14,10,16,14,0,0.2209250256937993,0.18210542198226634,0.5862233808237963,0.014540615124785702,97,30,0.75,35,2.4285714285714284,1.2,32.625,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,participants_only,,,30,14,0,16,14,0,0.2355439671752209,0.19703394406467367,0.5862233808237963,0.015371170554656454,97,30,1.0,35,2.4285714285714284,1.2,26.833333333333332,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,nonparticipants_only,,,10,0,10,0,0,0,0.17706820124953446,0.13101061508259826,0.4376119110822999,0.009484387434726687,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,step_totals,,,,,,,,,,,,,,,,,,,,,90.3000000000001,19.5,0.21594684385382037,,,0.0,0.0,59.0,0.6533776301218155,0.016434736383533353,0.11864406779661017,0.08474576271186447,1,7,10,27,39,,38,59,6.000000000000003,0.06644518272425246,5.8000000000000025,0.0642303433001107,30,29,33
12,A,all_agents,,,40,15,10,15,15,0,0.22539682633786937,0.18570184928700323,0.6027744455908445,0.01530972888594933,98,30,0.75,35,2.4285714285714284,1.2,32.475,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,participants_only,,,30,15,0,15,15,0,0.2412786615303218,0.19852674358312572,0.6027744455908445,0.01633218416292617,98,30,1.0,35,2.4285714285714284,1.2,26.633333333333333,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,nonparticipants_only,,,10,0,10,0,0,0,0.17775132076051214,0.13108563586683558,0.4354238515268884,0.009215570786056173,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.20000000000009,20.0,0.23201856148491856,0.2,0.0023201856148491857,0.0,0.0,53.0,0.6148491879350342,0.01422486613444168,0.018867924528301886,0.0,0,1,4,43,40,2,40,53,7.0000000000000036,0.08120649651972153,6.000000000000003,0.0696055684454756,35,30,37
13,A,all_agents,,,40,19,10,11,19,0,0.23032788260997625,0.18738543253756998,0.6186634677672107,0.01631789318118744,100,30,0.75,35,2.4285714285714284,1.2,32.025,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,participants_only,,,30,19,0,11,19,0,0.24762769495667677,0.20496182197514912,0.6186634677672107,0.017574347205832445,100,30,1.0,35,2.4285714285714284,1.2,26.033333333333335,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,nonparticipants_only,,,10,0,10,0,0,0,0.1784284455698746,0.13135776889329887,0.433246732269254,0.008957129020479803,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,step_totals,,,,,,,,,,,,,,,,,,,,,90.5000000000001,19.5,0.21546961325966826,,,0.0,0.0,59.0,0.6519337016574579,0.014636887304852091,0.03389830508474576,0.0,0,2,10,27,39,,38,59,6.000000000000003,0.06629834254143642,6.000000000000003,0.06629834254143642,30,30,32
14,A,all_agents,,,40,19,10,11,19,0,0.2347031115554004,0.1898586435399991,0.6339169290565223,0.01712792559501812,107,30,0.75,36,2.4444444444444446,1.1944444444444444,31.9,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,participants_only,,,30,19,0,11,19,0,0.25323753393330994,0.20495467043673854,0.6339169290565223,0.018560499111160967,107,30,1.0,36,2.4444444444444446,1.1944444444444444,25.866666666666667,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,nonparticipants_only,,,10,0,10,0,0,0,0.17909984442167173,0.13311641559820608,0.4310804986079077,0.008707907291996522,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.10000000000011,20.0,0.23501762632197384,0.1,0.0011750881316098694,0.0,0.0,52.0,0.611045828437132,0.01415497711347085,0.11538461538461539,0.0763358778625955,1,6,4,48,40,1,39,52,7.0000000000000036,0.08225616921269088,6.000000000000003,0.07050528789659219,35,30,38
15,A,all_agents,,,40,20,10,10,20,0,0.23948564150568694,0.19318453007381664,0.6485602518942614,0.018181187811882413,112,30,0.75,38,2.763157894736842,1.2105263157894737,31.525,473,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,participants_only,,,30,20,0,10,20,0,0.2593922976443802,0.20838708356611563,0.6485602518942614,0.019834017283295643,112,30,1.0,38,2.763157894736842,1.2105263157894737,25.366666666666667,473,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,nonparticipants_only,,,10,0,10,0,0,0,0.17976567308960717,0.13300651014705353,0.4289250961148682,0.008467399894152633,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,step_totals,,,,,,,,,,,,,,,,,,,,,89.5000000000001,19.5,0.2178770949720668,,,0.0,0.0,58.0,0.6480446927374295,0.014443835831725017,0.05172413793103448,0.16666666666666682,2,3,10,30,39,,38,58,6.000000000000003,0.06703910614525135,6.000000000000003,0.06703910614525135,30,30,33
16,A,all_agents,,,40,23,10,7,23,0,0.24359701849537482,0.19442696633217174,0.6626178418184909,0.01916223687639404,118,30,0.75,38,2.763157894736842,1.2105263157894737,31.6,506,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,participants_only,,,30,23,0,7,23,0,0.26465419460996203,0.20991236763418153,0.6626178418184909,0.021030229304686416,118,30,1.0,38,2.763157894736842,1.2105263157894737,25.466666666666665,506,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,nonparticipants_only,,,10,0,10,0,0,0,0.18042549015161327,0.13476081461786216,0.4267804706342938,0.008237403600468022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000011,20.0,0.24813895781637685,,,0.0,0.0,48.0,0.5955334987593044,0.01425706032283607,0.125,0.0,0,6,7,55,40,,39,48,6.600000000000003,0.08188585607940439,6.000000000000003,0.07444168734491309,33,30,44
17,A,all_agents,,,40,27,10,3,27,0,0.24822292082394692,0.19639639098480643,0.6695631463880886,0.02034521462475219,126,30,0.75,39,2.8461538461538463,1.205128205128205,31.4,544,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,participants_only,,,30,27,0,3,27,0,0.27060342122571657,0.21267852173044388,0.6695631463880886,0.02245345051784088,126,30,1.0,39,2.8461538461538463,1.205128205128205,25.2,544,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,nonparticipants_only,,,10,0,10,0,0,0,0.1810814196186379,0.13598402421672623,0.42464656828112235,0.008009865366682772,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.50000000000009,19.5,0.22543352601156047,,,0.0,0.0,55.0,0.6358381502890167,0.014558790247920311,0.12727272727272726,0.08333333333333341,1,7,10,34,39,,38,55,6.000000000000003,0.06936416184971095,6.000000000000003,0.06936416184971095,30,30,36
18,A,all_agents,,,40,27,10,3,27,0,0.2521819386313599,0.19723384681213824,0.682780620532565,0.02144817789848876,137,30,0.75,39,2.8461538461538463,1.205128205128205,31.55,580,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,participants_only,,,30,27,0,3,27,0,0.2756653856389573,0.21603366191088788,0.682780620532565,0.023794359133141298,137,30,1.0,39,2.8461538461538463,1.205128205128205,25.4,580,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,nonparticipants_only,,,10,0,10,0,0,0,0.18173159760856777,0.13706055285031143,0.42252333543971676,0.007791966794227532,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,18.5,0.23687580025608165,,,0.0,0.0,47.0,0.6017925736235589,0.014311063245887417,0.23404255319148937,0.0,0,11,7,56,37,,37,47,6.600000000000003,0.08450704225352107,6.000000000000003,0.07682458386683733,33,30,42
19,A,all_agents,,,40,30,10,0,30,0,0.2566733037725792,0.19905498278526879,0.6954693957112624,0.022728810576705304,143,30,0.75,39,2.8461538461538463,1.205128205128205,31.35,620,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,participants_only,,,30,30,0,0,30,0,0.2814389056305495,0.21813253526741527,0.6954693957112624,0.025324410143290847,143,30,1.0,39,2.8461538461538463,1.205128205128205,25.133333333333333,620,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,nonparticipants_only,,,10,0,10,0,0,0,0.18237649819866805,0.13857084619726218,0.4204107187625182,0.007581991452298599,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.90000000000009,19.5,0.22700814901047706,,,0.0,0.0,55.0,0.6402793946449353,0.014320183117223587,0.10909090909090909,0.0,0,6,13,32,39,,38,55,5.400000000000002,0.06286379511059367,6.000000000000003,0.06984866123399297,27,30,36
20,A,all_agents,,,40,30,10,0,30,0,0.2602578119077981,0.19928683572131298,0.707650619882812,0.023843768037764296,148,30,0.75,39,2.8461538461538463,1.205128205128205,31.5,654,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,participants_only,,,30,30,0,0,30,0,0.2860048054256792,0.22353340378086667,0.707650619882812,0.026681020824200305,148,30,1.0,39,2.8461538461538463,1.205128205128205,25.333333333333332,654,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,nonparticipants_only,,,10,0,10,0,0,0,0.18301683135415486,0.13879212935786026,0.4183086651687056,0.007377117575938548,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,18.5,0.23687580025608165,,,0.0,0.0,47.0,0.6017925736235589,0.01321327395496223,0.10638297872340426,0.0,0,5,7,56,37,,37,47,6.600000000000003,0.08450704225352107,6.000000000000003,0.07682458386683733,33,30,41
20,A,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,all_agents,,,40,30,10,0,30,0,0.26450683350794135,0.20197763832425883,0.7193445950874995,0.025082436462230205,151,30,0.75,39,2.8461538461538463,1.205128205128205,31.3,693,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,participants_only,,,30,30,0,0,30,0,0.29145814223551303,0.22595520376755507,0.7193445950874995,0.02814564612050476,151,30,1.0,39,2.8461538461538463,1.205128205128205,25.066666666666666,693,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,nonparticipants_only,,,10,0,10,0,0,0,0.18365290732522613,0.1391789838016604,0.416217121842862,0.007176330981859934,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.3000000000001,19.5,0.22860492379835848,,,0.0,0.0,55.0,0.6447831184056265,0.01375053441704464,0.05454545454545454,0.0,0,3,16,30,39,,37,55,4.800000000000002,0.056271981242672874,6.000000000000003,0.0703399765533411,24,30,36
22,A,all_agents,,,40,30,10,0,28,2,0.2680904794120247,0.20350284180040823,0.7305708112839995,0.026275525448761727,154,30,0.75,39,2.8461538461538463,1.205128205128205,31.45,730,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,participants_only,,,30,30,0,0,28,2,0.2960262347536414,0.23085122968750593,0.7305708112839995,0.029583952165585792,154,30,1.0,39,2.8461538461538463,1.205128205128205,25.266666666666666,730,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,nonparticipants_only,,,10,0,10,0,0,0,0.1842832133871744,0.1418769516947121,0.4141360362336477,0.0069853681802095075,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,18.5,0.23687580025608165,,,0.0,0.0,47.0,0.6017925736235589,0.013242159398694334,0.06382978723404255,0.0,0,3,7,56,37,,37,47,6.600000000000003,0.08450704225352107,6.000000000000003,0.07682458386683733,33,30,41
23,A,all_agents,,,40,30,10,0,28,2,0.27182278315698993,0.20625775166013677,0.7413479788326395,0.027518994769764986,160,30,0.75,39,2.8461538461538463,1.205128205128205,31.25,766,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,participants_only,,,30,30,0,0,28,2,0.3007940538331876,0.23164319590256105,0.7413479788326395,0.031068114233439883,160,30,1.0,39,2.8461538461538463,1.205128205128205,25.0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,nonparticipants_only,,,10,0,10,0,0,0,0.18490897112839705,0.14323917459822083,0.41206535605247946,0.006799622083618205,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.00000000000009,19.0,0.22352941176470567,,,0.0,0.0,55.0,0.6470588235294111,0.012372876739804573,0.10909090909090909,0.0,0,6,15,30,38,,36,55,5.000000000000002,0.05882352941176467,6.000000000000003,0.0705882352941176,25,30,35
24,A,all_agents,,,40,30,10,0,28,2,0.2753864497265536,0.21058415906062222,0.7516940596793339,0.028657600738291794,162,30,0.75,39,2.8461538461538463,1.205128205128205,31.425,804,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,participants_only,,,30,30,0,0,28,2,0.30533857725163216,0.23507281602966112,0.7516940596793339,0.03241510390500109,162,30,1.0,39,2.8461538461538463,1.205128205128205,25.233333333333334,804,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,nonparticipants_only,,,10,0,10,0,0,0,0.1855300671513178,0.14445522190811888,0.41000502927221705,0.006619531918821067,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,18.5,0.23687580025608165,,,0.0,0.0,47.0,0.6017925736235589,0.013186237019029887,0.0425531914893617,0.0,0,2,7,56,37,,37,47,6.600000000000003,0.08450704225352107,6.000000000000003,0.07682458386683733,33,30,41
25,A,all_agents,,,40,30,10,0,28,2,0.27931198640483257,0.21575989694547304,0.7616262972921606,0.029933946338747026,170,30,0.75,39,2.8461538461538463,1.205128205128205,31.225,845,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,participants_only,,,30,30,0,0,28,2,0.310367152381042,0.23689771619543024,0.7616262972921606,0.03390581395408157,170,30,1.0,39,2.8461538461538463,1.205128205128205,24.966666666666665,845,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.18614648847620435,0.14490485589236773,0.40795500412585595,0.006445263487024412,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.30000000000008,18.5,0.21945432977461427,,,0.0,0.0,55.0,0.6524317912218262,0.013060223066025065,0.14545454545454545,0.0,0,8,16,29,37,,36,55,4.800000000000002,0.05693950177935939,6.000000000000003,0.07117437722419925,24,30,35
26,A,all_agents,,,40,30,10,0,28,2,0.28251905896816665,0.21713529616711486,0.7711612454004741,0.0311060000691458,175,30,0.75,39,2.8461538461538463,1.205128205128205,31.425,882,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,28,2,0.31443929413562366,0.23980893214782656,0.7711612454004741,0.03530697147822793,175,30,1.0,39,2.8461538461538463,1.205128205128205,25.233333333333334,882,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,nonparticipants_only,,,10,0,10,0,0,0,0.1867583534657955,0.14587064568550595,0.40591522910522665,0.0062762688841502675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
