step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
53,D,all_agents,,,40,30,10,0,23,7,0.34864395230653134,0.232489727069144,0.9272195298112549,0.05810224440208186,309,30,0.75,0,0.0,0.0,31.8,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,D,participants_only,,,30,30,0,0,23,7,0.4012378009419326,0.25616605619587673,0.9272195298112549,0.06526171217372559,309,30,1.0,0,0.0,0.0,25.733333333333334,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,D,nonparticipants_only,,,10,0,10,0,0,0,0.1908624064003274,0.17324704470023564,0.4793083480909468,0.00343048611574859,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000007,,,11.5,0.14800514800514786,57.0,0.7335907335907329,0.0,0.0,0.008866563309505786,0.12280701754385964,0.0,0,7,14,24,,23,57,27,6.000000000000003,0.07722007722007718,3.2000000000000006,0.041184041184041155,30,16,29
54,D,all_agents,,,40,30,10,0,23,7,0.35007069272475905,0.2333058013234769,0.9301307486188047,0.058757008526026666,317,30,0.75,0,0.0,0.0,32.05,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,D,participants_only,,,30,30,0,0,23,7,0.40294975292164936,0.2548852259148974,0.9301307486188047,0.06604378948081026,317,30,1.0,0,0.0,0.0,26.066666666666666,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,D,nonparticipants_only,,,10,0,10,0,0,0,0.19143351213408816,0.17439065258525166,0.4769118063504921,0.003342325573999755,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.90000000000008,,,14.5,0.1989026063100135,47.0,0.6447187928669403,0.0,0.0,0.007657980381291719,0.1702127659574468,0.0,0,8,54,14,,29,47,32,6.000000000000003,0.08230452674897114,5.400000000000002,0.07407407407407403,30,27,33
55,D,all_agents,,,40,30,10,0,23,7,0.3524178011381482,0.2336662218908402,0.9329255186740526,0.059655334016908146,325,30,0.75,0,0.0,0.0,31.8,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,D,participants_only,,,30,30,0,0,23,7,0.40589014694781345,0.2567036475500347,0.9329255186740526,0.06701762217279911,325,30,1.0,0,0.0,0.0,25.733333333333334,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,D,nonparticipants_only,,,10,0,10,0,0,0,0.19200076370915256,0.17557237003986276,0.47452724731873963,0.0032569683525741945,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.30000000000007,,,11.5,0.1487710219922379,57.0,0.7373868046571792,0.0,0.0,0.009842994786957273,0.14035087719298245,0.0,0,8,14,26,,23,57,27,6.000000000000003,0.07761966364812416,2.8000000000000003,0.036222509702457925,30,14,29
56,D,all_agents,,,40,30,10,0,23,7,0.35393618825117323,0.23381235810428946,0.9356084979270904,0.06026303855831632,330,30,0.75,0,0.0,0.0,32.05,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,D,participants_only,,,30,30,0,0,23,7,0.4077269495975358,0.2554201293122845,0.9356084979270904,0.06771845957401124,330,30,1.0,0,0.0,0.0,26.066666666666666,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,D,nonparticipants_only,,,10,0,10,0,0,0,0.1925639042120856,0.176773319009086,0.47215461108214596,0.0031754234365755966,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.90000000000008,,,14.5,0.1989026063100135,47.0,0.6447187928669403,0.0,0.0,0.007989998856441366,0.10638297872340426,0.0,0,5,53,14,,29,47,32,6.000000000000003,0.08230452674897114,5.400000000000002,0.07407407407407403,30,27,33
57,D,all_agents,,,40,30,10,0,22,8,0.3560069580156933,0.23345058174355654,0.9381841580100069,0.06115671079461667,334,30,0.75,0,0.0,0.0,31.8,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,D,participants_only,,,30,30,0,0,22,8,0.4103012711312832,0.2541430286657231,0.9381841580100069,0.06871953586928244,334,30,1.0,0,0.0,0.0,25.733333333333334,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,D,nonparticipants_only,,,10,0,10,0,0,0,0.19312401866892376,0.17690517871802214,0.46979383802673524,0.0030937663302948006,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.30000000000007,,,11.5,0.1487710219922379,57.0,0.7373868046571792,0.0,0.0,0.009000857834666065,0.07017543859649122,0.0,0,4,13,26,,23,57,26,6.000000000000003,0.07761966364812416,2.8000000000000003,0.036222509702457925,30,14,29
58,D,all_agents,,,40,30,10,0,22,8,0.3575164120075638,0.23418365949645514,0.9406567916896066,0.061710986619233466,341,30,0.75,0,0.0,0.0,32.05,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,D,participants_only,,,30,30,0,0,22,8,0.41212841437023257,0.25348548764239265,0.9406567916896066,0.069346560178168,341,30,1.0,0,0.0,0.0,26.066666666666666,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,D,nonparticipants_only,,,10,0,10,0,0,0,0.1936804049195574,0.1774011532563294,0.4674448688366016,0.003014616317708132,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.70000000000007,,,14.5,0.19944979367262702,47.0,0.646492434662998,0.0,0.0,0.008010880254549968,0.14893617021276595,0.0,0,7,52,14,,29,47,31,6.000000000000003,0.08253094910591467,5.200000000000002,0.07152682255845938,30,26,33
59,D,all_agents,,,40,30,10,0,22,8,0.35923533876686703,0.23390117513340133,0.9430305200220224,0.06259979479890673,349,30,0.75,0,0.0,0.0,31.8,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,D,participants_only,,,30,30,0,0,22,8,0.4142358417531569,0.2522180602041807,0.9430305200220224,0.07038775961283504,349,30,1.0,0,0.0,0.0,25.733333333333334,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,D,nonparticipants_only,,,10,0,10,0,0,0,0.19423382980799744,0.17851451465702195,0.4651076444924186,0.0029352364121832293,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,D,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000007,,,10.0,0.13192612137203155,57.0,0.7519788918205798,0.0,0.0,0.008129990425345015,0.14035087719298245,0.0,0,8,13,26,,20,57,26,6.000000000000003,0.07915567282321896,2.8000000000000003,0.03693931398416884,30,14,29
60,D,all_agents,,,40,30,10,0,21,9,0.36064100223149703,0.23415491781607192,0.9453092992211415,0.06310975544741693,354,30,0.75,0,0.0,0.0,32.05,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,D,participants_only,,,30,30,0,0,21,9,0.4159268953864227,0.25095696990315985,0.9453092992211415,0.07096714381161952,354,30,1.0,0,0.0,0.0,26.066666666666666,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,D,nonparticipants_only,,,10,0,10,0,0,0,0.19478332276672014,0.18008856725018713,0.4627821062699565,0.00285923057155494,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000007,,,14.0,0.19390581717451505,47.0,0.6509695290858719,0.0,0.0,0.007755576766753948,0.10638297872340426,0.0,0,5,51,14,,28,47,30,6.000000000000003,0.0831024930747922,5.200000000000002,0.0720221606648199,30,26,33
60,D,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,D,all_agents,,,40,30,10,0,21,9,0.36244361401571684,0.2343756770664853,0.9474969272522958,0.06400245558968609,361,30,0.75,0,0.0,0.0,31.8,2286,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,D,participants_only,,,30,30,0,0,21,9,0.41814839085736355,0.24970218505364403,0.9474969272522958,0.07199612856364408,361,30,1.0,0,0.0,0.0,25.733333333333334,2286,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,D,nonparticipants_only,,,10,0,10,0,0,0,0.19532928349077672,0.18123813766831898,0.4604681957386067,0.002785170712080216,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.30000000000005,,,8.5,0.11440107671601607,57.0,0.7671601615074018,0.0,0.0,0.008624168379606556,0.12280701754385964,0.0,0,7,12,26,,17,57,26,6.000000000000003,0.0807537012113055,2.8000000000000003,0.03768506056527589,30,14,29
62,D,all_agents,,,40,30,10,0,21,9,0.3637083359683372,0.2356408071473961,0.949597050162204,0.06448124603011667,364,30,0.75,0,0.0,0.0,32.05,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,D,participants_only,,,30,30,0,0,21,9,0.41965386839970326,0.24845367412837582,0.949597050162204,0.07255102589645739,364,30,1.0,0,0.0,0.0,26.066666666666666,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,D,nonparticipants_only,,,10,0,10,0,0,0,0.19587173867423882,0.18119593842686826,0.45816585475991367,0.002713075242746072,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,D,step_totals,,,,,,,,,,,,,,,,,,,,,71.70000000000006,,,13.5,0.18828451882845174,47.0,0.655509065550906,0.0,0.0,0.007373687896060405,0.06382978723404255,0.0,0,3,51,14,,27,47,30,6.000000000000003,0.0836820083682008,5.200000000000002,0.07252440725244069,30,26,33
63,D,all_agents,,,40,30,10,0,21,9,0.3652494492235817,0.2345928325940829,0.9516131681557158,0.0653568064125447,370,30,0.75,0,0.0,0.0,31.8,2374,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,D,participants_only,,,30,30,0,0,21,9,0.421528955145382,0.24721140575773393,0.9516131681557158,0.07359219723515864,370,30,1.0,0,0.0,0.0,25.733333333333334,2374,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,D,nonparticipants_only,,,10,0,10,0,0,0,0.1964109314581809,0.1815601001357771,0.4558750254861141,0.002642040503079451,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,D,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000007,,,8.0,0.10869565217391294,57.0,0.7744565217391297,0.0,0.0,0.007877472352473887,0.10526315789473684,0.0,0,6,12,27,,16,57,25,6.000000000000003,0.08152173913043474,2.6,0.03532608695652171,30,13,27
64,D,all_agents,,,40,30,10,0,21,9,0.36651776810372994,0.23566339438394623,0.9535486414294873,0.06582836203260932,376,30,0.75,0,0.0,0.0,32.05,2414,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,D,participants_only,,,30,30,0,0,21,9,0.42304131623307034,0.24597534872894528,0.9535486414294873,0.07413443397462174,376,30,1.0,0,0.0,0.0,26.066666666666666,2414,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,D,nonparticipants_only,,,10,0,10,0,0,0,0.19694712371570888,0.1829364053289913,0.4535956503586835,0.0025712082890137662,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,D,step_totals,,,,,,,,,,,,,,,,,,,,,71.20000000000007,,,13.0,0.18258426966292116,47.0,0.6601123595505611,0.0,0.0,0.00748078483353878,0.1276595744680851,0.0,0,6,50,14,,26,47,30,6.000000000000003,0.08426966292134827,5.200000000000002,0.0730337078651685,30,26,33
65,D,all_agents,,,40,30,10,0,21,9,0.36795810917004323,0.23502737834232273,0.9554066957723077,0.06673638512374544,382,30,0.75,0,0.0,0.0,31.8,2463,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,D,participants_only,,,30,30,0,0,21,9,0.42478422963754725,0.24474547198530053,0.9554066957723077,0.07523078273158322,382,30,1.0,0,0.0,0.0,25.733333333333334,2463,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,D,nonparticipants_only,,,10,0,10,0,0,0,0.19747974776753116,0.18423700564760376,0.45132767210689007,0.0025026966915847274,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000005,,,7.0,0.09641873278236908,57.0,0.7851239669421483,0.0,0.0,0.007697636814263983,0.10526315789473684,0.0,0,6,11,27,,14,57,23,6.000000000000003,0.08264462809917353,2.6,0.03581267217630851,30,13,26
66,D,all_agents,,,40,30,10,0,21,9,0.368999732345599,0.23553969787701057,0.9571904279414154,0.06721871008800899,389,30,0.75,0,0.0,0.0,32.05,2504,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,D,participants_only,,,30,30,0,0,21,9,0.4259968932964397,0.24352174462537401,0.9571904279414154,0.0758173874036494,389,30,1.0,0,0.0,0.0,26.066666666666666,2504,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,D,nonparticipants_only,,,10,0,10,0,0,0,0.198008249493077,0.1855533645504309,0.4490710337463556,0.0024385618636152667,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000006,,,12.5,0.17680339462517666,47.0,0.6647807637906642,0.0,0.0,0.006798376028011266,0.14893617021276595,0.0,0,7,49,15,,25,47,29,6.000000000000003,0.08486562942008483,5.200000000000002,0.07355021216407352,30,26,33
67,D,all_agents,,,40,30,10,0,20,10,0.37034049750347037,0.2346679986854958,0.9589028108237588,0.06810267566643578,398,30,0.75,0,0.0,0.0,31.8,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,D,participants_only,,,30,30,0,0,20,10,0.4276093291668016,0.2430361880211988,0.9589028108237588,0.07689339937761056,398,30,1.0,0,0.0,0.0,25.733333333333334,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,D,nonparticipants_only,,,10,0,10,0,0,0,0.19853400251347686,0.185428370943383,0.44682567857762384,0.0023738755719158854,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000007,,,7.0,0.09641873278236907,57.0,0.785123966942148,0.0,0.0,0.007376261245108909,0.15789473684210525,0.0,0,9,11,27,,14,57,23,6.000000000000003,0.08264462809917351,2.6,0.035812672176308506,30,13,25
68,D,all_agents,,,40,30,10,0,20,10,0.37124429070729786,0.23526344161629426,0.9605466983908085,0.06853656898063229,410,30,0.75,0,0.0,0.0,32.05,2591,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,D,participants_only,,,30,30,0,0,20,10,0.4286402062341653,0.2429743150194021,0.9605466983908085,0.07743480152842507,410,30,1.0,0,0.0,0.0,26.066666666666666,2591,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,D,nonparticipants_only,,,10,0,10,0,0,0,0.19905654412669566,0.18591518555241018,0.44459155018473573,0.0023103779072463576,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000007,,,12.5,0.1768033946251766,47.0,0.6647807637906641,0.0,0.0,0.006347802910696949,0.2553191489361702,0.0,0,12,49,15,,25,47,29,6.000000000000003,0.08486562942008481,5.200000000000002,0.0735502121640735,30,26,33
69,D,all_agents,,,40,30,10,0,20,10,0.3726903944696715,0.2347373011510901,0.9621248304551762,0.06942175098218029,414,30,0.75,0,0.0,0.0,31.8,2642,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,D,participants_only,,,30,30,0,0,20,10,0.43039509015741834,0.24279921272516847,0.9621248304551762,0.07849416153880233,414,30,1.0,0,0.0,0.0,25.733333333333334,2642,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,D,nonparticipants_only,,,10,0,10,0,0,0,0.1995763074064311,0.1868484366526025,0.44236859243381205,0.0022465364593285773,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000007,,,7.0,0.09641873278236907,57.0,0.785123966942148,0.0,0.0,0.007731982822793037,0.07017543859649122,0.0,0,4,11,27,,14,57,23,6.000000000000003,0.08264462809917351,2.6,0.035812672176308506,30,13,25
70,D,all_agents,,,40,30,10,0,20,10,0.37367728941689354,0.23527872269923278,0.9636398372369691,0.06980995993190675,422,30,0.75,0,0.0,0.0,32.05,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,D,participants_only,,,30,30,0,0,20,10,0.43153905625221206,0.24255425220668264,0.9636398372369691,0.07895896044768992,422,30,1.0,0,0.0,0.0,26.066666666666666,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,D,nonparticipants_only,,,10,0,10,0,0,0,0.20009198891093774,0.18736825220640535,0.44015674947164296,0.0021871496488999466,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000009,,,12.5,0.17680339462517658,47.0,0.664780763790664,0.0,0.0,0.006648247556236252,0.1702127659574468,0.0,0,8,49,15,,25,47,29,6.000000000000003,0.0848656294200848,5.200000000000002,0.07355021216407348,30,26,33
70,D,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,D,all_agents,,,40,30,10,0,20,10,0.374973955045058,0.23445195695674054,0.9650942437474903,0.07067902609954284,428,30,0.75,0,0.0,0.0,31.8,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,D,participants_only,,,30,30,0,0,20,10,0.43309723492489793,0.2416813270743792,0.9650942437474903,0.08001532674862806,428,30,1.0,0,0.0,0.0,25.733333333333334,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,D,nonparticipants_only,,,10,0,10,0,0,0,0.20060411540553819,0.18832492865121087,0.43795596572428475,0.0021303361844046994,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000007,,,7.0,0.09641873278236907,57.0,0.785123966942148,0.0,0.0,0.007245546011625713,0.10526315789473684,0.0,0,6,11,27,,14,57,22,6.000000000000003,0.08264462809917351,2.6,0.035812672176308506,30,13,24
72,D,all_agents,,,40,30,10,0,20,10,0.37593354413902735,0.23534999722310454,0.9664904739975907,0.07108538851177915,434,30,0.75,0,0.0,0.0,32.05,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,D,participants_only,,,30,30,0,0,20,10,0.4342069271188248,0.242111035385484,0.9664904739975907,0.08050616529301154,434,30,1.0,0,0.0,0.0,26.066666666666666,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,D,nonparticipants_only,,,10,0,10,0,0,0,0.20111339519963503,0.18945106107872356,0.4357661858956633,0.0020736122011602346,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000007,,,12.5,0.1768033946251766,47.0,0.6647807637906641,0.0,0.0,0.006571799141701103,0.1276595744680851,0.0,0,6,48,15,,25,47,29,6.000000000000003,0.08486562942008481,5.200000000000002,0.0735502121640735,30,26,33
73,D,all_agents,,,40,30,10,0,20,10,0.37740964212582667,0.234173247236989,0.9678308550376871,0.07198052365417641,441,30,0.75,0,0.0,0.0,31.8,2827,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,D,participants_only,,,30,30,0,0,20,10,0.43600619463712337,0.24420920205216146,0.9678308550376871,0.08156766468966122,441,30,1.0,0,0.0,0.0,25.733333333333334,2827,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,D,nonparticipants_only,,,10,0,10,0,0,0,0.20161998459193667,0.18941152598612704,0.433587354966185,0.0020164289532121787,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000005,,,7.0,0.09641873278236908,57.0,0.7851239669421483,0.0,0.0,0.007847948636499853,0.12280701754385964,0.0,0,7,11,27,,14,57,22,6.000000000000003,0.08264462809917353,2.6,0.03581267217630851,30,13,24
74,D,all_agents,,,40,30,10,0,20,10,0.3783590941607168,0.23422064086249827,0.9691176208361796,0.07232631391673108,445,30,0.75,0,0.0,0.0,32.05,2868,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,D,participants_only,,,30,30,0,0,20,10,0.4371043424157277,0.24482105662995576,0.9691176208361796,0.08197746270245052,445,30,1.0,0,0.0,0.0,26.066666666666666,2868,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,D,nonparticipants_only,,,10,0,10,0,0,0,0.20212334939568388,0.1901759319614073,0.4314194181913541,0.001960817249058358,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000007,,,12.5,0.1768033946251766,47.0,0.6647807637906641,0.0,0.0,0.006558294168327124,0.0851063829787234,0.0,0,4,48,15,,25,47,29,6.000000000000003,0.08486562942008481,5.200000000000002,0.0735502121640735,30,26,33
75,D,all_agents,,,40,30,10,0,20,10,0.37976923388035505,0.23304953765818576,0.9703529160027324,0.07322802537919612,457,30,0.75,0,0.0,0.0,31.8,2922,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,D,participants_only,,,30,30,0,0,20,10,0.43881795069380447,0.245032895307577,0.9703529160027324,0.08305427517524895,457,30,1.0,0,0.0,0.0,25.733333333333334,2922,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,D,nonparticipants_only,,,10,0,10,0,0,0,0.202623083440007,0.190943100238656,0.4292623211003973,0.0019082645032584005,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000005,,,7.0,0.09641873278236908,57.0,0.7851239669421483,0.0,0.0,0.0076383163395873765,0.21052631578947367,0.0,0,12,11,27,,14,57,20,6.000000000000003,0.08264462809917353,2.6,0.03581267217630851,30,13,21
76,D,all_agents,,,40,30,10,0,20,10,0.38066783081016003,0.23410755580803125,0.9715387993626231,0.07354250884281338,461,30,0.75,0,0.0,0.0,32.05,2963,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,D,participants_only,,,30,30,0,0,20,10,0.4398506913915659,0.24485514449054907,0.9715387993626231,0.08342670034480985,461,30,1.0,0,0.0,0.0,26.066666666666666,2963,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,D,nonparticipants_only,,,10,0,10,0,0,0,0.20311924906594248,0.1916358635490833,0.4271160094948953,0.001858602497646488,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000006,,,12.5,0.17730496453900696,47.0,0.6666666666666661,0.0,0.0,0.006422466269290654,0.0851063829787234,0.0,0,4,47,16,,25,47,29,6.000000000000003,0.08510638297872337,5.000000000000002,0.0709219858156028,30,25,32
77,D,all_agents,,,40,30,10,0,20,10,0.381954004609184,0.23293701802899108,0.9726772473881182,0.07443888164575418,465,30,0.75,0,0.0,0.0,31.8,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,D,participants_only,,,30,30,0,0,20,10,0.4414010452744396,0.24655598437593007,0.9726772473881182,0.08451332077516258,465,30,1.0,0,0.0,0.0,25.733333333333334,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,D,nonparticipants_only,,,10,0,10,0,0,0,0.20361288261341748,0.19258526166262924,0.4249804294474208,0.0018081565312504783,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.10000000000005,,,6.5,0.09015256588072115,57.0,0.790568654646324,0.0,0.0,0.007303579552401999,0.07017543859649122,0.0,0,4,11,27,,13,57,19,6.000000000000003,0.08321775312066572,2.6,0.036061026352288465,30,13,20
78,D,all_agents,,,40,30,10,0,20,10,0.3827507160506553,0.23389240751506551,0.9737701574925935,0.07473931408461765,471,30,0.75,0,0.0,0.0,32.05,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,D,participants_only,,,30,30,0,0,20,10,0.4422998681477264,0.24863090041455038,0.9737701574925935,0.08488149120588966,471,30,1.0,0,0.0,0.0,26.066666666666666,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,D,nonparticipants_only,,,10,0,10,0,0,0,0.20410325975944227,0.19298846351227286,0.4228555273001837,0.0017595645350404383,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000007,,,12.5,0.1768033946251766,47.0,0.6647807637906641,0.0,0.0,0.006075843336246454,0.1276595744680851,0.0,0,6,47,16,,25,47,29,6.000000000000003,0.08486562942008481,5.200000000000002,0.0735502121640735,30,26,32
79,D,all_agents,,,40,30,10,0,20,10,0.3839033299540916,0.23272294547749017,0.9748193511928898,0.07558427874565618,482,30,0.75,0,0.0,0.0,31.8,3109,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,D,participants_only,,,30,30,0,0,20,10,0.4436740681415457,0.24883749060383947,0.9748193511928898,0.08591879569159275,482,30,1.0,0,0.0,0.0,25.733333333333334,3109,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,D,nonparticipants_only,,,10,0,10,0,0,0,0.2045911153917294,0.1933841392531095,0.4207412496636828,0.001710234186168322,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.10000000000005,,,6.5,0.09015256588072115,57.0,0.790568654646324,0.0,0.0,0.006865535230864597,0.19298245614035087,0.0,0,11,11,27,,13,57,18,6.000000000000003,0.08321775312066572,2.6,0.036061026352288465,30,13,19
80,D,all_agents,,,40,30,10,0,20,10,0.3847544651412375,0.23328489961807414,0.9758265771451742,0.07590217948343182,489,30,0.75,0,0.0,0.0,32.05,3152,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,D,participants_only,,,30,30,0,0,20,10,0.44464748524324466,0.2480644055226718,0.9758265771451742,0.08629953766394605,489,30,1.0,0,0.0,0.0,26.066666666666666,3152,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,D,nonparticipants_only,,,10,0,10,0,0,0,0.2050754048352161,0.1940959100322187,0.4186375434153644,0.0016640186586160035,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
