step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
19,C,all_agents,,,40,29,10,1,29,0,0.2675094433905876,0.2118284191387638,0.7609713755136247,0.021857880098795034,110,30,0.75,0,0.0,0.0,31.85,641,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,29,0,1,29,0,0.29253578045930045,0.23655051035382768,0.7609713755136247,0.02425273248687769,110,30,1.0,0,0.0,0.0,25.8,641,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.1924304321844487,0.16600810468209298,0.4370552157464527,0.007157512369625043,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.90000000000009,0.1,0.0011376564277588157,20.0,0.22753128555176313,57.0,0.6484641638225249,0.0,0.0,0.013318956017710416,0.08771929824561403,0.0,0,5,13,23,1,40,57,37,5.600000000000002,0.06370875995449371,5.200000000000002,0.059158134243458435,28,26,41
20,C,all_agents,,,40,29,10,1,29,0,0.27131982782009095,0.21249947016841303,0.7705325204930797,0.023031515382715983,113,30,0.75,0,0.0,0.0,32.05,678,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,29,0,1,29,0,0.2974188361521721,0.23988876493609645,0.7705325204930797,0.025678347591461138,113,30,1.0,0,0.0,0.0,26.066666666666666,678,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.19302280282384773,0.16576707263473284,0.4348699396677204,0.00691711992546406,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000009,,,18.5,0.23447401774397944,49.0,0.6210392902408104,0.0,0.0,0.013814500571863024,0.061224489795918366,0.0,0,3,13,43,,37,49,34,6.000000000000003,0.0760456273764258,5.400000000000002,0.06844106463878322,30,27,33
20,C,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,29,10,1,29,0,0.27543923335551135,0.21276000694177227,0.7797112196733565,0.02400322385795681,120,30,0.75,0,0.0,0.0,31.85,714,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,29,0,1,29,0,0.30271584464021395,0.24132304204440488,0.7797112196733565,0.02679891787185181,120,30,1.0,0,0.0,0.0,25.8,714,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.19360939950140335,0.16514474398171192,0.4326955899693818,0.00668797953815059,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.3000000000001,,,19.5,0.22336769759450148,57.0,0.652920962199312,0.0,0.0,0.013281488393971818,0.12280701754385964,0.0,0,7,15,23,,39,57,37,5.8000000000000025,0.06643757159221073,5.000000000000002,0.057273768613974756,29,25,41
22,C,all_agents,,,40,29,10,1,29,0,0.2796304890260914,0.21671836363874664,0.7885227708864223,0.02524225379608711,128,30,0.75,0,0.0,0.0,32.05,759,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,29,0,1,29,0,0.308110104344313,0.2439925859086283,0.7885227708864223,0.028257083259483964,128,30,1.0,0,0.0,0.0,26.066666666666666,759,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.19419164307142645,0.164506909116087,0.4305321120195349,0.006464703541809926,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.20000000000007,,,17.0,0.22020725388601015,49.0,0.6347150259067351,0.0,0.0,0.015374165282626398,0.16326530612244897,0.0,0,8,14,43,,34,49,33,6.000000000000003,0.07772020725388597,5.200000000000002,0.06735751295336784,30,26,32
23,C,all_agents,,,40,30,10,0,30,0,0.28354257908061736,0.21725578582369365,0.7969818600509654,0.02634755441783905,134,30,0.75,0,0.0,0.0,31.85,796,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,30,0,0,30,0,0.3131336993199278,0.24950736579580723,0.7969818600509654,0.029544682493797658,134,30,1.0,0,0.0,0.0,25.8,796,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.19476921836268626,0.1674639674892743,0.42837945145943723,0.006248557425755336,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
