step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
51,B,nonparticipants_only,,,10,0,10,0,0,0,0.1978952452400535,0.1926730347450116,0.40133902550191547,0.0021901701032363374,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.10000000000008,,,56.0,0.6905055487053015,14.5,0.17879161528976556,0.0,0.0,0.008647428428100973,0.125,0.0,0,7,17,19,,56,29,31,6.000000000000003,0.07398273736128233,4.600000000000001,0.056720098643649776,30,23,40
52,B,all_agents,,,40,30,10,0,23,7,0.3538726317989657,0.22765399339622538,0.9153928304836554,0.0590363923117195,314,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,B,participants_only,,,30,30,0,0,23,7,0.40568903970931913,0.2663988664888925,0.9153928304836554,0.06726819468492008,314,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,B,nonparticipants_only,,,10,0,10,0,0,0,0.19842340806790537,0.19247756497200483,0.3993323303744059,0.002121703647332089,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,,,51.0,0.6882591093117402,12.5,0.1686909581646422,0.0,0.0,0.00828831484850512,0.0392156862745098,0.0,0,2,17,34,,51,25,26,6.000000000000003,0.08097165991902829,4.600000000000001,0.06207827260458835,30,23,25
53,B,all_agents,,,40,30,10,0,23,7,0.3557943826443363,0.2277460479085351,0.9187771172643092,0.05975155297274056,321,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,B,participants_only,,,30,30,0,0,23,7,0.4080765751477947,0.2653490602147702,0.9187771172643092,0.06804955555373017,321,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,B,nonparticipants_only,,,10,0,10,0,0,0,0.19894780513396126,0.1933814592667759,0.3973356687225339,0.0020564133941475852,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,,,56.0,0.6947890818858554,14.0,0.17369727047146385,0.0,0.0,0.008249103480551172,0.125,0.0,0,7,17,19,,56,28,31,6.000000000000003,0.0744416873449131,4.600000000000001,0.05707196029776671,30,23,40
54,B,all_agents,,,40,30,10,0,22,8,0.35735051930402334,0.22781199042226705,0.9220260325737368,0.06062622544850621,329,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,B,participants_only,,,30,30,0,0,22,8,0.40997774148522653,0.264877874199163,0.9220260325737368,0.0690921894326184,329,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,B,nonparticipants_only,,,10,0,10,0,0,0,0.19946885276041376,0.19349050198202883,0.39534899037892124,0.0019928393220529543,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000007,,,51.0,0.692934782608695,12.0,0.16304347826086943,0.0,0.0,0.007979593029157997,0.1568627450980392,0.0,0,8,17,34,,51,24,26,6.000000000000003,0.08152173913043474,4.600000000000001,0.062499999999999965,30,23,23
55,B,all_agents,,,40,30,10,0,22,8,0.35909237941709155,0.23061255215776877,0.9251449912707873,0.061295917702120756,338,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2126,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,B,participants_only,,,30,30,0,0,22,8,0.4121276768501882,0.26550323782984225,0.9251449912707873,0.06983315899547436,338,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2126,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,B,nonparticipants_only,,,10,0,10,0,0,0,0.1999864871178014,0.19383644730422067,0.39337224542702665,0.0019312805362555017,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,,,56.0,0.6947890818858554,14.0,0.17369727047146385,0.0,0.0,0.007728586565633922,0.16071428571428573,0.0,0,9,17,19,,56,28,31,6.000000000000003,0.0744416873449131,4.600000000000001,0.05707196029776671,30,23,40
56,B,all_agents,,,40,30,10,0,22,8,0.36064323394143555,0.23100059838562076,0.9281391916199558,0.06212497290872794,347,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,B,participants_only,,,30,30,0,0,22,8,0.41402417275693587,0.2654725776137256,0.9281391916199558,0.07081091883908973,347,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,B,nonparticipants_only,,,10,0,10,0,0,0,0.20050041749493472,0.19608096285629728,0.3914053841998915,0.001872839571752388,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.30000000000007,,,51.0,0.6864064602960963,12.5,0.168236877523553,0.0,0.0,0.007888246229711609,0.17647058823529413,0.0,0,9,16,35,,51,25,27,6.000000000000003,0.08075370121130548,4.800000000000002,0.06460296096904437,30,24,24
57,B,all_agents,,,40,30,10,0,20,10,0.3624168767006481,0.23040065214351618,0.9310136239551576,0.06280235104763553,352,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,B,participants_only,,,30,30,0,0,20,10,0.4162188088079019,0.26510187704062904,0.9310136239551576,0.071552567494233,352,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,B,nonparticipants_only,,,10,0,10,0,0,0,0.20101108037888685,0.19587584427632745,0.38944835727889204,0.0018159269261605567,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000007,,,56.0,0.7035175879396979,13.0,0.16331658291457274,0.0,0.0,0.007963172738106266,0.08928571428571429,0.0,0,5,18,19,,56,26,31,6.000000000000003,0.07537688442211052,4.600000000000001,0.05778894472361806,30,23,40
58,B,all_agents,,,40,30,10,0,20,10,0.36407180555166413,0.23026981094740953,0.9337730789969513,0.06367057779280624,359,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2261,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,B,participants_only,,,30,30,0,0,20,10,0.4182563162480601,0.26398254632825524,0.9337730789969513,0.0725631333239555,359,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2261,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,B,nonparticipants_only,,,10,0,10,0,0,0,0.20151827346247606,0.19568711894045354,0.3875011154924976,0.0017613768064642515,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.30000000000007,,,51.0,0.6957708049113227,11.5,0.15688949522510218,0.0,0.0,0.00839467335750709,0.13725490196078433,0.0,0,7,17,35,,51,23,27,6.000000000000003,0.08185538881309683,4.800000000000002,0.06548431105047745,30,24,24
59,B,all_agents,,,40,30,10,0,20,10,0.36590750232681957,0.22981308375872134,0.9364221558370732,0.06436194226615559,362,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,B,participants_only,,,30,30,0,0,20,10,0.4205359247298198,0.2671527796788862,0.9364221558370732,0.07330939228303815,362,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,B,nonparticipants_only,,,10,0,10,0,0,0,0.20202223511781894,0.19655982550654372,0.38556360991503513,0.0017084178046204977,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.40000000000006,,,56.0,0.7142857142857137,12.0,0.15306122448979578,0.0,0.0,0.008320307912097842,0.05357142857142857,0.0,0,3,20,18,,56,24,30,6.000000000000003,0.07653061224489793,4.400000000000001,0.05612244897959181,30,22,39
60,B,all_agents,,,40,30,10,0,20,10,0.3673773961839426,0.22953679699586105,0.9389652696035903,0.06518920392284712,372,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,B,participants_only,,,30,30,0,0,20,10,0.4223288613451447,0.26710674101366455,0.9389652696035903,0.07428797860362149,372,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,B,nonparticipants_only,,,10,0,10,0,0,0,0.20252300070033621,0.1968642395527525,0.38363579186545993,0.0016569176001702652,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.80000000000007,,,51.0,0.70054945054945,11.0,0.15109890109890095,0.0,0.0,0.007880768638403835,0.19607843137254902,0.0,0,10,18,35,,51,22,27,6.000000000000003,0.08241758241758237,4.800000000000002,0.0659340659340659,30,24,24
60,B,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,all_agents,,,40,30,10,0,20,10,0.369234078585858,0.22878088153346754,0.9414066588194466,0.06584790187615443,380,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,participants_only,,,30,30,0,0,20,10,0.4246387671241133,0.27098650681825265,0.9414066588194466,0.07498217772796978,380,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,nonparticipants_only,,,10,0,10,0,0,0,0.20302001297109198,0.1979114673768516,0.38171761290613265,0.0016089201764554156,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000007,,,56.0,0.72072072072072,11.5,0.14800514800514786,0.0,0.0,0.008490682524467162,0.14285714285714285,0.0,0,8,21,17,,56,23,30,6.000000000000003,0.07722007722007718,4.200000000000001,0.054054054054054015,30,21,39
62,B,all_agents,,,40,30,10,0,20,10,0.37078552063618736,0.22865645055197348,0.9437503924666688,0.06663072525391715,388,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,B,participants_only,,,30,30,0,0,20,10,0.4265426127278668,0.2704946448949651,0.9437503924666688,0.07588523092684482,388,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,B,nonparticipants_only,,,10,0,10,0,0,0,0.20351424436114893,0.1992110620002505,0.379809024841602,0.0015609684128938175,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000007,,,51.0,0.7024793388429745,11.0,0.15151515151515138,0.0,0.0,0.008193951472944357,0.1568627450980392,0.0,0,8,19,34,,51,22,27,6.000000000000003,0.08264462809917351,4.600000000000001,0.06336088154269968,30,23,24
63,B,all_agents,,,40,30,10,0,20,10,0.3726207103163585,0.2287671796740324,0.9460003767680021,0.06734596860389493,394,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2501,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,B,participants_only,,,30,30,0,0,20,10,0.42882589236397023,0.271045888450921,0.9460003767680021,0.07665351426600008,394,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2501,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,B,nonparticipants_only,,,10,0,10,0,0,0,0.2040051641735233,0.19923517495884752,0.377909979717394,0.0015150617495173783,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.00000000000007,,,56.0,0.7368421052631572,10.0,0.13157894736842093,0.0,0.0,0.008681545330131133,0.10714285714285714,0.0,0,6,23,16,,56,20,30,6.000000000000003,0.0789473684210526,4.000000000000001,0.05263157894736838,30,20,39
64,B,all_agents,,,40,30,10,0,20,10,0.3739437181586782,0.23022481325679905,0.948160361697282,0.06809974337101399,397,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2548,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,B,participants_only,,,30,30,0,0,20,10,0.43042729708861727,0.2709734301722899,0.948160361697282,0.07754791803427111,397,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2548,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,B,nonparticipants_only,,,10,0,10,0,0,0,0.20449298136886127,0.19977957563680102,0.376020429818807,0.0014704831164268242,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000008,,,51.0,0.7024793388429744,11.0,0.15151515151515135,0.0,0.0,0.00746151355231519,0.058823529411764705,0.0,0,3,19,34,,51,22,27,6.000000000000003,0.0826446280991735,4.600000000000001,0.06336088154269967,30,23,24
65,B,all_agents,,,40,30,10,0,18,12,0.3753419397212816,0.22952758312964583,0.9502339472293907,0.0688365342730107,403,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2596,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,B,participants_only,,,30,30,0,0,18,12,0.43213017191135183,0.2696185630214285,0.9502339472293907,0.07840612420695828,403,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2596,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,B,nonparticipants_only,,,10,0,10,0,0,0,0.20497724315107063,0.20010112093302693,0.374140327669713,0.0014289246878879454,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.50000000000006,,,56.0,0.7516778523489928,8.5,0.11409395973154354,0.0,0.0,0.007509314602319948,0.10714285714285714,0.0,0,6,24,15,,56,17,30,6.000000000000003,0.08053691275167783,4.000000000000001,0.053691275167785206,30,20,38
66,B,all_agents,,,40,30,10,0,19,11,0.37643094870933874,0.22947865430344128,0.952224589340215,0.06952543516616419,410,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,B,participants_only,,,30,30,0,0,19,11,0.43342189110332013,0.2686286819886323,0.952224589340215,0.07924544533044701,410,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,B,nonparticipants_only,,,10,0,10,0,0,0,0.20545812152739445,0.20196837203320825,0.37226962603136443,0.0013897944938664115,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.10000000000008,,,51.0,0.707350901525658,10.5,0.1456310679611649,0.0,0.0,0.006768366223355151,0.13725490196078433,0.0,0,7,19,34,,51,21,27,6.000000000000003,0.08321775312066569,4.600000000000001,0.06380027739251035,30,23,24
67,B,all_agents,,,40,30,10,0,18,12,0.3778431670669457,0.2287158175179393,0.9541356057666064,0.07022764112050028,415,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,B,participants_only,,,30,30,0,0,18,12,0.4351454025139167,0.26728553857868914,0.9541356057666064,0.08005263357958654,415,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,B,nonparticipants_only,,,10,0,10,0,0,0,0.2059364607260327,0.20313017858726123,0.3704082779012076,0.0013501094966002932,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.30000000000007,,,56.0,0.7537012113055175,8.5,0.11440107671601604,0.0,0.0,0.007584394548121853,0.08928571428571429,0.0,0,5,24,14,,56,17,29,6.000000000000003,0.08075370121130548,3.800000000000001,0.05114401076716013,30,19,38
68,B,all_agents,,,40,30,10,0,18,12,0.37904351551332255,0.22857003329414433,0.9559701815359422,0.07094624728057301,420,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2736,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,B,participants_only,,,30,30,0,0,18,12,0.43658745435706053,0.26683227733746784,0.9559701815359422,0.08091246656023444,420,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2736,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,B,nonparticipants_only,,,10,0,10,0,0,0,0.20641169898210843,0.2031535765485454,0.36855623651170155,0.0013119306697663665,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.40000000000008,,,51.0,0.7142857142857135,10.0,0.14005602240896345,0.0,0.0,0.007240159696642257,0.09803921568627451,0.0,0,5,20,34,,51,20,27,6.000000000000003,0.0840336134453781,4.400000000000001,0.06162464985994393,30,22,24
69,B,all_agents,,,40,30,10,0,18,12,0.3803712312485134,0.2279989182210876,0.9577313742745045,0.07165529506154338,429,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,B,participants_only,,,30,30,0,0,18,12,0.438200283807375,0.26549811595078043,0.9577313742745045,0.08173877630502972,429,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,B,nonparticipants_only,,,10,0,10,0,0,0,0.2068840735719288,0.2036818346606551,0.36671345532914307,0.001274459492817475,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000007,,,56.0,0.7608695652173906,8.0,0.10869565217391294,0.0,0.0,0.007406573077510478,0.16071428571428573,0.0,0,9,25,13,,56,16,28,6.000000000000003,0.08152173913043474,3.600000000000001,0.04891304347826084,30,18,37
70,B,all_agents,,,40,30,10,0,18,12,0.3814054238037495,0.227744392879151,0.9594221193035243,0.0723443418606444,433,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,B,participants_only,,,30,30,0,0,18,12,0.4394228601981516,0.26604179646946724,0.9594221193035243,0.08258189274729257,433,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,B,nonparticipants_only,,,10,0,10,0,0,0,0.20735311462054348,0.20409309799443898,0.3648798880524973,0.0012394140913580805,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.40000000000006,,,51.0,0.7142857142857136,10.0,0.14005602240896348,0.0,0.0,0.006696371486522611,0.0784313725490196,0.0,0,4,20,33,,51,20,26,6.000000000000003,0.08403361344537812,4.400000000000001,0.06162464985994394,30,22,24
70,B,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,all_agents,,,40,30,10,0,18,12,0.3826640183918771,0.22732272354979247,0.9610452345313834,0.0729970423437964,440,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2879,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,participants_only,,,30,30,0,0,18,12,0.44094565759980386,0.26471158748712,0.9610452345313834,0.08334041736576772,440,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2879,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,nonparticipants_only,,,10,0,10,0,0,0,0.20781910076809662,0.20578101106302732,0.36305548861223486,0.0012059236527270415,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000007,,,56.0,0.7608695652173906,8.0,0.10869565217391294,0.0,0.0,0.007190211936689594,0.125,0.0,0,7,25,13,,56,16,28,6.000000000000003,0.08152173913043474,3.600000000000001,0.04891304347826084,30,18,37
72,B,all_agents,,,40,30,10,0,18,12,0.38375397355322705,0.22868460118136008,0.962603425150128,0.07369344863658747,444,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,2928,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,B,participants_only,,,30,30,0,0,18,12,0.44224449003034033,0.26514073940395877,0.962603425150128,0.08418251444837117,444,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,2928,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,B,nonparticipants_only,,,10,0,10,0,0,0,0.20828242412188736,0.20618274836808814,0.36124021116917365,0.0011725649881229316,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,B,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000006,,,51.0,0.7234042553191483,9.5,0.13475177304964528,0.0,0.0,0.007003985450892001,0.0784313725490196,0.0,0,4,21,33,,51,19,25,6.000000000000003,0.08510638297872337,4.000000000000001,0.05673758865248223,30,20,23
73,B,all_agents,,,40,30,10,0,18,12,0.38499309687366623,0.22800911128596502,0.9640992881441228,0.07436930520350031,451,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,2977,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,B,participants_only,,,30,30,0,0,18,12,0.4437431860679863,0.263815035706939,0.9640992881441228,0.08497267978415464,451,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,2977,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,B,nonparticipants_only,,,10,0,10,0,0,0,0.20874282929070623,0.2066094612244488,0.35943401011332776,0.0011403056974506394,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000005,,,56.0,0.7608695652173908,8.0,0.10869565217391297,0.0,0.0,0.007137107997045042,0.125,0.0,0,7,25,13,,56,16,28,6.000000000000003,0.08152173913043476,3.600000000000001,0.04891304347826085,30,18,37
74,B,all_agents,,,40,30,10,0,18,12,0.385872854039302,0.22874690100074951,0.9655353166183579,0.0749777589832094,461,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,3022,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,B,participants_only,,,30,30,0,0,18,12,0.4447636734066182,0.2637666591470117,0.9655353166183579,0.0857281978114648,461,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,3022,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,B,nonparticipants_only,,,10,0,10,0,0,0,0.20920039593735348,0.2064378934015103,0.35763684006276114,0.0011088992293968075,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,B,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000006,,,51.0,0.7234042553191483,9.5,0.13475177304964528,0.0,0.0,0.006303284680277874,0.19607843137254902,0.0,0,10,21,32,,51,19,24,6.000000000000003,0.08510638297872337,4.000000000000001,0.05673758865248223,30,20,23
75,B,all_agents,,,40,30,10,0,16,14,0.38695310673697175,0.22825071906527167,0.9669139039536235,0.07560359458675239,465,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,B,participants_only,,,30,30,0,0,16,14,0.4460525239637655,0.26244782585127663,0.9669139039536235,0.08647403916837099,465,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,B,nonparticipants_only,,,10,0,10,0,0,0,0.20965485505659068,0.20741747502374758,0.35584865586244735,0.0010793674433369474,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000007,,,56.0,0.7608695652173906,8.0,0.10869565217391294,0.0,0.0,0.006626140441943544,0.07142857142857142,0.0,0,4,25,12,,56,16,27,6.000000000000003,0.08152173913043474,3.600000000000001,0.04891304347826084,30,18,37
76,B,all_agents,,,40,30,10,0,16,14,0.38797355059963634,0.2283532934247079,0.9682373477954785,0.07623415382071502,473,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,3119,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,B,participants_only,,,30,30,0,0,16,14,0.4472625500765407,0.2627746527775916,0.9682373477954785,0.08723461938781756,473,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,3119,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,B,nonparticipants_only,,,10,0,10,0,0,0,0.2101065521689232,0.2085701993788914,0.3540694125831351,0.0010505316117390058,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,B,step_totals,,,,,,,,,,,,,,,,,,,,,70.30000000000007,,,51.0,0.7254623044096721,9.5,0.135135135135135,0.0,0.0,0.006813770312810559,0.1568627450980392,0.0,0,8,21,32,,51,19,24,6.000000000000003,0.08534850640113793,3.800000000000001,0.054054054054054015,30,19,23
77,B,all_agents,,,40,30,10,0,16,14,0.38922069507312856,0.22778679936241863,0.9695078538836595,0.07685557003514708,480,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,3169,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,B,participants_only,,,30,30,0,0,16,14,0.4487757365208638,0.2614607795137036,0.9695078538836595,0.08794615493528311,480,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,3169,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,B,nonparticipants_only,,,10,0,10,0,0,0,0.21055557072992287,0.20971261477099784,0.35229906552021945,0.0010221797926414555,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.40000000000006,,,56.0,0.7629427792915525,8.0,0.10899182561307892,0.0,0.0,0.0072001396688561,0.125,0.0,0,7,25,12,,56,16,26,6.000000000000003,0.08174386920980924,3.400000000000001,0.04632152588555855,30,17,35
78,B,all_agents,,,40,30,10,0,16,14,0.3901477560325332,0.22823271697099062,0.970727539728313,0.07747938848397139,486,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,3218,,,,,,,,,,,,,,,,,,,,,,,,,,,
