step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
50,A,all_agents,,,40,30,10,0,25,5,0.3406746419754911,0.24863665261553808,0.9255917164119648,0.05293678740530271,312,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,participants_only,,,30,30,0,0,25,5,0.3853527005025352,0.2651691194694916,0.9255917164119648,0.06034051500078308,312,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,nonparticipants_only,,,10,0,10,0,0,0,0.20664046639435882,0.18829819677201629,0.5489893777525298,0.0067720576539098696,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.60000000000008,16.0,0.21447721179624643,,,0.0,0.0,47.0,0.6300268096514738,0.008373390783696423,0.0851063829787234,0.0,0,4,12,50,32,,32,47,5.600000000000002,0.07506702412868628,6.000000000000003,0.08042895442359245,28,30,41
50,A,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,all_agents,,,40,30,10,0,25,5,0.3424788055229996,0.25253633749947424,0.9285680477554862,0.05366727884559902,315,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,participants_only,,,30,30,0,0,25,5,0.3875970233817977,0.2701872586513667,0.9285680477554862,0.061203335186072086,315,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,nonparticipants_only,,,10,0,10,0,0,0,0.20712415194660558,0.18802752472015294,0.5462444308637671,0.006631266831132302,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.50000000000007,14.5,0.18709677419354823,,,0.0,0.0,53.0,0.6838709677419349,0.008134150269321534,0.05660377358490566,0.0,0,3,20,29,29,,33,53,4.000000000000001,0.05161290322580642,6.000000000000003,0.07741935483870964,20,30,40
52,A,all_agents,,,40,30,10,0,25,5,0.3442230141444254,0.25151964264490395,0.9314253258452667,0.05437155963962033,322,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,A,participants_only,,,30,30,0,0,25,5,0.38976242995986704,0.27069201754658256,0.9314253258452667,0.06203580094298531,322,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,A,nonparticipants_only,,,10,0,10,0,0,0,0.20760476669810046,0.18764634916459427,0.5435132087094482,0.006492775015785021,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.60000000000008,16.0,0.21447721179624643,,,0.0,0.0,47.0,0.6300268096514738,0.008376477482853561,0.14893617021276595,0.0,0,7,12,50,32,,32,47,5.600000000000002,0.07506702412868628,6.000000000000003,0.08042895442359245,28,30,41
53,A,all_agents,,,40,30,10,0,25,5,0.3461985289344231,0.25159237308607474,0.9341683128114561,0.05511919683644088,327,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,A,participants_only,,,30,30,0,0,25,5,0.39223727458433244,0.2704457558247272,0.9341683128114561,0.06289508534612169,327,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,A,nonparticipants_only,,,10,0,10,0,0,0,0.20808229198469522,0.1896437367526193,0.540795642665901,0.006356738095193905,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000007,14.0,0.18181818181818166,,,0.0,0.0,53.0,0.6883116883116877,0.008758747504503906,0.09433962264150944,0.0,0,5,20,29,28,,33,53,4.000000000000001,0.05194805194805191,6.000000000000003,0.07792207792207788,20,30,40
54,A,all_agents,,,40,30,10,0,24,6,0.34774933846421324,0.25033441122064437,0.9368015802989978,0.05577011044835919,334,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,A,participants_only,,,30,30,0,0,24,6,0.3941468309785841,0.27296906558603284,0.9368015802989978,0.06367500355745907,334,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,A,nonparticipants_only,,,10,0,10,0,0,0,0.2085568609211007,0.191661035923736,0.5380916644525715,0.006222703381606335,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,15.5,0.20917678812415633,,,0.0,0.0,47.0,0.6342780026990547,0.007845576958085515,0.14893617021276595,0.0,0,7,12,50,31,,32,47,5.600000000000002,0.07557354925775973,6.000000000000003,0.08097165991902829,28,30,41
55,A,all_agents,,,40,30,10,0,24,6,0.34942871688713467,0.2506691400113356,0.9393295170870379,0.05649402882545669,340,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,A,participants_only,,,30,30,0,0,24,6,0.39622897495256937,0.2745745760324274,0.9393295170870379,0.0645334339743231,340,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,A,nonparticipants_only,,,10,0,10,0,0,0,0.2090279426908304,0.19259052720245795,0.5354012061303086,0.006092643518961966,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.30000000000008,13.5,0.17693315858453454,,,0.0,0.0,53.0,0.6946264744429874,0.007938368741964715,0.11320754716981132,0.0,0,6,21,28,27,,32,53,3.800000000000001,0.0498034076015727,6.000000000000003,0.07863695937090427,19,30,40
56,A,all_agents,,,40,30,10,0,24,6,0.3511488679463662,0.2505066981794267,0.9417563364035564,0.0571511939332849,346,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,A,participants_only,,,30,30,0,0,24,6,0.3983666107084391,0.27400010731178104,0.9417563364035564,0.06529477080033795,346,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,A,nonparticipants_only,,,10,0,10,0,0,0,0.2094956396601471,0.1923278811167556,0.532724200099657,0.005966280553582163,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,15.5,0.20917678812415633,,,0.0,0.0,47.0,0.6342780026990547,0.008413574670260536,0.1276595744680851,0.0,0,6,12,50,31,,32,47,5.600000000000002,0.07557354925775973,6.000000000000003,0.08097165991902829,28,30,41
57,A,all_agents,,,40,30,10,0,24,6,0.3528233810601658,0.252438618548369,0.9440860829474141,0.05781272786869038,353,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,A,participants_only,,,30,30,0,0,24,6,0.4004445541868511,0.27364560029719043,0.9440860829474141,0.06606456113301172,353,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,A,nonparticipants_only,,,10,0,10,0,0,0,0.20995986168011013,0.19190838255162862,0.5300605790991587,0.005843914516185603,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000007,13.0,0.171503957783641,,,0.0,0.0,53.0,0.6992084432717672,0.008011648535228047,0.1320754716981132,0.0,0,7,21,28,26,,32,53,3.800000000000001,0.050131926121372,6.000000000000003,0.07915567282321896,19,30,40
58,A,all_agents,,,40,30,10,0,24,6,0.35435127092701874,0.25342504873389415,0.9463226396295176,0.058440074829865206,359,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,A,participants_only,,,30,30,0,0,24,6,0.4023278423625024,0.27487386102311184,0.9463226396295176,0.06680572381277954,359,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,A,nonparticipants_only,,,10,0,10,0,0,0,0.21042155662056775,0.1940866376866983,0.5274102762036629,0.005722111000673407,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,A,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,15.0,0.20380434782608672,,,0.0,0.0,47.0,0.6385869565217385,0.007884892668212509,0.1276595744680851,0.0,0,6,13,49,30,,32,47,5.600000000000002,0.07608695652173908,6.000000000000003,0.08152173913043473,28,30,41
59,A,all_agents,,,40,30,10,0,24,6,0.35612398113866095,0.2541715174785677,0.9484697340443369,0.05909772037700308,368,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,A,participants_only,,,30,30,0,0,24,6,0.40453851486108205,0.2746728629378462,0.9484697340443369,0.06755369802752967,368,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,A,nonparticipants_only,,,10,0,10,0,0,0,0.2108803799713976,0.1961882822035114,0.5247732248226445,0.005602182518709891,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.20000000000007,12.0,0.15957446808510622,,,0.0,0.0,53.0,0.7047872340425525,0.008441414653620144,0.16981132075471697,0.0,0,9,20,28,24,,32,53,4.200000000000001,0.0558510638297872,6.000000000000003,0.07978723404255315,21,30,39
60,A,all_agents,,,40,30,10,0,24,6,0.3575478715342083,0.25424515052755986,0.9505309446825634,0.05963850096983653,374,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2158,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,A,participants_only,,,30,30,0,0,24,6,0.40628509469603014,0.2750602337810145,0.9505309446825634,0.0681885278558966,374,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2158,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,A,nonparticipants_only,,,10,0,10,0,0,0,0.21133620204874262,0.1967553333469687,0.5221493586985313,0.005484617253353531,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,A,step_totals,,,,,,,,,,,,,,,,,,,,,73.10000000000008,14.5,0.19835841313269473,,,0.0,0.0,47.0,0.6429548563611485,0.007637268649991355,0.1276595744680851,0.0,0,6,13,49,29,,32,47,5.600000000000002,0.07660738714090282,6.000000000000003,0.08207934336525302,28,30,41
60,A,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,A,all_agents,,,40,30,10,0,24,6,0.359240252634832,0.2538434551590225,0.9525097068952608,0.0602959584063407,381,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2201,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,A,participants_only,,,30,30,0,0,24,6,0.40839095490170413,0.27368493261210947,0.9525097068952608,0.06894052942371756,381,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2201,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,A,nonparticipants_only,,,10,0,10,0,0,0,0.21178814583421543,0.19650047524152386,0.5195386119050386,0.005372746954289572,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000007,12.0,0.15999999999999984,,,0.0,0.0,53.0,0.706666666666666,0.008221542519342448,0.1320754716981132,0.0,0,7,21,28,24,,32,53,4.000000000000001,0.053333333333333295,6.000000000000003,0.07999999999999996,20,30,39
62,A,all_agents,,,40,30,10,0,24,6,0.3606128899804208,0.2542488107833165,0.9544093186194504,0.0608612578785662,386,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,A,participants_only,,,30,30,0,0,24,6,0.4100714234638493,0.2730286549357436,0.9544093186194504,0.06960954604409082,386,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,A,nonparticipants_only,,,10,0,10,0,0,0,0.21223728953013526,0.19715249630377912,0.5169409188455134,0.005262634970015292,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000008,14.0,0.19283746556473808,,,0.0,0.0,47.0,0.6473829201101922,0.007559951488375076,0.10638297872340426,0.0,0,5,13,48,28,,31,47,5.600000000000002,0.07713498622589526,6.000000000000003,0.0826446280991735,28,30,41
63,A,all_agents,,,40,30,10,0,23,7,0.3622968752001281,0.2540222447187218,0.9562329458746724,0.061570853867576915,393,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2287,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,A,participants_only,,,30,30,0,0,23,7,0.4121680211698625,0.2716635116610649,0.9562329458746724,0.07042761597536691,393,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2287,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,A,nonparticipants_only,,,10,0,10,0,0,0,0.21268343729092484,0.19926208850322763,0.5143562142512859,0.005154993140192228,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.70000000000007,11.5,0.15394912985274417,,,0.0,0.0,53.0,0.7095046854082991,0.00825778642501601,0.1320754716981132,0.0,0,7,20,28,23,,32,53,4.200000000000001,0.05622489959839353,6.000000000000003,0.0803212851405622,21,30,38
64,A,all_agents,,,40,30,10,0,21,9,0.36358034433403363,0.2553214585651934,0.9579836280396855,0.06210359974662532,399,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2328,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,A,participants_only,,,30,30,0,0,21,9,0.41373145520349036,0.270885208787828,0.9579836280396855,0.07106151611055475,399,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2328,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,A,nonparticipants_only,,,10,0,10,0,0,0,0.21312701172566342,0.2003692666059649,0.5117844331800294,0.005048243597550531,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000008,14.0,0.19283746556473808,,,0.0,0.0,47.0,0.6473829201101922,0.007287636525704857,0.1276595744680851,0.0,0,6,13,48,28,,31,47,5.600000000000002,0.07713498622589526,6.000000000000003,0.0826446280991735,28,30,40
65,A,all_agents,,,40,30,10,0,22,8,0.3651177061688268,0.2555146968073174,0.9596642829180981,0.06279504924392905,407,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2372,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,A,participants_only,,,30,30,0,0,22,8,0.4156344477347408,0.26953078274388886,0.9596642829180981,0.07187081880091309,407,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2372,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,A,nonparticipants_only,,,10,0,10,0,0,0,0.21356748147108495,0.20077792735844768,0.5092255110141293,0.004944446431728882,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.20000000000006,11.0,0.14824797843665757,,,0.0,0.0,53.0,0.7142857142857137,0.00786731700564867,0.1509433962264151,0.0,0,8,20,27,22,,30,53,4.200000000000001,0.05660377358490563,6.000000000000003,0.08086253369272234,21,30,36
66,A,all_agents,,,40,30,10,0,21,9,0.3661701212944836,0.2553236158820183,0.9612777116013742,0.06332948380762961,412,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,A,participants_only,,,30,30,0,0,21,9,0.4168918966570555,0.271216338706614,0.9612777116013742,0.0725338754399939,412,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,A,nonparticipants_only,,,10,0,10,0,0,0,0.21400479520676802,0.2005493436287492,0.5066793834590586,0.004843926959362305,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.40000000000008,13.0,0.18207282913165246,,,0.0,0.0,47.0,0.6582633053221282,0.006685608571566798,0.10638297872340426,0.0,0,5,14,47,26,,31,47,5.400000000000002,0.07563025210084029,6.000000000000003,0.0840336134453781,27,30,39
67,A,all_agents,,,40,30,10,0,21,9,0.36751453560295766,0.2549357805037904,0.9628266031373193,0.06399402918893672,418,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2455,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,A,participants_only,,,30,30,0,0,21,9,0.41853971203833085,0.2698602570130809,0.9628266031373193,0.0733289524473617,418,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2455,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,A,nonparticipants_only,,,10,0,10,0,0,0,0.21443900629683804,0.20118227909425507,0.5041459865417633,0.004746435850530197,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.00000000000007,11.0,0.14864864864864852,,,0.0,0.0,53.0,0.7162162162162156,0.007273111660962383,0.11320754716981132,0.0,0,6,20,26,22,,29,53,4.000000000000001,0.054054054054054015,6.000000000000003,0.08108108108108104,20,30,36
68,A,all_agents,,,40,30,10,0,21,9,0.3684649239681637,0.2550481179096561,0.9643135390118265,0.06449027311690353,428,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,A,participants_only,,,30,30,0,0,21,9,0.4196630229770217,0.27060905382932365,0.9643135390118265,0.07395201515259424,428,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,A,nonparticipants_only,,,10,0,10,0,0,0,0.21487062694158993,0.20257927634913758,0.5016252566090545,0.004650102904381526,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,A,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000007,12.5,0.1773049645390069,,,0.0,0.0,47.0,0.666666666666666,0.006461864541721031,0.2127659574468085,0.0,0,10,15,46,25,,31,47,5.000000000000002,0.07092198581560279,6.000000000000003,0.08510638297872336,25,30,39
69,A,all_agents,,,40,30,10,0,21,9,0.36972874343318657,0.2550836505310067,0.9657409974513534,0.06510533078061019,435,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2534,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,A,participants_only,,,30,30,0,0,21,9,0.4212053110349015,0.27017326660215346,0.9657409974513534,0.0746886952513237,435,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2534,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,A,nonparticipants_only,,,10,0,10,0,0,0,0.21529904062804175,0.20327671344961415,0.4991171303260093,0.004557193223822518,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,A,step_totals,,,,,,,,,,,,,,,,,,,,,73.50000000000007,10.5,0.1428571428571427,,,0.0,0.0,53.0,0.721088435374149,0.007085318429029659,0.1320754716981132,0.0,0,7,20,26,21,,28,53,4.000000000000001,0.05442176870748295,6.000000000000003,0.08163265306122444,20,30,35
70,A,all_agents,,,40,30,10,0,21,9,0.37070575444870724,0.2555827822355625,0.9671113575532994,0.06560835519147647,440,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2575,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,A,participants_only,,,30,30,0,0,21,9,0.4223660460849942,0.2697846023545533,0.9671113575532994,0.07531417268501102,440,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2575,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,A,nonparticipants_only,,,10,0,10,0,0,0,0.2157248795398462,0.2040663622778209,0.49662154467437924,0.004465473927518133,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,A,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000007,12.5,0.1773049645390069,,,0.0,0.0,47.0,0.666666666666666,0.0065686191648802105,0.10638297872340426,0.0,0,5,15,46,25,,31,47,5.000000000000002,0.07092198581560279,6.000000000000003,0.08510638297872336,25,30,39
70,A,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A,all_agents,,,40,30,10,0,21,9,0.3719815537900578,0.2562001479940447,0.9684269032511674,0.06626569462548748,452,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A,participants_only,,,30,30,0,0,21,9,0.42392618725881154,0.2691867534741353,0.9684269032511674,0.07610232309594944,452,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A,nonparticipants_only,,,10,0,10,0,0,0,0.21614765338379638,0.20412903649825329,0.49413843695100734,0.004376869859663479,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A,step_totals,,,,,,,,,,,,,,,,,,,,,73.30000000000007,10.5,0.1432469304229194,,,0.0,0.0,53.0,0.7230559345156883,0.007154398971068463,0.22641509433962265,0.0,0,12,22,26,21,,28,53,3.800000000000001,0.05184174624829465,6.000000000000003,0.08185538881309683,19,30,35
72,A,all_agents,,,40,30,10,0,21,9,0.37306982930487875,0.2564641226511919,0.9696898271211207,0.06673473920297042,458,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,A,participants_only,,,30,30,0,0,21,9,0.4252371813037461,0.26878167192672775,0.9696898271211207,0.07666398031081056,458,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,A,nonparticipants_only,,,10,0,10,0,0,0,0.21656777330827656,0.20424253250283736,0.4916677447662523,0.004289824504565178,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,A,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000007,12.5,0.1773049645390069,,,0.0,0.0,47.0,0.666666666666666,0.006963389916040675,0.1276595744680851,0.0,0,6,15,46,25,,31,47,5.000000000000002,0.07092198581560279,6.000000000000003,0.08510638297872336,25,30,39
73,A,all_agents,,,40,30,10,0,21,9,0.3743483524532783,0.25576830833777,0.9709022340362758,0.06742122665395742,465,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2709,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,A,participants_only,,,30,30,0,0,21,9,0.4268028375961205,0.2677491627361328,0.9709022340362758,0.07748719986357092,465,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2709,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,A,nonparticipants_only,,,10,0,10,0,0,0,0.2169848970247516,0.20622980828854853,0.489209406042421,0.004205630885909075,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000007,9.5,0.13139695712309807,,,0.0,0.0,53.0,0.7330567081604419,0.007305244570358333,0.1320754716981132,0.0,0,7,21,24,19,,25,53,3.800000000000001,0.05255878284923925,6.000000000000003,0.08298755186721987,19,30,33
74,A,all_agents,,,40,30,10,0,21,9,0.3753450121445547,0.2561235047626983,0.9720661446748248,0.06788012550998304,470,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2751,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,A,participants_only,,,30,30,0,0,21,9,0.4279935182757146,0.2690981875723583,0.9720661446748248,0.07804516270812324,470,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2751,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,A,nonparticipants_only,,,10,0,10,0,0,0,0.2173994937510749,0.20717452785956722,0.4867633590122089,0.004122631541449005,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,A,step_totals,,,,,,,,,,,,,,,,,,,,,70.00000000000007,12.0,0.17142857142857126,,,0.0,0.0,47.0,0.6714285714285707,0.0067360772676528366,0.10638297872340426,0.0,0,5,16,45,24,,30,47,5.000000000000002,0.07142857142857138,6.000000000000003,0.08571428571428566,25,30,38
75,A,all_agents,,,40,30,10,0,21,9,0.3767609082369683,0.25615805950404397,0.9731834988878317,0.06859383910347204,476,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,A,participants_only,,,30,30,0,0,21,9,0.4297441322309633,0.26901555896499807,0.9731834988878317,0.07888220477877587,476,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,A,nonparticipants_only,,,10,0,10,0,0,0,0.2178112362549833,0.20789088702515685,0.48432954221714786,0.0040420777799863375,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,A,step_totals,,,,,,,,,,,,,,,,,,,,,72.10000000000007,9.5,0.13176144244105398,,,0.0,0.0,53.0,0.7350901525658801,0.00779383027004332,0.11320754716981132,0.0,0,6,22,24,19,,25,53,3.600000000000001,0.049930651872399416,6.000000000000003,0.0832177531206657,18,30,33
76,A,all_agents,,,40,30,10,0,21,9,0.3777581259672927,0.2574093247795747,0.9742561589323184,0.06905504192546011,480,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,A,participants_only,,,30,30,0,0,21,9,0.4309374782891991,0.26937388611375523,0.9742561589323184,0.07943983648293897,480,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,
